,0
155,0.12385914991541667
156,0.15998473530741322
157,0.20127111861255206
158,0.2683614914834028
159,0.32513026852796884
160,0.31996947061482645
161,0.2941654810491146
162,0.2683614914834028
163,0.2580398956571181
164,0.2528790977439757
165,0.2477182998308334
166,0.242557501917691
167,0.242557501917691
168,0.2528790977439757
169,0.2528790977439757
170,0.242557501917691
171,0.2322359060914063
172,0.22707510817826396
173,0.23739670400454865
174,0.242557501917691
175,0.2735222893965452
176,0.33029106644111117
177,0.40254223722510424
178,0.4593110142696702
179,0.4747934080090973
180,0.4747934080090973
181,0.469632610095955
182,0.4541502163565278
183,0.4335070247039584
184,0.41286383305138896
185,0.40254223722510424
186,0.3973814393119619
187,0.37157744974625007
188,0.3457734601805383
189,0.30448707687539933
190,0.2528790977439757
191,0.21159271443883684
192,0.17030633113369795
193,0.14450234156798614
194,0.12901994782855905
195,0.11869835200227433
196,0.11353755408913198
197,0.1083767561759896
198,0.1083767561759896
199,0.10321595826284724
200,0.10321595826284724
201,0.1083767561759896
202,0.11353755408913198
203,0.12385914991541667
204,0.15998473530741322
205,0.20127111861255206
206,0.2683614914834028
207,0.32513026852796884
208,0.31996947061482645
209,0.2941654810491146
210,0.2683614914834028
211,0.2580398956571181
212,0.2528790977439757
213,0.2477182998308334
214,0.242557501917691
215,0.242557501917691
216,0.2528790977439757
217,0.2528790977439757
218,0.242557501917691
219,0.2322359060914063
220,0.22707510817826396
221,0.23739670400454865
222,0.242557501917691
223,0.2735222893965452
224,0.33029106644111117
225,0.40254223722510424
226,0.4593110142696702
227,0.4747934080090973
228,0.4747934080090973
229,0.469632610095955
230,0.4541502163565278
231,0.4335070247039584
232,0.41286383305138896
233,0.40254223722510424
234,0.3973814393119619
235,0.37157744974625007
236,0.3457734601805383
237,0.30448707687539933
238,0.2528790977439757
239,0.21159271443883684
240,0.20127111861255206
241,0.1651455332205556
242,0.14450234156798614
243,0.12901994782855905
244,0.11869835200227433
245,0.11353755408913198
246,0.1083767561759896
247,0.1083767561759896
248,0.1083767561759896
249,0.1083767561759896
250,0.11353755408913198
251,0.11869835200227433
252,0.13934154365484377
253,0.1651455332205556
254,0.20127111861255206
255,0.23739670400454865
256,0.2632006935702605
257,0.2890046831359723
258,0.2941654810491146
259,0.2941654810491146
260,0.2941654810491146
261,0.2941654810491146
262,0.2890046831359723
263,0.2890046831359723
264,0.30448707687539933
265,0.30448707687539933
266,0.299326278962257
267,0.27868308730968755
268,0.2683614914834028
269,0.2735222893965452
270,0.2735222893965452
271,0.2890046831359723
272,0.32513026852796884
273,0.3767382476593924
274,0.428346226790816
275,0.4593110142696702
276,0.4593110142696702
277,0.4644718121828126
278,0.4593110142696702
279,0.4335070247039584
280,0.41286383305138896
281,0.3818990455725348
282,0.3767382476593924
283,0.35609505600682295
284,0.33029106644111117
285,0.30448707687539933
286,0.2683614914834028
287,0.23739670400454865
288,0.21159271443883684
289,0.1754671290468403
290,0.15482393739427086
291,0.13934154365484377
292,0.12901994782855905
293,0.11869835200227433
294,0.11353755408913198
295,0.1083767561759896
296,0.1083767561759896
297,0.1083767561759896
298,0.1083767561759896
299,0.11353755408913198
300,0.12385914991541667
301,0.13934154365484377
302,0.15998473530741322
303,0.19611032069940976
304,0.22707510817826396
305,0.2735222893965452
306,0.299326278962257
307,0.31996947061482645
308,0.3509342580936806
309,0.36125585391996534
310,0.3767382476593924
311,0.3818990455725348
312,0.3973814393119619
313,0.3973814393119619
314,0.3818990455725348
315,0.3509342580936806
316,0.32513026852796884
317,0.32513026852796884
318,0.33029106644111117
319,0.33545186435425356
320,0.37157744974625007
321,0.40770303513824663
322,0.44382862053024313
323,0.4644718121828126
324,0.4747934080090973
325,0.4644718121828126
326,0.4541502163565278
327,0.43866782261710074
328,0.4231854288776737
329,0.40254223722510424
330,0.3973814393119619
331,0.37157744974625007
332,0.3457734601805383
333,0.3096478747885417
334,0.2580398956571181
335,0.2167535123519792
336,0.17030633113369795
337,0.14450234156798614
338,0.12901994782855905
339,0.11869835200227433
340,0.11353755408913198
341,0.1083767561759896
342,0.1083767561759896
343,0.10321595826284724
344,0.10321595826284724
345,0.1083767561759896
346,0.11353755408913198
347,0.12385914991541667
348,0.15998473530741322
349,0.20127111861255206
350,0.2683614914834028
351,0.32513026852796884
352,0.31996947061482645
353,0.2941654810491146
354,0.2683614914834028
355,0.2580398956571181
356,0.2528790977439757
357,0.2477182998308334
358,0.242557501917691
359,0.242557501917691
360,0.2528790977439757
361,0.2528790977439757
362,0.242557501917691
363,0.2322359060914063
364,0.22707510817826396
365,0.23739670400454865
366,0.242557501917691
367,0.2735222893965452
368,0.33029106644111117
369,0.40254223722510424
370,0.4593110142696702
371,0.4747934080090973
372,0.4747934080090973
373,0.469632610095955
374,0.4541502163565278
375,0.4335070247039584
376,0.41286383305138896
377,0.40254223722510424
378,0.3973814393119619
379,0.37157744974625007
380,0.3457734601805383
381,0.30448707687539933
382,0.2528790977439757
383,0.21159271443883684
384,0.17030633113369795
385,0.14450234156798614
386,0.12901994782855905
387,0.11869835200227433
388,0.11353755408913198
389,0.1083767561759896
390,0.1083767561759896
391,0.10321595826284724
392,0.10321595826284724
393,0.1083767561759896
394,0.11353755408913198
395,0.12385914991541667
396,0.15998473530741322
397,0.20127111861255206
398,0.2683614914834028
399,0.32513026852796884
400,0.31996947061482645
401,0.2941654810491146
402,0.2683614914834028
403,0.2580398956571181
404,0.2528790977439757
405,0.2477182998308334
406,0.242557501917691
407,0.242557501917691
408,0.2528790977439757
409,0.2528790977439757
410,0.242557501917691
411,0.2322359060914063
412,0.22707510817826396
413,0.23739670400454865
414,0.242557501917691
415,0.2735222893965452
416,0.33029106644111117
417,0.40254223722510424
418,0.4593110142696702
419,0.4747934080090973
420,0.4747934080090973
421,0.469632610095955
422,0.4541502163565278
423,0.4335070247039584
424,0.41286383305138896
425,0.40254223722510424
426,0.3973814393119619
427,0.37157744974625007
428,0.3457734601805383
429,0.30448707687539933
430,0.2528790977439757
431,0.21159271443883684
432,0.17030633113369795
433,0.14450234156798614
434,0.12901994782855905
435,0.11869835200227433
436,0.11353755408913198
437,0.1083767561759896
438,0.1083767561759896
439,0.10321595826284724
440,0.10321595826284724
441,0.1083767561759896
442,0.11353755408913198
443,0.12385914991541667
444,0.15998473530741322
445,0.20127111861255206
446,0.2683614914834028
447,0.32513026852796884
448,0.31996947061482645
449,0.2941654810491146
450,0.2683614914834028
451,0.2580398956571181
452,0.2528790977439757
453,0.2477182998308334
454,0.242557501917691
455,0.242557501917691
456,0.2528790977439757
457,0.2528790977439757
458,0.242557501917691
459,0.2322359060914063
460,0.22707510817826396
461,0.23739670400454865
462,0.242557501917691
463,0.2735222893965452
464,0.33029106644111117
465,0.40254223722510424
466,0.4593110142696702
467,0.4747934080090973
468,0.4747934080090973
469,0.469632610095955
470,0.4541502163565278
471,0.4335070247039584
472,0.41286383305138896
473,0.40254223722510424
474,0.3973814393119619
475,0.37157744974625007
476,0.3457734601805383
477,0.30448707687539933
478,0.2528790977439757
479,0.21159271443883684
480,0.17030633113369795
481,0.14450234156798614
482,0.12901994782855905
483,0.11869835200227433
484,0.11353755408913198
485,0.1083767561759896
486,0.1083767561759896
487,0.10321595826284724
488,0.10321595826284724
489,0.1083767561759896
490,0.11353755408913198
491,0.12385914991541667
492,0.15998473530741322
493,0.20127111861255206
494,0.2683614914834028
495,0.32513026852796884
496,0.31996947061482645
497,0.2941654810491146
498,0.2683614914834028
499,0.2580398956571181
500,0.2528790977439757
501,0.2477182998308334
502,0.242557501917691
503,0.242557501917691
504,0.2528790977439757
505,0.2528790977439757
506,0.242557501917691
507,0.2322359060914063
508,0.22707510817826396
509,0.23739670400454865
510,0.242557501917691
511,0.2735222893965452
512,0.33029106644111117
513,0.40254223722510424
514,0.4593110142696702
515,0.4747934080090973
516,0.4747934080090973
517,0.469632610095955
518,0.4541502163565278
519,0.4335070247039584
520,0.41286383305138896
521,0.40254223722510424
522,0.3973814393119619
523,0.37157744974625007
524,0.3457734601805383
525,0.30448707687539933
526,0.2528790977439757
527,0.21159271443883684
528,0.17030633113369795
529,0.14450234156798614
530,0.12901994782855905
531,0.11869835200227433
532,0.11353755408913198
533,0.1083767561759896
534,0.1083767561759896
535,0.10321595826284724
536,0.10321595826284724
537,0.1083767561759896
538,0.11353755408913198
539,0.12385914991541667
540,0.15998473530741322
541,0.20127111861255206
542,0.2683614914834028
543,0.32513026852796884
544,0.31996947061482645
545,0.2941654810491146
546,0.2683614914834028
547,0.2580398956571181
548,0.2528790977439757
549,0.2477182998308334
550,0.242557501917691
551,0.242557501917691
552,0.2528790977439757
553,0.2528790977439757
554,0.242557501917691
555,0.2322359060914063
556,0.22707510817826396
557,0.23739670400454865
558,0.242557501917691
559,0.2735222893965452
560,0.33029106644111117
561,0.40254223722510424
562,0.4593110142696702
563,0.4747934080090973
564,0.4747934080090973
565,0.469632610095955
566,0.4541502163565278
567,0.4335070247039584
568,0.41286383305138896
569,0.40254223722510424
570,0.3973814393119619
571,0.37157744974625007
572,0.3457734601805383
573,0.30448707687539933
574,0.2528790977439757
575,0.21159271443883684
576,0.20127111861255206
577,0.1651455332205556
578,0.14450234156798614
579,0.12901994782855905
580,0.11869835200227433
581,0.11353755408913198
582,0.1083767561759896
583,0.1083767561759896
584,0.1083767561759896
585,0.1083767561759896
586,0.11353755408913198
587,0.11869835200227433
588,0.13934154365484377
589,0.1651455332205556
590,0.20127111861255206
591,0.23739670400454865
592,0.2632006935702605
593,0.2890046831359723
594,0.2941654810491146
595,0.2941654810491146
596,0.2941654810491146
597,0.2941654810491146
598,0.2890046831359723
599,0.2890046831359723
600,0.30448707687539933
601,0.30448707687539933
602,0.299326278962257
603,0.27868308730968755
604,0.2683614914834028
605,0.2735222893965452
606,0.2735222893965452
607,0.2890046831359723
608,0.32513026852796884
609,0.3767382476593924
610,0.428346226790816
611,0.4593110142696702
612,0.4593110142696702
613,0.4644718121828126
614,0.4593110142696702
615,0.4335070247039584
616,0.41286383305138896
617,0.3818990455725348
618,0.3767382476593924
619,0.35609505600682295
620,0.33029106644111117
621,0.30448707687539933
622,0.2683614914834028
623,0.23739670400454865
624,0.21159271443883684
625,0.1754671290468403
626,0.15482393739427086
627,0.13934154365484377
628,0.12901994782855905
629,0.11869835200227433
630,0.11353755408913198
631,0.1083767561759896
632,0.1083767561759896
633,0.1083767561759896
634,0.1083767561759896
635,0.11353755408913198
636,0.12385914991541667
637,0.13934154365484377
638,0.15998473530741322
639,0.19611032069940976
640,0.22707510817826396
641,0.2735222893965452
642,0.299326278962257
643,0.31996947061482645
644,0.3509342580936806
645,0.36125585391996534
646,0.3767382476593924
647,0.3818990455725348
648,0.3973814393119619
649,0.3973814393119619
650,0.3818990455725348
651,0.3509342580936806
652,0.32513026852796884
653,0.32513026852796884
654,0.33029106644111117
655,0.33545186435425356
656,0.37157744974625007
657,0.40770303513824663
658,0.44382862053024313
659,0.4644718121828126
660,0.4747934080090973
661,0.4644718121828126
662,0.4541502163565278
663,0.43866782261710074
664,0.4231854288776737
665,0.40254223722510424
666,0.3973814393119619
667,0.37157744974625007
668,0.3457734601805383
669,0.3096478747885417
670,0.2580398956571181
671,0.2167535123519792
672,0.17030633113369795
673,0.14450234156798614
674,0.12901994782855905
675,0.11869835200227433
676,0.11353755408913198
677,0.1083767561759896
678,0.1083767561759896
679,0.10321595826284724
680,0.10321595826284724
681,0.1083767561759896
682,0.11353755408913198
683,0.12385914991541667
684,0.15998473530741322
685,0.20127111861255206
686,0.2683614914834028
687,0.32513026852796884
688,0.31996947061482645
689,0.2941654810491146
690,0.2683614914834028
691,0.2580398956571181
692,0.2528790977439757
693,0.2477182998308334
694,0.242557501917691
695,0.242557501917691
696,0.2528790977439757
697,0.2528790977439757
698,0.242557501917691
699,0.2322359060914063
700,0.22707510817826396
701,0.23739670400454865
702,0.242557501917691
703,0.2735222893965452
704,0.33029106644111117
705,0.40254223722510424
706,0.4593110142696702
707,0.4747934080090973
708,0.4747934080090973
709,0.469632610095955
710,0.4541502163565278
711,0.4335070247039584
712,0.41286383305138896
713,0.40254223722510424
714,0.3973814393119619
715,0.37157744974625007
716,0.3457734601805383
717,0.30448707687539933
718,0.2528790977439757
719,0.21159271443883684
720,0.17030633113369795
721,0.14450234156798614
722,0.12901994782855905
723,0.11869835200227433
724,0.11353755408913198
725,0.1083767561759896
726,0.1083767561759896
727,0.10321595826284724
728,0.10321595826284724
729,0.1083767561759896
730,0.11353755408913198
731,0.12385914991541667
732,0.15998473530741322
733,0.20127111861255206
734,0.2683614914834028
735,0.32513026852796884
736,0.31996947061482645
737,0.2941654810491146
738,0.2683614914834028
739,0.2580398956571181
740,0.2528790977439757
741,0.2477182998308334
742,0.242557501917691
743,0.242557501917691
744,0.2528790977439757
745,0.2528790977439757
746,0.242557501917691
747,0.2322359060914063
748,0.22707510817826396
749,0.23739670400454865
750,0.242557501917691
751,0.2735222893965452
752,0.33029106644111117
753,0.40254223722510424
754,0.4593110142696702
755,0.4747934080090973
756,0.4747934080090973
757,0.469632610095955
758,0.4541502163565278
759,0.4335070247039584
760,0.41286383305138896
761,0.40254223722510424
762,0.3973814393119619
763,0.37157744974625007
764,0.3457734601805383
765,0.30448707687539933
766,0.2528790977439757
767,0.21159271443883684
768,0.17030633113369795
769,0.14450234156798614
770,0.12901994782855905
771,0.11869835200227433
772,0.11353755408913198
773,0.1083767561759896
774,0.1083767561759896
775,0.10321595826284724
776,0.10321595826284724
777,0.1083767561759896
778,0.11353755408913198
779,0.12385914991541667
780,0.15998473530741322
781,0.20127111861255206
782,0.2683614914834028
783,0.32513026852796884
784,0.31996947061482645
785,0.2941654810491146
786,0.2683614914834028
787,0.2580398956571181
788,0.2528790977439757
789,0.2477182998308334
790,0.242557501917691
791,0.242557501917691
792,0.2528790977439757
793,0.2528790977439757
794,0.242557501917691
795,0.2322359060914063
796,0.22707510817826396
797,0.23739670400454865
798,0.242557501917691
799,0.2735222893965452
800,0.33029106644111117
801,0.40254223722510424
802,0.4593110142696702
803,0.4747934080090973
804,0.4747934080090973
805,0.469632610095955
806,0.4541502163565278
807,0.4335070247039584
808,0.41286383305138896
809,0.40254223722510424
810,0.3973814393119619
811,0.37157744974625007
812,0.3457734601805383
813,0.30448707687539933
814,0.2528790977439757
815,0.21159271443883684
816,0.17030633113369795
817,0.14450234156798614
818,0.12901994782855905
819,0.11869835200227433
820,0.11353755408913198
821,0.1083767561759896
822,0.1083767561759896
823,0.10321595826284724
824,0.10321595826284724
825,0.1083767561759896
826,0.11353755408913198
827,0.12385914991541667
828,0.15998473530741322
829,0.20127111861255206
830,0.2683614914834028
831,0.32513026852796884
832,0.31996947061482645
833,0.2941654810491146
834,0.2683614914834028
835,0.2580398956571181
836,0.2528790977439757
837,0.2477182998308334
838,0.242557501917691
839,0.242557501917691
840,0.2528790977439757
841,0.2528790977439757
842,0.242557501917691
843,0.2322359060914063
844,0.22707510817826396
845,0.23739670400454865
846,0.242557501917691
847,0.2735222893965452
848,0.33029106644111117
849,0.40254223722510424
850,0.4593110142696702
851,0.4747934080090973
852,0.4747934080090973
853,0.469632610095955
854,0.4541502163565278
855,0.4335070247039584
856,0.41286383305138896
857,0.40254223722510424
858,0.3973814393119619
859,0.37157744974625007
860,0.3457734601805383
861,0.30448707687539933
862,0.2528790977439757
863,0.21159271443883684
864,0.17030633113369795
865,0.14450234156798614
866,0.12901994782855905
867,0.11869835200227433
868,0.11353755408913198
869,0.1083767561759896
870,0.1083767561759896
871,0.10321595826284724
872,0.10321595826284724
873,0.1083767561759896
874,0.11353755408913198
875,0.12385914991541667
876,0.15998473530741322
877,0.20127111861255206
878,0.2683614914834028
879,0.32513026852796884
880,0.31996947061482645
881,0.2941654810491146
882,0.2683614914834028
883,0.2580398956571181
884,0.2528790977439757
885,0.2477182998308334
886,0.242557501917691
887,0.242557501917691
888,0.2528790977439757
889,0.2528790977439757
890,0.242557501917691
891,0.2322359060914063
892,0.22707510817826396
893,0.23739670400454865
894,0.242557501917691
895,0.2735222893965452
896,0.33029106644111117
897,0.40254223722510424
898,0.4593110142696702
899,0.4747934080090973
900,0.4747934080090973
901,0.469632610095955
902,0.4541502163565278
903,0.4335070247039584
904,0.41286383305138896
905,0.40254223722510424
906,0.3973814393119619
907,0.37157744974625007
908,0.3457734601805383
909,0.30448707687539933
910,0.2528790977439757
911,0.21159271443883684
912,0.20127111861255206
913,0.1651455332205556
914,0.14450234156798614
915,0.12901994782855905
916,0.11869835200227433
917,0.11353755408913198
918,0.1083767561759896
919,0.1083767561759896
920,0.1083767561759896
921,0.1083767561759896
922,0.11353755408913198
923,0.11869835200227433
924,0.13934154365484377
925,0.1651455332205556
926,0.20127111861255206
927,0.23739670400454865
928,0.2632006935702605
929,0.2890046831359723
930,0.2941654810491146
931,0.2941654810491146
932,0.2941654810491146
933,0.2941654810491146
934,0.2890046831359723
935,0.2890046831359723
936,0.30448707687539933
937,0.30448707687539933
938,0.299326278962257
939,0.27868308730968755
940,0.2683614914834028
941,0.2735222893965452
942,0.2735222893965452
943,0.2890046831359723
944,0.32513026852796884
945,0.3767382476593924
946,0.428346226790816
947,0.4593110142696702
948,0.4593110142696702
949,0.4644718121828126
950,0.4593110142696702
951,0.4335070247039584
952,0.41286383305138896
953,0.3818990455725348
954,0.3767382476593924
955,0.35609505600682295
956,0.33029106644111117
957,0.30448707687539933
958,0.2683614914834028
959,0.23739670400454865
960,0.21159271443883684
961,0.1754671290468403
962,0.15482393739427086
963,0.13934154365484377
964,0.12901994782855905
965,0.11869835200227433
966,0.11353755408913198
967,0.1083767561759896
968,0.1083767561759896
969,0.1083767561759896
970,0.1083767561759896
971,0.11353755408913198
972,0.12385914991541667
973,0.13934154365484377
974,0.15998473530741322
975,0.19611032069940976
976,0.22707510817826396
977,0.2735222893965452
978,0.299326278962257
979,0.31996947061482645
980,0.3509342580936806
981,0.36125585391996534
982,0.3767382476593924
983,0.3818990455725348
984,0.3973814393119619
985,0.3973814393119619
986,0.3818990455725348
987,0.3509342580936806
988,0.32513026852796884
989,0.32513026852796884
990,0.33029106644111117
991,0.33545186435425356
992,0.37157744974625007
993,0.40770303513824663
994,0.44382862053024313
995,0.4644718121828126
996,0.4747934080090973
997,0.4644718121828126
998,0.4541502163565278
999,0.43866782261710074
1000,0.4231854288776737
1001,0.40254223722510424
1002,0.3973814393119619
1003,0.37157744974625007
1004,0.3457734601805383
1005,0.3096478747885417
1006,0.2580398956571181
1007,0.2167535123519792
1008,0.17030633113369795
1009,0.14450234156798614
1010,0.12901994782855905
1011,0.11869835200227433
1012,0.11353755408913198
1013,0.1083767561759896
1014,0.1083767561759896
1015,0.10321595826284724
1016,0.10321595826284724
1017,0.1083767561759896
1018,0.11353755408913198
1019,0.12385914991541667
1020,0.15998473530741322
1021,0.20127111861255206
1022,0.2683614914834028
1023,0.32513026852796884
1024,0.31996947061482645
1025,0.2941654810491146
1026,0.2683614914834028
1027,0.2580398956571181
1028,0.2528790977439757
1029,0.2477182998308334
1030,0.242557501917691
1031,0.242557501917691
1032,0.2528790977439757
1033,0.2528790977439757
1034,0.242557501917691
1035,0.2322359060914063
1036,0.22707510817826396
1037,0.23739670400454865
1038,0.242557501917691
1039,0.2735222893965452
1040,0.33029106644111117
1041,0.40254223722510424
1042,0.4593110142696702
1043,0.4747934080090973
1044,0.4747934080090973
1045,0.469632610095955
1046,0.4541502163565278
1047,0.4335070247039584
1048,0.41286383305138896
1049,0.40254223722510424
1050,0.3973814393119619
1051,0.37157744974625007
1052,0.3457734601805383
1053,0.30448707687539933
1054,0.2528790977439757
1055,0.21159271443883684
1056,0.17030633113369795
1057,0.14450234156798614
1058,0.12901994782855905
1059,0.11869835200227433
1060,0.11353755408913198
1061,0.1083767561759896
1062,0.1083767561759896
1063,0.10321595826284724
1064,0.10321595826284724
1065,0.1083767561759896
1066,0.11353755408913198
1067,0.12385914991541667
1068,0.15998473530741322
1069,0.20127111861255206
1070,0.2683614914834028
1071,0.32513026852796884
1072,0.31996947061482645
1073,0.2941654810491146
1074,0.2683614914834028
1075,0.2580398956571181
1076,0.2528790977439757
1077,0.2477182998308334
1078,0.242557501917691
1079,0.242557501917691
1080,0.2528790977439757
1081,0.2528790977439757
1082,0.242557501917691
1083,0.2322359060914063
1084,0.22707510817826396
1085,0.23739670400454865
1086,0.242557501917691
1087,0.2735222893965452
1088,0.33029106644111117
1089,0.40254223722510424
1090,0.4593110142696702
1091,0.4747934080090973
1092,0.4747934080090973
1093,0.469632610095955
1094,0.4541502163565278
1095,0.4335070247039584
1096,0.41286383305138896
1097,0.40254223722510424
1098,0.3973814393119619
1099,0.37157744974625007
1100,0.3457734601805383
1101,0.30448707687539933
1102,0.2528790977439757
1103,0.21159271443883684
1104,0.17030633113369795
1105,0.14450234156798614
1106,0.12901994782855905
1107,0.11869835200227433
1108,0.11353755408913198
1109,0.1083767561759896
1110,0.1083767561759896
1111,0.10321595826284724
1112,0.10321595826284724
1113,0.1083767561759896
1114,0.11353755408913198
1115,0.12385914991541667
1116,0.15998473530741322
1117,0.20127111861255206
1118,0.2683614914834028
1119,0.32513026852796884
1120,0.31996947061482645
1121,0.2941654810491146
1122,0.2683614914834028
1123,0.2580398956571181
1124,0.2528790977439757
1125,0.2477182998308334
1126,0.242557501917691
1127,0.242557501917691
1128,0.2528790977439757
1129,0.2528790977439757
1130,0.242557501917691
1131,0.2322359060914063
1132,0.22707510817826396
1133,0.23739670400454865
1134,0.242557501917691
1135,0.2735222893965452
1136,0.33029106644111117
1137,0.40254223722510424
1138,0.4593110142696702
1139,0.4747934080090973
1140,0.4747934080090973
1141,0.469632610095955
1142,0.4541502163565278
1143,0.4335070247039584
1144,0.41286383305138896
1145,0.40254223722510424
1146,0.3973814393119619
1147,0.37157744974625007
1148,0.3457734601805383
1149,0.30448707687539933
1150,0.2528790977439757
1151,0.21159271443883684
1152,0.17030633113369795
1153,0.14450234156798614
1154,0.12901994782855905
1155,0.11869835200227433
1156,0.11353755408913198
1157,0.1083767561759896
1158,0.1083767561759896
1159,0.10321595826284724
1160,0.10321595826284724
1161,0.1083767561759896
1162,0.11353755408913198
1163,0.12385914991541667
1164,0.15998473530741322
1165,0.20127111861255206
1166,0.2683614914834028
1167,0.32513026852796884
1168,0.31996947061482645
1169,0.2941654810491146
1170,0.2683614914834028
1171,0.2580398956571181
1172,0.2528790977439757
1173,0.2477182998308334
1174,0.242557501917691
1175,0.242557501917691
1176,0.2528790977439757
1177,0.2528790977439757
1178,0.242557501917691
1179,0.2322359060914063
1180,0.22707510817826396
1181,0.23739670400454865
1182,0.242557501917691
1183,0.2735222893965452
1184,0.33029106644111117
1185,0.40254223722510424
1186,0.4593110142696702
1187,0.4747934080090973
1188,0.4747934080090973
1189,0.469632610095955
1190,0.4541502163565278
1191,0.4335070247039584
1192,0.41286383305138896
1193,0.40254223722510424
1194,0.3973814393119619
1195,0.37157744974625007
1196,0.3457734601805383
1197,0.30448707687539933
1198,0.2528790977439757
1199,0.21159271443883684
1200,0.17030633113369795
1201,0.14450234156798614
1202,0.12901994782855905
1203,0.11869835200227433
1204,0.11353755408913198
1205,0.1083767561759896
1206,0.1083767561759896
1207,0.10321595826284724
1208,0.10321595826284724
1209,0.1083767561759896
1210,0.11353755408913198
1211,0.12385914991541667
1212,0.15998473530741322
1213,0.20127111861255206
1214,0.2683614914834028
1215,0.32513026852796884
1216,0.31996947061482645
1217,0.2941654810491146
1218,0.2683614914834028
1219,0.2580398956571181
1220,0.2528790977439757
1221,0.2477182998308334
1222,0.242557501917691
1223,0.242557501917691
1224,0.2528790977439757
1225,0.2528790977439757
1226,0.242557501917691
1227,0.2322359060914063
1228,0.22707510817826396
1229,0.23739670400454865
1230,0.242557501917691
1231,0.2735222893965452
1232,0.33029106644111117
1233,0.40254223722510424
1234,0.4593110142696702
1235,0.4747934080090973
1236,0.4747934080090973
1237,0.469632610095955
1238,0.4541502163565278
1239,0.4335070247039584
1240,0.41286383305138896
1241,0.40254223722510424
1242,0.3973814393119619
1243,0.37157744974625007
1244,0.3457734601805383
1245,0.30448707687539933
1246,0.2528790977439757
1247,0.21159271443883684
1248,0.20127111861255206
1249,0.1651455332205556
1250,0.14450234156798614
1251,0.12901994782855905
1252,0.11869835200227433
1253,0.11353755408913198
1254,0.1083767561759896
1255,0.1083767561759896
1256,0.1083767561759896
1257,0.1083767561759896
