,0
501,0.7275
502,0.7815000000000001
503,0.7777499999999999
504,0.774
505,0.7177500000000001
506,0.6615
507,0.54825
508,0.43499999999999994
509,0.27825
510,0.1215
511,0.06075
512,0.0
513,0.0
514,0.0
515,0.0
516,0.0
517,0.0
518,0.0
519,0.0
520,0.0
521,0.0
522,0.0
523,0.0
524,0.0
525,0.0
526,0.0
527,0.0
528,0.0
529,0.0
530,0.0
531,0.0
532,0.0
533,0.0
534,0.0
535,0.0
536,0.0
537,0.0
538,0.0
539,0.0
540,0.0
541,0.0
542,0.0
543,0.0045000000000000005
544,0.009000000000000001
545,0.03225000000000001
546,0.05550000000000001
547,0.069
548,0.0825
549,0.07575000000000001
550,0.069
551,0.06375
552,0.058499999999999996
553,0.05550000000000001
554,0.052500000000000005
555,0.036750000000000005
556,0.020999999999999998
557,0.010499999999999999
558,0.0
559,0.0
560,0.0
561,0.0
562,0.0
563,0.0
564,0.0
565,0.0
566,0.0
567,0.0
568,0.0
569,0.0
570,0.0
571,0.0
572,0.0
573,0.0
574,0.0
575,0.0
576,0.0
577,0.0
578,0.0
579,0.0
580,0.0
581,0.0
582,0.0
583,0.0
584,0.0
585,0.0
586,0.0
587,0.0
588,0.0
589,0.0
590,0.0
591,0.00075
592,0.0015
593,0.018000000000000002
594,0.0345
595,0.07800000000000001
596,0.1215
597,0.19425
598,0.267
599,0.33000000000000007
600,0.393
601,0.3765
602,0.36
603,0.2835
604,0.20700000000000002
605,0.12075
606,0.0345
607,0.01725
608,0.0
609,0.0
610,0.0
611,0.0
612,0.0
613,0.0
614,0.0
615,0.0
616,0.0
617,0.0
618,0.0
619,0.0
620,0.0
621,0.0
622,0.0
623,0.0
624,0.0
625,0.0
626,0.0
627,0.0
628,0.0
629,0.0
630,0.0
631,0.0
632,0.0
633,0.0
634,0.0
635,0.0
636,0.0
637,0.0
638,0.0
639,0.048
640,0.096
641,0.23175
642,0.3675
643,0.46199999999999997
644,0.5565
645,0.49650000000000005
646,0.43650000000000005
647,0.35700000000000004
648,0.27749999999999997
649,0.32325000000000004
650,0.36900000000000005
651,0.32625
652,0.2835
653,0.16724999999999998
654,0.051000000000000004
655,0.025500000000000002
656,0.0
657,0.0
658,0.0
659,0.0
660,0.0
661,0.0
662,0.0
663,0.0
664,0.0
665,0.0
666,0.0
667,0.0
668,0.0
669,0.0
670,0.0
671,0.0
672,0.0
673,0.0
674,0.0
675,0.0
676,0.0
677,0.0
678,0.0
679,0.0
680,0.0
681,0.0
682,0.0
683,0.0
684,0.0
685,0.0
686,0.0
687,0.00075
688,0.0015
689,0.011249999999999998
690,0.020999999999999998
691,0.028499999999999998
692,0.036000000000000004
693,0.04725
694,0.058499999999999996
695,0.0645
696,0.07050000000000001
697,0.05925
698,0.048
699,0.0345
700,0.020999999999999998
701,0.012
702,0.003
703,0.0015
704,0.0
705,0.0
706,0.0
707,0.0
708,0.0
709,0.0
710,0.0
711,0.0
712,0.0
713,0.0
714,0.0
715,0.0
716,0.0
717,0.0
718,0.0
719,0.0
720,0.0
721,0.0
722,0.0
723,0.0
724,0.0
725,0.0
726,0.0
727,0.0
728,0.0
729,0.0
730,0.0
731,0.0
732,0.0
733,0.0
734,0.0
735,0.009750000000000002
736,0.019500000000000003
737,0.04725
738,0.07500000000000001
739,0.11624999999999999
740,0.1575
741,0.17325
742,0.189
743,0.1665
744,0.14400000000000002
745,0.11250000000000002
746,0.08100000000000002
747,0.063
748,0.045
749,0.03
750,0.015
751,0.0075
752,0.0
753,0.0
754,0.0
755,0.0
756,0.0
757,0.0
758,0.0
759,0.0
760,0.0
761,0.0
762,0.0
763,0.0
764,0.0
765,0.0
766,0.0
767,0.0
768,0.0
769,0.0
770,0.0
771,0.0
772,0.0
773,0.0
774,0.0
775,0.0
776,0.0
777,0.0
778,0.0
779,0.0
780,0.0
781,0.0
782,0.0
783,0.0052499999999999995
784,0.010499999999999999
785,0.044250000000000005
786,0.07800000000000001
787,0.12000000000000002
788,0.16200000000000003
789,0.22649999999999998
790,0.291
791,0.32775
792,0.3645
793,0.3345
794,0.3045
795,0.24825000000000003
796,0.192
797,0.12225
798,0.052500000000000005
799,0.026250000000000002
800,0.0
801,0.0
802,0.0
803,0.0
804,0.0
805,0.0
806,0.0
807,0.0
808,0.0
809,0.0
810,0.0
811,0.0
812,0.0
813,0.0
814,0.0
815,0.0
816,0.0
817,0.0
818,0.0
819,0.0
820,0.0
821,0.0
822,0.0
823,0.0
824,0.0
825,0.0
826,0.0
827,0.0
828,0.0
829,0.0
830,0.0
831,0.0022500000000000003
832,0.0045000000000000005
833,0.02475
834,0.045
835,0.0915
836,0.138
837,0.16425
838,0.1905
839,0.1755
840,0.1605
841,0.159
842,0.1575
843,0.1545
844,0.1515
845,0.09825
846,0.045
847,0.0225
848,0.0
849,0.0
850,0.0
851,0.0
852,0.0
853,0.0
854,0.0
855,0.0
856,0.0
857,0.0
858,0.0
859,0.0
860,0.0
861,0.0
862,0.0
863,0.0
864,0.0
865,0.0
866,0.0
867,0.0
868,0.0
869,0.0
870,0.0
871,0.0
872,0.0
873,0.0
874,0.0
875,0.0
876,0.0
877,0.0
878,0.0
879,0.0045000000000000005
880,0.009000000000000001
881,0.03375
882,0.058499999999999996
883,0.08549999999999999
884,0.11249999999999999
885,0.14024999999999999
886,0.16799999999999998
887,0.23025
888,0.2925
889,0.30825
890,0.32400000000000007
891,0.33975
892,0.3555
893,0.23175
894,0.10800000000000001
895,0.054000000000000006
896,0.0
897,0.0
898,0.0
899,0.0
900,0.0
901,0.0
902,0.0
903,0.0
904,0.0
905,0.0
906,0.0
907,0.0
908,0.0
909,0.0
910,0.0
911,0.0
912,0.0
913,0.0
914,0.0
915,0.0
916,0.0
917,0.0
918,0.0
919,0.0
920,0.0
921,0.0
922,0.0
923,0.0
924,0.0
925,0.0
926,0.0
927,0.013500000000000002
928,0.027000000000000003
929,0.07425000000000001
930,0.1215
931,0.16275
932,0.20400000000000001
933,0.243
934,0.28200000000000003
935,0.32475
936,0.3675
937,0.3525
938,0.3375
939,0.26325
940,0.189
941,0.1245
942,0.06
943,0.03
944,0.0
945,0.0
946,0.0
947,0.0
948,0.0
949,0.0
950,0.0
951,0.0
952,0.0
953,0.0
954,0.0
955,0.0
956,0.0
957,0.0
958,0.0
959,0.0
960,0.0
961,0.0
962,0.0
963,0.0
964,0.0
965,0.0
966,0.0
967,0.0
968,0.0
969,0.0
970,0.0
971,0.0
972,0.0
973,0.0
974,0.0
975,0.00825
976,0.0165
977,0.03899999999999999
978,0.06149999999999999
979,0.0945
980,0.1275
981,0.186
982,0.2445
983,0.27525
984,0.306
985,0.29925
986,0.2925
987,0.25125000000000003
988,0.21000000000000002
989,0.1335
990,0.056999999999999995
991,0.028499999999999998
992,0.0
993,0.0
994,0.0
995,0.0
996,0.0
997,0.0
998,0.0
999,0.0
1000,0.0
1001,0.0
1002,0.0
1003,0.0
1004,0.0
1005,0.0
1006,0.0
1007,0.0
1008,0.0
1009,0.0
1010,0.0
1011,0.0
1012,0.0
1013,0.0
1014,0.0
1015,0.0
1016,0.0
1017,0.0
1018,0.0
1019,0.0
1020,0.0
1021,0.0
1022,0.0
1023,0.0052499999999999995
1024,0.010499999999999999
1025,0.03
1026,0.0495
1027,0.06975
1028,0.09
1029,0.10350000000000001
1030,0.11699999999999999
1031,0.11925
1032,0.1215
1033,0.10650000000000001
1034,0.0915
1035,0.07125000000000001
1036,0.051000000000000004
1037,0.0315
1038,0.012
1039,0.006
1040,0.0
1041,0.0
1042,0.0
1043,0.0
1044,0.0
1045,0.0
1046,0.0
1047,0.0
1048,0.0
1049,0.0
1050,0.0
1051,0.0
1052,0.0
1053,0.0
1054,0.0
1055,0.0
1056,0.0
1057,0.0
1058,0.0
1059,0.0
1060,0.0
1061,0.0
1062,0.0
1063,0.0
1064,0.0
1065,0.0
1066,0.0
1067,0.0
1068,0.0
1069,0.0
1070,0.0
1071,0.0022500000000000003
1072,0.0045000000000000005
1073,0.026250000000000002
1074,0.048
1075,0.1245
1076,0.201
1077,0.339
1078,0.477
1079,0.42824999999999996
1080,0.3795
1081,0.34124999999999994
1082,0.303
1083,0.27149999999999996
1084,0.24
1085,0.165
1086,0.09
1087,0.045
1088,0.0
1089,0.0
1090,0.0
1091,0.0
1092,0.0
1093,0.0
1094,0.0
1095,0.0
1096,0.0
1097,0.0
1098,0.0
1099,0.0
1100,0.0
1101,0.0
1102,0.0
1103,0.0
1104,0.0
1105,0.0
1106,0.0
1107,0.0
1108,0.0
1109,0.0
1110,0.0
1111,0.0
1112,0.0
1113,0.0
1114,0.0
1115,0.0
1116,0.0
1117,0.0
1118,0.0
1119,0.012
1120,0.024
1121,0.07200000000000001
1122,0.12
1123,0.1725
1124,0.22499999999999998
1125,0.18075
1126,0.1365
1127,0.10799999999999998
1128,0.0795
1129,0.06149999999999999
1130,0.0435
1131,0.0315
1132,0.019500000000000003
1133,0.011250000000000001
1134,0.003
1135,0.0015
1136,0.0
1137,0.0
1138,0.0
1139,0.0
1140,0.0
1141,0.0
1142,0.0
1143,0.0
1144,0.0
1145,0.0
1146,0.0
1147,0.0
1148,0.0
1149,0.0
1150,0.0
1151,0.0
1152,0.0
1153,0.0
1154,0.0
1155,0.0
1156,0.0
1157,0.0
1158,0.0
1159,0.0
1160,0.0
1161,0.0
1162,0.0
1163,0.0
1164,0.0
1165,0.0
1166,0.0
1167,0.0052499999999999995
1168,0.010499999999999999
1169,0.029249999999999998
1170,0.048
1171,0.066
1172,0.08399999999999999
1173,0.12224999999999998
1174,0.1605
1175,0.3045
1176,0.4485
1177,0.48825
1178,0.528
1179,0.40425
1180,0.28049999999999997
1181,0.14850000000000002
1182,0.0165
1183,0.00825
1184,0.0
1185,0.0
1186,0.0
1187,0.0
1188,0.0
1189,0.0
1190,0.0
1191,0.0
1192,0.0
1193,0.0
1194,0.0
1195,0.0
1196,0.0
1197,0.0
1198,0.0
1199,0.0
1200,0.0
1201,0.0
1202,0.0
1203,0.0
1204,0.0
1205,0.0
1206,0.0
1207,0.0
1208,0.0
1209,0.0
1210,0.0
1211,0.0
1212,0.0
1213,0.0
1214,0.0
1215,0.0015
1216,0.003
1217,0.009000000000000001
1218,0.015
1219,0.018750000000000003
1220,0.0225
1221,0.027000000000000003
1222,0.0315
1223,0.027750000000000004
1224,0.024
1225,0.021750000000000002
1226,0.019500000000000003
1227,0.05850000000000001
1228,0.0975
1229,0.11250000000000002
1230,0.1275
1231,0.06375
1232,0.0
1233,0.0
1234,0.0
1235,0.0
1236,0.0
1237,0.0
1238,0.0
1239,0.0
1240,0.0
1241,0.0
1242,0.0
1243,0.0
1244,0.0
1245,0.0
1246,0.0
1247,0.0
1248,0.0
1249,0.0
1250,0.0
1251,0.0
1252,0.0
1253,0.0
1254,0.0
1255,0.0
1256,0.0
1257,0.0
1258,0.0
1259,0.0
1260,0.0
1261,0.0
1262,0.0
1263,0.012
1264,0.024
1265,0.08325
1266,0.14250000000000002
1267,0.2445
1268,0.34650000000000003
1269,0.40875000000000006
1270,0.471
1271,0.46950000000000003
1272,0.46799999999999997
1273,0.42600000000000005
1274,0.384
1275,0.28049999999999997
1276,0.17700000000000002
1277,0.11625000000000002
1278,0.05550000000000001
1279,0.027750000000000004
1280,0.0
1281,0.0
1282,0.0
1283,0.0
1284,0.0
1285,0.0
1286,0.0
1287,0.0
1288,0.0
1289,0.0
1290,0.0
1291,0.0
1292,0.0
1293,0.0
1294,0.0
1295,0.0
1296,0.0
1297,0.0
1298,0.0
1299,0.0
1300,0.0
1301,0.0
1302,0.0
1303,0.0
1304,0.0
1305,0.0
1306,0.0
1307,0.0
1308,0.0
1309,0.0
1310,0.0
1311,0.01125
1312,0.0225
1313,0.051750000000000004
1314,0.08100000000000002
1315,0.11250000000000002
1316,0.14400000000000002
1317,0.18975
1318,0.2355
1319,0.26325
1320,0.291
1321,0.23099999999999998
1322,0.171
1323,0.12
1324,0.069
1325,0.0435
1326,0.018000000000000002
1327,0.009000000000000001
1328,0.0
1329,0.0
1330,0.0
1331,0.0
1332,0.0
1333,0.0
1334,0.0
1335,0.0
1336,0.0
1337,0.0
1338,0.0
1339,0.0
1340,0.0
1341,0.0
1342,0.0
1343,0.0
1344,0.0
1345,0.0
1346,0.0
1347,0.0
1348,0.0
1349,0.0
1350,0.0
1351,0.0
1352,0.0
1353,0.0
1354,0.0
1355,0.0
1356,0.0
1357,0.0
1358,0.0
1359,0.006750000000000001
1360,0.013500000000000002
1361,0.0315
1362,0.0495
1363,0.0675
1364,0.0855
1365,0.09525
1366,0.10500000000000001
1367,0.09525
1368,0.0855
1369,0.08025000000000002
1370,0.07500000000000001
1371,0.06
1372,0.045
1373,0.029249999999999998
1374,0.013500000000000002
1375,0.006750000000000001
1376,0.0
1377,0.0
1378,0.0
1379,0.0
1380,0.0
1381,0.0
1382,0.0
1383,0.0
1384,0.0
1385,0.0
1386,0.0
1387,0.0
1388,0.0
1389,0.0
1390,0.0
1391,0.0
1392,0.0
1393,0.0
1394,0.0
1395,0.0
1396,0.0
1397,0.0
1398,0.0
1399,0.0
1400,0.0
1401,0.0
1402,0.0
1403,0.0
1404,0.0
1405,0.0
1406,0.0
1407,0.009750000000000002
1408,0.019500000000000003
1409,0.04275000000000001
1410,0.066
1411,0.08025000000000002
1412,0.0945
1413,0.09525
1414,0.096
1415,0.0975
1416,0.099
1417,0.09675
1418,0.0945
1419,0.0825
1420,0.07050000000000001
1421,0.04725
1422,0.024
1423,0.012
1424,0.0
1425,0.0
1426,0.0
1427,0.0
1428,0.0
1429,0.0
1430,0.0
1431,0.0
1432,0.0
1433,0.0
1434,0.0
1435,0.0
1436,0.0
1437,0.0
1438,0.0
1439,0.0
1440,0.0
1441,0.0
1442,0.0
1443,0.0
1444,0.0
1445,0.0
1446,0.0
1447,0.0
1448,0.0
1449,0.0
1450,0.0
1451,0.0
1452,0.0
1453,0.0
1454,0.0
1455,0.0075
1456,0.015
1457,0.03375
1458,0.052500000000000005
1459,0.06675
1460,0.08100000000000002
1461,0.06375
1462,0.0465
1463,0.05025
1464,0.054000000000000006
1465,0.053250000000000006
1466,0.052500000000000005
1467,0.036750000000000005
1468,0.020999999999999998
1469,0.012749999999999997
1470,0.0045000000000000005
1471,0.0022500000000000003
1472,0.0
1473,0.0
1474,0.0
1475,0.0
1476,0.0
1477,0.0
1478,0.0
1479,0.0
1480,0.0
1481,0.0
1482,0.0
1483,0.0
1484,0.0
1485,0.0
1486,0.0
1487,0.0
1488,0.0
1489,0.0
1490,0.0
1491,0.0
1492,0.0
1493,0.0
1494,0.0
1495,0.0
1496,0.0
1497,0.0
1498,0.0
1499,0.0
1500,0.0
1501,0.0
1502,0.0
1503,0.05324999999999999
1504,0.10649999999999998
1505,0.19499999999999995
1506,0.2835
1507,0.33149999999999996
1508,0.3795
1509,0.32625
1510,0.273
1511,0.25575
1512,0.2385
1513,0.21750000000000003
1514,0.1965
1515,0.17099999999999999
1516,0.1455
1517,0.10349999999999998
1518,0.06149999999999999
1519,0.030749999999999996
1520,0.0
1521,0.0
1522,0.0
1523,0.0
1524,0.0
1525,0.0
1526,0.0
1527,0.0
1528,0.0
1529,0.0
1530,0.0
1531,0.0
1532,0.0
1533,0.0
1534,0.0
1535,0.0
1536,0.0
1537,0.0
1538,0.0
1539,0.0
1540,0.0
1541,0.0
1542,0.0
1543,0.0
1544,0.0
1545,0.0
1546,0.0
1547,0.0
1548,0.0
1549,0.0
1550,0.0
1551,0.04125
1552,0.0825
1553,0.15000000000000002
1554,0.21749999999999997
1555,0.3555
1556,0.49349999999999994
1557,0.579
1558,0.6644999999999999
1559,0.60375
1560,0.543
1561,0.4935000000000001
1562,0.44400000000000006
1563,0.41100000000000003
1564,0.378
1565,0.27975
1566,0.1815
1567,0.0945
1568,0.0075
1569,0.00375
1570,0.0
1571,0.0
1572,0.0
1573,0.0
1574,0.0
1575,0.0
1576,0.0
1577,0.0
1578,0.0
1579,0.0
1580,0.0
1581,0.0
1582,0.0
1583,0.0
1584,0.0
1585,0.0
1586,0.0
1587,0.0
1588,0.0
1589,0.0
1590,0.0
1591,0.0
1592,0.0
1593,0.0
1594,0.0
1595,0.0
1596,0.0
1597,0.0
1598,0.0
1599,0.030749999999999996
1600,0.06149999999999999
1601,0.10875000000000001
1602,0.15600000000000003
1603,0.201
1604,0.24599999999999997
1605,0.28275
1606,0.3195
1607,0.32025
1608,0.321
1609,0.29925
1610,0.27749999999999997
1611,0.22949999999999998
1612,0.1815
1613,0.12674999999999997
1614,0.07200000000000001
1615,0.037500000000000006
1616,0.003
1617,0.0015
1618,0.0
1619,0.0
1620,0.0
1621,0.0
1622,0.0
1623,0.0
1624,0.0
1625,0.0
1626,0.0
1627,0.0
1628,0.0
1629,0.0
1630,0.0
1631,0.0
1632,0.0
1633,0.0
1634,0.0
1635,0.0
1636,0.0
1637,0.0
1638,0.0
1639,0.0
1640,0.0
1641,0.0
1642,0.0
1643,0.0
1644,0.0
1645,0.0
1646,0.0
1647,0.029249999999999998
1648,0.058499999999999996
1649,0.12674999999999997
1650,0.195
1651,0.28275
1652,0.3705
1653,0.3825
1654,0.3945
1655,0.3885
1656,0.3825
1657,0.3975
1658,0.41250000000000003
1659,0.38025
1660,0.348
1661,0.258
1662,0.16799999999999998
1663,0.08775
1664,0.0075
1665,0.00375
1666,0.0
1667,0.0
1668,0.0
1669,0.0
1670,0.0
1671,0.0
1672,0.0
1673,0.0
1674,0.0
1675,0.0
1676,0.0
1677,0.0
1678,0.0
1679,0.0
1680,0.0
1681,0.0
1682,0.0
1683,0.0
1684,0.0
1685,0.0
1686,0.0
1687,0.0
1688,0.0
1689,0.0
1690,0.0
1691,0.0
1692,0.0
1693,0.0
1694,0.0
1695,0.0345
1696,0.069
1697,0.11175000000000002
1698,0.15450000000000003
1699,0.15975
1700,0.165
1701,0.14850000000000002
1702,0.132
1703,0.11250000000000002
1704,0.093
1705,0.0615
1706,0.03
1707,0.03375
1708,0.037500000000000006
1709,0.026250000000000002
1710,0.015
1711,0.0075
1712,0.0
1713,0.0
1714,0.0
1715,0.0
1716,0.0
1717,0.0
1718,0.0
1719,0.0
1720,0.0
1721,0.0
1722,0.0
1723,0.0
1724,0.0
1725,0.0
1726,0.0
1727,0.0
1728,0.0
1729,0.0
1730,0.0
1731,0.0
1732,0.0
1733,0.0
1734,0.0
1735,0.0
1736,0.0
1737,0.0
1738,0.0
1739,0.0
1740,0.0
1741,0.0
1742,0.0
1743,0.00825
1744,0.0165
1745,0.03225
1746,0.048
1747,0.06525
1748,0.0825
1749,0.08324999999999999
1750,0.08399999999999999
1751,0.09075
1752,0.0975
1753,0.081
1754,0.0645
1755,0.0435
1756,0.0225
1757,0.013499999999999998
1758,0.0045000000000000005
1759,0.0022500000000000003
1760,0.0
1761,0.0
1762,0.0
1763,0.0
1764,0.0
1765,0.0
1766,0.0
1767,0.0
1768,0.0
1769,0.0
1770,0.0
1771,0.0
1772,0.0
1773,0.0
1774,0.0
1775,0.0
1776,0.0
1777,0.0
1778,0.0
1779,0.0
1780,0.0
1781,0.0
1782,0.0
1783,0.0
1784,0.0
1785,0.0
1786,0.0
1787,0.0
1788,0.0
1789,0.0
1790,0.0
1791,0.02175
1792,0.0435
1793,0.11400000000000002
1794,0.18450000000000003
1795,0.44550000000000006
1796,0.7065
1797,0.77475
1798,0.8430000000000001
1799,0.83175
1800,0.8205
1801,0.771
1802,0.7215
1803,0.65625
1804,0.591
1805,0.44999999999999996
1806,0.30900000000000005
1807,0.171
1808,0.033
1809,0.0165
1810,0.0
1811,0.0
1812,0.0
1813,0.0
1814,0.0
1815,0.0
1816,0.0
1817,0.0
1818,0.0
1819,0.0
1820,0.0
1821,0.0
1822,0.0
1823,0.0
1824,0.0
1825,0.0
1826,0.0
1827,0.0
1828,0.0
1829,0.0
1830,0.0
1831,0.0
1832,0.0
1833,0.0
1834,0.0
1835,0.0
1836,0.0
1837,0.0015
1838,0.003
1839,0.078
1840,0.153
1841,0.26625
1842,0.3795
1843,0.42524999999999996
1844,0.471
1845,0.48675
1846,0.5025000000000001
1847,0.47250000000000003
1848,0.4425
1849,0.3765
1850,0.3105
1851,0.25649999999999995
1852,0.2025
1853,0.135
1854,0.0675
1855,0.0345
1856,0.0015
1857,0.00075
1858,0.0
1859,0.0
1860,0.0
1861,0.0
1862,0.0
1863,0.0
1864,0.0
1865,0.0
1866,0.0
1867,0.0
1868,0.0
1869,0.0
1870,0.0
1871,0.0
1872,0.0
1873,0.0
1874,0.0
1875,0.0
1876,0.0
1877,0.0
1878,0.0
1879,0.0
1880,0.0
1881,0.0
1882,0.0
1883,0.0
1884,0.0
1885,0.0
1886,0.0
1887,0.018000000000000002
1888,0.036000000000000004
1889,0.08775000000000001
1890,0.1395
1891,0.17325000000000002
1892,0.20700000000000002
1893,0.2655
1894,0.32400000000000007
1895,0.42824999999999996
1896,0.5325
1897,0.5287499999999999
