,Heat
5140,1.415054746
5141,1.494817477
5142,1.600904987
5143,1.718226178
5144,1.709505315
5145,1.871778163
5146,2.075705007
5147,2.240780634
5148,2.550358358
5149,3.144520044
5150,3.569763366
5151,3.677742589
5152,3.518633917
5153,3.14810643
5154,2.673774665
5155,2.314230806
5156,2.016182144
5157,1.889668811
5158,1.809799075
5159,1.719128964
5160,1.680319884
5161,1.652379209
5162,1.625662457
5163,1.598733137
5164,1.575076941
5165,1.571417006
5166,1.607769064
5167,1.694120868
5168,1.849118272
5169,2.047147475
5170,2.196669958
5171,2.306409569
5172,2.439872262
5173,2.55604748
5174,2.59619889
5175,2.58648555
5176,2.560559675
5177,2.53090573
5178,2.487434102
5179,2.400284844
5180,2.202881306
5181,1.752919718
5182,1.570946374
5183,1.384158059
5184,1.397632305
5185,1.340093358
5186,1.359725026
5187,1.410114124
5188,1.48765307
5189,1.571507969
5190,1.683038218
5191,1.806378485
5192,1.797210205
5193,1.96780834
5194,2.182197498
5195,2.355742206
5196,2.681202584
5197,3.30584729
5198,3.752907402
5199,3.866426418
5200,3.699154796
5201,3.309617673
5202,2.810950672
5203,2.432960684
5204,2.119620859
5205,1.986616854
5206,1.902649462
5207,1.807327588
5208,1.766527438
5209,1.737153286
5210,1.709065852
5211,1.680754944
5212,1.655885084
5213,1.652037378
5214,1.690254452
5215,1.781036471
5216,1.9439859
5217,2.152174844
5218,2.309368465
5219,2.424738185
5220,2.565048082
5221,2.687183582
5222,2.72939493
5223,2.719183255
5224,2.691927272
5225,2.660751954
5226,2.615050045
5227,2.523429661
5228,2.315898482
5229,1.842851951
5230,1.651542601
5231,1.455171252
5232,1.17162833
5233,1.123393712
5234,1.139850843
5235,1.182091778
5236,1.247092297
5237,1.317387449
5238,1.410882712
5239,1.514278255
5240,1.50659253
5241,1.649604113
5242,1.829325497
5243,1.974807177
5244,2.247639021
5245,2.771275625
5246,3.146043932
5247,3.241206368
5248,3.100983384
5249,2.774436319
5250,2.356406209
5251,2.03953905
5252,1.776867806
5253,1.665371199
5254,1.594981744
5255,1.515073883
5256,1.480871317
5257,1.456247109
5258,1.43270155
5259,1.408968654
5260,1.388120372
5261,1.384894859
5262,1.416932045
5263,1.493034168
5264,1.629633878
5265,1.804157652
5266,1.935932297
5267,2.032646169
5268,2.15026727
5269,2.252652862
5270,2.288038429
5271,2.279478032
5272,2.256629475
5273,2.230495358
5274,2.192183671
5275,2.115378751
5276,1.941406378
5277,1.544853783
5278,1.38448009
5279,1.219862948
5280,1.118861075
5281,1.147359702
5282,1.169085441
5283,1.188223669
5284,1.211706095
5285,1.240281641
5286,1.279344845
5287,1.318923385
5288,1.389300884
5289,1.489919275
5290,1.615024471
5291,1.786487145
5292,2.013233526
5293,2.396731156
5294,2.6610496
5295,2.659048559
5296,2.571221507
5297,2.430853139
5298,2.294984925
5299,2.171421005
5300,2.024818429
5301,1.946987729
5302,1.915235441
5303,1.908300352
5304,1.912692256
5305,1.929053499
5306,1.90687261
5307,1.937906266
5308,1.986594533
5309,2.044237517
5310,2.096161956
5311,2.163943803
5312,2.224089003
5313,2.286944771
5314,2.346128848
5315,2.375268972
5316,2.358646801
5317,2.316761114
5318,2.251722772
5319,2.187733324
5320,2.148417112
5321,2.142506606
5322,2.109744807
5323,1.952353356
5324,1.74994707
5325,1.467547035
5326,1.203317934
5327,1.090362447
5328,1.037474773
5329,1.063900402
5330,1.084045804
5331,1.101791911
5332,1.123566218
5333,1.15006317
5334,1.186284905
5335,1.222984489
5336,1.288242708
5337,1.381542085
5338,1.497547091
5339,1.656537517
5340,1.866790296
5341,2.22239219
5342,2.467484029
5343,2.465628544
5344,2.384190059
5345,2.254032129
5346,2.128047011
5347,2.013471169
5348,1.877532509
5349,1.805363239
5350,1.775920622
5351,1.769489994
5352,1.773562429
5353,1.788733551
5354,1.768166106
5355,1.796942364
5356,1.842089031
5357,1.895539047
5358,1.943686486
5359,2.006537861
5360,2.06230808
5361,2.1205917
5362,2.175470709
5363,2.202491171
5364,2.187078103
5365,2.148239193
5366,2.08793176
5367,2.028596924
5368,1.992140586
5369,1.986660012
5370,1.956281317
5371,1.810338568
5372,1.622655378
5373,1.360797209
5374,1.115788215
5375,1.011049145
5376,0.984199492
5377,0.943681108
5378,0.957505544
5379,0.992989071
5380,1.047591267
5381,1.106641096
5382,1.185179646
5383,1.272034699
5384,1.265578482
5385,1.385712081
5386,1.536682905
5387,1.658891452
5388,1.888077581
5389,2.327946494
5390,2.64276201
5391,2.722701031
5392,2.604909932
5393,2.330601563
5394,1.979444962
5395,1.713267976
5396,1.492617026
5397,1.398956859
5398,1.339827813
5399,1.272703048
5400,1.243971967
5401,1.223286967
5402,1.20350806
5403,1.183571785
5404,1.166058664
5405,1.163349146
5406,1.190261249
5407,1.254189091
5408,1.368936543
5409,1.515541234
5410,1.626235501
5411,1.70747777
5412,1.806282676
5413,1.892289344
5414,1.922014177
5415,1.914823212
5416,1.895629806
5417,1.87367644
5418,1.841493587
5419,1.776975376
5420,1.630833877
5421,1.29771897
5422,1.163000729
5423,1.024717876
5424,0.790337656
5425,0.757800345
5426,0.768901725
5427,0.797395915
5428,0.841242891
5429,0.888661431
5430,0.951729919
5431,1.021476774
5432,1.016292265
5433,1.112762653
5434,1.23399613
5435,1.332132756
5436,1.516175147
5437,1.869401264
5438,2.122206269
5439,2.186399371
5440,2.091810071
5441,1.871533353
5442,1.589545518
5443,1.375798511
5444,1.198610089
5445,1.123398552
5446,1.075916398
5447,1.022013476
5448,0.998941674
5449,0.982331084
5450,0.96644811
5451,0.950438766
5452,0.936375276
5453,0.934199463
5454,0.955810578
5455,1.007146289
5456,1.099291462
5457,1.217018822
5458,1.305909182
5459,1.371148826
5460,1.450491722
5461,1.519557301
5462,1.543427112
5463,1.53765258
5464,1.522239779
5465,1.504610658
5466,1.478766995
5467,1.426957202
5468,1.309601797
5469,1.042101908
5470,0.933919675
5471,0.822874967
5472,0.778699742
5473,0.746641551
5474,0.75757946
5475,0.785654067
5476,0.828855385
5477,0.875575676
5478,0.937715465
5479,1.006435281
5480,1.001327115
5481,1.096376953
5482,1.215825238
5483,1.312516778
5484,1.493849101
5485,1.841873878
5486,2.090956267
5487,2.154204111
5488,2.06100766
5489,1.843974571
5490,1.566139075
5491,1.355539545
5492,1.180960265
5493,1.106856236
5494,1.060073269
5495,1.00696408
5496,0.984232016
5497,0.96786602
5498,0.952216927
5499,0.936443324
5500,0.922586923
5501,0.92044315
5502,0.941736036
5503,0.992315816
5504,1.083104129
5505,1.199097925
5506,1.286679352
5507,1.350958327
5508,1.42913288
5509,1.497181452
5510,1.520699773
5511,1.515010273
5512,1.499824429
5513,1.482454902
5514,1.456991792
5515,1.405944911
5516,1.290317593
5517,1.026756705
5518,0.920167482
5519,0.810757933
5520,0.801356602
5521,0.768365654
5522,0.779621809
5523,0.808513269
5524,0.852971562
5525,0.901051215
5526,0.964999008
5527,1.035718279
5528,1.030461487
5529,1.128276872
5530,1.251200596
5531,1.350705449
5532,1.537313774
5533,1.895464596
5534,2.151794226
5535,2.216882314
5536,2.120974242
5537,1.89762641
5538,1.611707079
5539,1.394979996
5540,1.2153212
5541,1.139061058
5542,1.090916905
5543,1.036262463
5544,1.012868993
5545,0.996026817
5546,0.979922401
5547,0.963689854
5548,0.94943029
5549,0.947224142
5550,0.96913656
5551,1.021187998
5552,1.114617865
5553,1.233986589
5554,1.324116264
5555,1.390265484
5556,1.470714585
5557,1.540743082
5558,1.564945687
5559,1.559090647
5560,1.543462959
5561,1.525588052
5562,1.499384074
5563,1.446851945
5564,1.327860362
5565,1.05663097
5566,0.946940453
5567,0.834347551
5568,0.742626677
5569,0.712053574
5570,0.722484787
5571,0.749258845
5572,0.790458873
5573,0.835014859
5574,0.894276038
5575,0.959812426
5576,0.954940894
5577,1.045587573
5578,1.159502447
5579,1.251714776
5580,1.424646926
5581,1.756549545
5582,1.994093257
5583,2.05441116
5584,1.965532011
5585,1.758552924
5586,1.493588085
5587,1.292744524
5588,1.126252585
5589,1.055581406
5590,1.010965648
5591,0.960316728
5592,0.938637721
5593,0.923029876
5594,0.908105724
5595,0.893062829
5596,0.879848322
5597,0.877803858
5598,0.898110357
5599,0.946347042
5600,1.032929609
5601,1.143550022
5602,1.227074263
5603,1.28837553
5604,1.362928667
5605,1.427824907
5606,1.450253748
5607,1.444827813
5608,1.430345449
5609,1.41378056
5610,1.389497023
5611,1.340814875
5612,1.230543963
5613,0.979192465
5614,0.87754096
5615,0.773199781
5616,0.663859516
5617,0.680768751
5618,0.693659394
5619,0.705014776
5620,0.718947722
5621,0.735902596
5622,0.759080166
5623,0.782563501
5624,0.82432094
5625,0.88402136
5626,0.95825066
5627,1.059985478
5628,1.194522059
5629,1.422064652
5630,1.578894055
5631,1.577706767
5632,1.525595897
5633,1.442310421
5634,1.361695045
5635,1.288380237
5636,1.201395788
5637,1.155216104
5638,1.136376358
5639,1.132261526
5640,1.134867397
5641,1.144575096
5642,1.131414397
5643,1.149827753
5644,1.178716209
5645,1.212917813
5646,1.243726404
5647,1.283943752
5648,1.319630008
5649,1.35692454
5650,1.392040528
5651,1.409330386
5652,1.399467869
5653,1.374615621
5654,1.336026092
5655,1.298058908
5656,1.274731221
5657,1.27122431
5658,1.251785586
5659,1.158399718
5660,1.03830497
5661,0.870747125
5662,0.713970733
5663,0.646950281
5664,0.658248778
5665,0.675015101
5666,0.687796796
5667,0.699056206
5668,0.712871396
5669,0.729682972
5670,0.752664652
5671,0.775949513
5672,0.817354031
5673,0.876549881
5674,0.950151818
5675,1.051026804
5676,1.184426323
5677,1.410045796
5678,1.565549725
5679,1.564372471
5680,1.512702026
5681,1.430120454
5682,1.350186414
5683,1.277491241
5684,1.191241957
5685,1.14545257
5686,1.126772051
5687,1.122691997
5688,1.125275844
5689,1.134901497
5690,1.121852028
5691,1.14010976
5692,1.16875406
5693,1.202666602
5694,1.233214808
5695,1.273092251
5696,1.308476898
5697,1.345456228
5698,1.380275426
5699,1.397419155
5700,1.387639994
5701,1.36299779
5702,1.324734407
5703,1.287088111
5704,1.263957582
5705,1.26048031
5706,1.241205876
5707,1.148609277
5708,1.029529533
5709,0.863387836
5710,0.70793647
5711,0.641482454
5712,0.830320624
5713,0.796137259
5714,0.807800254
5715,0.837735959
5716,0.883801141
5717,0.933618572
5718,0.999877678
5719,1.073153007
5720,1.067706215
5721,1.169057014
5722,1.29642366
5723,1.399524991
5724,1.592878037
5725,1.963973768
5726,2.229568109
5727,2.297008723
5728,2.197634175
5729,1.966213718
5730,1.669960195
5731,1.445399785
5732,1.259247449
5733,1.180230981
5734,1.130346717
5735,1.073716861
5736,1.049477863
5737,1.032026947
5738,1.015340458
5739,0.998521205
5740,0.983746248
5741,0.981460361
5742,1.004164776
5743,1.058097547
5744,1.154904319
5745,1.278587474
5746,1.371974773
5747,1.440514873
5748,1.523871705
5749,1.596431294
5750,1.621508671
5751,1.615442008
5752,1.599249477
5753,1.580728504
5754,1.553577416
5755,1.49914658
5756,1.375854197
5757,1.094821561
5758,0.981166419
5759,0.864503988
5760,0.806830929
5761,0.773614609
5762,0.784947659
5763,0.814036485
5764,0.858798487
5765,0.907206588
5766,0.971591229
5767,1.042793606
5768,1.037500904
5769,1.135984498
5770,1.259747953
5771,1.359932557
5772,1.547815663
5773,1.908413129
5774,2.166493831
5775,2.232026556
5776,2.135463305
5777,1.910589712
5778,1.622717173
5779,1.404509557
5780,1.223623454
5781,1.146842354
5782,1.098369312
5783,1.043341509
5784,1.01978823
5785,1.002830999
5786,0.986616569
5787,0.970273132
5788,0.955916156
5789,0.953694937
5790,0.975757047
5791,1.028164064
5792,1.122232181
5793,1.242416352
5794,1.333161732
5795,1.399762839
5796,1.480761514
5797,1.551268398
5798,1.575636339
5799,1.569741301
5800,1.554006855
5801,1.536009839
5802,1.509626853
5803,1.45673586
5804,1.336931407
5805,1.063849159
5806,0.95340931
5807,0.840047249
5808,1.211685576
5809,1.161801846
5810,1.178821637
5811,1.222506763
5812,1.28972961
5813,1.362428109
5814,1.459119917
5815,1.56605049
5816,1.558101995
5817,1.706003056
5818,1.891869002
5819,2.042324611
5820,2.324484406
5821,2.866023821
5822,3.253605224
5823,3.352021205
5824,3.207004085
5825,2.869292577
5826,2.436970277
5827,2.109269626
5828,1.837617815
5829,1.722309208
5830,1.649513181
5831,1.56687332
5832,1.531501389
5833,1.506035295
5834,1.481684728
5835,1.457140419
5836,1.435579347
5837,1.432243556
5838,1.465376074
5839,1.544080081
5840,1.685350051
5841,1.865840684
5842,2.002120622
5843,2.102141082
5844,2.223783575
5845,2.329669668
5846,2.366265045
5847,2.357411973
5848,2.333782238
5849,2.306754611
5850,2.267133072
5851,2.187702239
5852,2.007781859
5853,1.597671377
5854,1.431814607
5855,1.261569306
5856,1.336452261
5857,1.281432028
5858,1.300204338
5859,1.3483877
5860,1.422532452
5861,1.502716681
5862,1.609364798
5863,1.727305961
5864,1.718539013
5865,1.881669375
5866,2.086673849
5867,2.2526218
5868,2.563835455
5869,3.161136924
5870,3.588627399
5871,3.697177228
5872,3.537227763
5873,3.164742263
5874,2.687903943
5875,2.326460112
5876,2.026836444
5877,1.899654564
5878,1.819362766
5879,1.728213518
5880,1.689199356
5881,1.66111103
5882,1.634253097
5883,1.607181472
5884,1.583400267
5885,1.579720991
5886,1.616265148
5887,1.70307327
5888,1.85888974
5889,2.057965408
5890,2.208278026
5891,2.318597545
5892,2.452765507
5893,2.56955464
5894,2.609918227
5895,2.600153558
5896,2.57409068
5897,2.544280032
5898,2.500578682
5899,2.412968894
5900,2.214522198
5901,1.762182835
5902,1.579247873
5903,1.391472495
5904,1.16849135
5905,1.120385878
5906,1.136798946
5907,1.178926782
5908,1.243753266
5909,1.313860206
5910,1.40710514
5911,1.510223846
5912,1.502558699
5913,1.645187376
5914,1.824427563
5915,1.969519724
5916,2.241621073
5917,2.763855664
5918,3.137620546
5919,3.23252819
5920,3.092680647
5921,2.767007895
5922,2.350097042
5923,2.034078279
5924,1.772110326
5925,1.660912246
5926,1.590711255
5927,1.511017344
5928,1.476906353
5929,1.452348076
5930,1.428865559
5931,1.405196207
5932,1.384403745
5933,1.381186868
5934,1.413138276
5935,1.489036639
5936,1.62527061
5937,1.799327104
5938,1.930748928
5939,2.027203854
5940,2.14451003
5941,2.24662149
5942,2.281912314
5943,2.273374836
5944,2.250587455
5945,2.224523311
5946,2.186314202
5947,2.109714923
5948,1.936208353
5949,1.540717509
5950,1.38077321
5951,1.216596822
5952,0.825468394
5953,0.846493985
5954,0.862522705
5955,0.876642423
5956,0.893967183
5957,0.915049524
5958,0.943869403
5959,0.973069483
5960,1.024992285
5961,1.099226078
5962,1.191525638
5963,1.318026614
5964,1.48531456
5965,1.768249752
5966,1.963257449
5967,1.96178113
5968,1.896984474
5969,1.793424118
5970,1.693183866
5971,1.602021421
5972,1.493861619
5973,1.436440028
5974,1.413013965
5975,1.407897426
5976,1.411137665
5977,1.423208591
5978,1.406844072
5979,1.429739946
5980,1.465660961
5981,1.508188548
5982,1.546497132
5983,1.596504924
5984,1.640878585
5985,1.687252037
5986,1.730916604
5987,1.752415476
5988,1.740152044
5989,1.709249806
5990,1.661266105
5991,1.614056252
5992,1.585049711
5993,1.580689083
5994,1.556518228
5995,1.440398656
5996,1.291068238
5997,1.082720385
5998,0.887778603
5999,0.804442802
6000,0.771917781
6001,0.79157938
6002,0.806568268
6003,0.819771997
6004,0.835972849
6005,0.855687515
6006,0.882637762
6007,0.909943545
6008,0.958497959
6009,1.027915982
6010,1.114227794
6011,1.232522272
6012,1.388957747
6013,1.653538083
6014,1.835895046
6015,1.834514499
6016,1.773921398
6017,1.677079313
6018,1.583341946
6019,1.498093483
6020,1.396950332
6021,1.343253852
6022,1.321347508
6023,1.316562894
6024,1.319592929
6025,1.330880778
6026,1.315577875
6027,1.336988424
6028,1.370579135
6029,1.41034783
6030,1.446171221
6031,1.492934858
6032,1.534429866
6033,1.577794933
6034,1.618626848
6035,1.638731024
6036,1.627263158
6037,1.598365641
6038,1.553494786
6039,1.509347578
6040,1.482222778
6041,1.478145038
6042,1.455542218
6043,1.346955672
6044,1.207312767
6045,1.012481064
6046,0.830185741
6047,0.752256183
6048,1.080502476
6049,1.036019406
6050,1.05119655
6051,1.090152107
6052,1.150097075
6053,1.214924873
6054,1.301148346
6055,1.396502083
6056,1.389414132
6057,1.521302689
6058,1.687045864
6059,1.821212402
6060,2.072824176
6061,2.555733843
6062,2.901353758
6063,2.989114736
6064,2.859797889
6065,2.558648707
6066,2.173131768
6067,1.880909617
6068,1.638668181
6069,1.535843456
6070,1.470928689
6071,1.39723583
6072,1.36569344
6073,1.342984432
6074,1.321270178
6075,1.299383158
6076,1.280156395
6077,1.277181753
6078,1.30672718
6079,1.3769103
6080,1.502885681
6081,1.663835502
6082,1.785361096
6083,1.874552844
6084,1.983025717
6085,2.077448055
6086,2.110081435
6087,2.10218684
6088,2.081115378
6089,2.057013897
6090,2.021681982
6091,1.950850726
6092,1.79040942
6093,1.424699536
6094,1.276799244
6095,1.124985545
6096,1.373523567
6097,1.316977149
6098,1.336270177
6099,1.385790078
6100,1.461991501
6101,1.544399928
6102,1.654006314
6103,1.775218998
6104,1.766208868
6105,1.933864237
6106,2.144555246
6107,2.31510636
6108,2.634952644
6109,3.248822416
6110,3.688170875
6111,3.799731723
6112,3.635345485
6113,3.252527761
6114,2.762462617
6115,2.390992842
6116,2.083058036
6117,1.95234831
6118,1.869829329
6119,1.77615173
6120,1.736055369
6121,1.707187913
6122,1.679584979
6123,1.651762425
6124,1.627321563
6125,1.623540229
6126,1.66109807
6127,1.750314126
6128,1.910452727
6129,2.115050473
6130,2.269532552
6131,2.382912179
6132,2.520801772
6133,2.640830471
6134,2.682313687
6135,2.672278159
6136,2.645492334
6137,2.614854781
6138,2.569941217
6139,2.479901256
6140,2.275949928
6141,1.811063308
6142,1.623053987
6143,1.430069984
6144,1.131484551
6145,1.084902607
6146,1.100795864
6147,1.141589488
6148,1.204362879
6149,1.272249492
6150,1.362541304
6151,1.462394181
6152,1.454971794
6153,1.593083338
6154,1.766646885
6155,1.907143892
6156,2.170627634
6157,2.676322753
6158,3.038250285
6159,3.130152149
6160,2.994733658
6161,2.679375152
6162,2.275668107
6163,1.969657841
6164,1.715986565
6165,1.608310192
6166,1.540332508
6167,1.463162549
6168,1.430131873
6169,1.40635137
6170,1.383612559
6171,1.360692828
6172,1.340558876
6173,1.33744388
6174,1.368383368
6175,1.441877986
6176,1.573797348
6177,1.742341372
6178,1.869600991
6179,1.963001133
6180,2.076592154
6181,2.175469685
6182,2.209642828
6183,2.201375737
6184,2.179310046
6185,2.154071368
6186,2.117072364
6187,2.042899029
6188,1.874887512
6189,1.491922093
6190,1.337043322
6191,1.178066495
6192,1.090483318
6193,1.045589348
6194,1.060906686
6195,1.100222085
6196,1.160720778
6197,1.226147405
6198,1.313167343
6199,1.409401884
6200,1.40224846
6201,1.535355301
6202,1.702629482
6203,1.838035346
6204,2.091971314
6205,2.579341725
6206,2.928154208
6207,3.016725854
6208,2.886214479
6209,2.582283515
6210,2.193205469
6211,1.898283997
6212,1.653804924
6213,1.550030384
6214,1.484515985
6215,1.410142408
6216,1.378308654
6217,1.355389878
6218,1.333475045
6219,1.31138585
6220,1.291981484
6221,1.288979365
6222,1.31879771
6223,1.389629127
6224,1.516768171
6225,1.67920472
6226,1.801852874
6227,1.891868506
6228,2.001343367
6229,2.096637905
6230,2.129572727
6231,2.121605208
6232,2.100339104
6233,2.076014992
6234,2.040356709
6235,1.968871168
6236,1.80694783
6237,1.437859802
6238,1.288593322
6239,1.135377287
6240,1.13351451
6241,1.086848995
6242,1.102770765
6243,1.143637575
6244,1.206523586
6245,1.274531991
6246,1.364985793
6247,1.465017813
6248,1.45758211
6249,1.595941435
6250,1.769816366
6251,1.910565435
6252,2.174521884
6253,2.681124253
6254,3.043701107
6255,3.135767849
6256,3.000106408
6257,2.684182128
6258,2.279750806
6259,1.973191538
6260,1.719065158
6261,1.611195607
6262,1.543095966
6263,1.465787559
6264,1.432697624
6265,1.408874458
6266,1.386094851
6267,1.363134001
6268,1.342963927
6269,1.339843342
6270,1.370838338
6271,1.44446481
6272,1.576620844
6273,1.745467248
6274,1.872955179
6275,1.966522887
6276,2.080317698
6277,2.179372622
6278,2.213607074
6279,2.205325151
6280,2.183219872
6281,2.157935915
6282,2.120870532
6283,2.046564125
6284,1.878251185
6285,1.4945987
6286,1.339442066
6287,1.180180025
6288,1.086445935
6289,1.114118913
6290,1.135215224
6291,1.153798987
6292,1.176601091
6293,1.20434876
6294,1.242280242
6295,1.28071213
6296,1.349050684
6297,1.446754004
6298,1.568234709
6299,1.734729844
6300,1.954907031
6301,2.32729414
6302,2.583954869
6303,2.582011801
6304,2.496729235
6305,2.360427556
6306,2.228495655
6307,2.108511573
6308,1.966156301
6309,1.890580477
6310,1.859748102
6311,1.853013934
6312,1.857278597
6313,1.87316583
6314,1.851627555
6315,1.881762118
6316,1.92903981
6317,1.985012787
6318,2.035432895
6319,2.101250997
6320,2.159653698
6321,2.220688437
6322,2.278157859
6323,2.306453748
6324,2.290313148
6325,2.249640954
6326,2.186486873
6327,2.124351299
6328,2.086174139
6329,2.080434869
6330,2.04862223
6331,1.895790653
6332,1.699248391
6333,1.425029923
6334,1.168455948
6335,1.058772957
6336,1.040307878
6337,1.066805668
6338,1.087006083
6339,1.104800651
6340,1.126634418
6341,1.153203728
6342,1.189524376
6343,1.226324178
6344,1.291760601
6345,1.385314758
6346,1.501636547
6347,1.661061139
6348,1.87188807
6349,2.22846103
6350,2.474222158
6351,2.472361606
6352,2.390700732
6353,2.260187371
6354,2.133858216
6355,2.018969494
6356,1.882659617
6357,1.810293269
6358,1.780770251
6359,1.774322063
6360,1.778405619
6361,1.793618169
6362,1.77299456
6363,1.801849399
6364,1.847119351
6365,1.900715326
6366,1.948994245
6367,2.012017253
6368,2.067939768
6369,2.126382547
6370,2.181411417
6371,2.208505666
6372,2.193050508
6373,2.154105538
6374,2.09363342
6375,2.034136554
6376,1.997580662
6377,1.992085122
6378,1.961623469
6379,1.815282185
6380,1.627086475
6381,1.364513232
6382,1.118835175
6383,1.013810087
6384,0.976138354
6385,0.935951838
6386,0.949663044
6387,0.984855942
6388,1.039010915
6389,1.097577093
6390,1.175472369
6391,1.261616031
6392,1.255212695
6393,1.374362333
6394,1.524096622
6395,1.645304214
6396,1.872613182
6397,2.308879325
6398,2.621116328
6399,2.700400605
6400,2.583574279
6401,2.311512647
6402,1.963232214
6403,1.699235364
6404,1.480391667
6405,1.387498629
6406,1.328853882
6407,1.262278907
6408,1.233783149
6409,1.21326757
6410,1.193650664
6411,1.173877678
6412,1.156507999
6413,1.153820674
6414,1.180512352
6415,1.243916589
6416,1.357724196
6417,1.503128114
6418,1.612915733
6419,1.693492583
6420,1.791488223
6421,1.876790448
6422,1.906271819
6423,1.899139751
6424,1.88010355
6425,1.858329995
6426,1.826410737
6427,1.762420966
6428,1.617476446
6429,1.287089934
6430,1.15347511
6431,1.01632487
6432,0.841706418
6433,0.807054313
6434,0.818877237
6435,0.849223436
6436,0.895920288
6437,0.946420842
6438,1.013588528
6439,1.087868647
6440,1.082347166
6441,1.18508774
6442,1.314200905
6443,1.418716015
6444,1.614720421
6445,1.990904812
6446,2.260141123
6447,2.328506518
6448,2.227769294
6449,1.993175478
6450,1.692859569
6451,1.465219869
6452,1.276514914
6453,1.19641493
6454,1.145846628
6455,1.088440232
6456,1.063868857
6457,1.046178645
6458,1.029263342
6459,1.012213455
6460,0.997235895
6461,0.994918663
6462,1.017934413
6463,1.072606739
6464,1.170740976
6465,1.29612014
6466,1.390788015
6467,1.460267973
6468,1.544767837
6469,1.618322401
6470,1.643743653
6471,1.6375938
6472,1.621179229
6473,1.602404287
6474,1.574880889
6475,1.519703669
6476,1.394720635
6477,1.109834332
6478,0.99462069
6479,0.876358523
6480,0.949810229
6481,0.910707612
6482,0.924049003
6483,0.958292689
6484,1.010987009
6485,1.067973557
6486,1.143767864
6487,1.227588084
6488,1.221357456
6489,1.337293424
6490,1.482989123
6491,1.600927538
6492,1.822105594
6493,2.246604891
6494,2.550420327
6495,2.627566171
6496,2.513890851
6497,2.249167188
6498,1.910280475
6499,1.653404073
6500,1.440462966
6501,1.350075412
6502,1.293012415
6503,1.22823308
6504,1.200505902
6505,1.180543664
6506,1.161455859
6507,1.142216185
6508,1.125314996
6509,1.122700152
6510,1.14867191
6511,1.210366026
6512,1.321104047
6513,1.462586171
6514,1.56941263
6515,1.647816184
6516,1.743168714
6517,1.826170192
6518,1.854856399
6519,1.847916696
6520,1.829393933
6521,1.808207648
6522,1.777149308
6523,1.71488545
6524,1.573850333
6525,1.252374912
6526,1.122363909
6527,0.988912846
6528,0.916409976
6529,0.87868241
6530,0.891554649
6531,0.924594148
6532,0.975435463
6533,1.030418069
6534,1.103547055
6535,1.184419721
6536,1.178408195
6537,1.290267253
6538,1.430839535
6539,1.544630624
6540,1.758030913
6541,2.167602613
6542,2.460734323
6543,2.535167318
6544,2.425489413
6545,2.170074806
6546,1.843105107
6547,1.595261812
6548,1.389808818
6549,1.30259976
6550,1.247543393
6551,1.185042036
6552,1.158289889
6553,1.139029626
6554,1.120613048
6555,1.10204994
6556,1.085743085
6557,1.083220193
6558,1.108278649
6559,1.16780328
6560,1.274647178
6561,1.411154057
6562,1.514223943
6563,1.589870422
6564,1.681869862
6565,1.761952578
6566,1.78963003
6567,1.782934362
6568,1.765062956
6569,1.744621691
6570,1.714655523
6571,1.654581185
6572,1.518505594
6573,1.208334915
6574,1.082895774
6575,0.954137542
6576,0.731019667
6577,0.700924411
6578,0.711192587
6579,0.737548176
6580,0.778104261
6581,0.821963851
6582,0.880298798
6583,0.944810873
6584,0.940015482
6585,1.029245383
6586,1.141379805
6587,1.232150886
6588,1.402380163
6589,1.729095253
6590,1.962926235
6591,2.022301389
6592,1.934811392
6593,1.73106732
6594,1.470243795
6595,1.272539353
6596,1.108649628
6597,1.039083016
6598,0.995164587
6599,0.945307293
6600,0.923967122
6601,0.908603223
6602,0.89391233
6603,0.87910455
6604,0.866096582
6605,0.864084072
6606,0.884073187
6607,0.931555949
6608,1.016785259
6609,1.125676712
6610,1.207895496
6611,1.268238645
6612,1.34162654
6613,1.405508473
6614,1.427586759
6615,1.422245629
6616,1.40798962
6617,1.391683635
6618,1.367779641
6619,1.31985838
6620,1.211310965
6621,0.963888009
6622,0.863825284
6623,0.761114923
6624,0.553571346
6625,0.56767142
6626,0.578420517
6627,0.587889409
6628,0.59950765
6629,0.613645781
6630,0.632972819
6631,0.652554826
6632,0.687375027
6633,0.737157309
6634,0.799054763
6635,0.883888193
6636,0.996073971
6637,1.185814506
6638,1.31658956
6639,1.315599518
6640,1.27214592
6641,1.20269681
6642,1.13547421
6643,1.074339323
6644,1.001805755
6645,0.963297985
6646,0.947588119
6647,0.944156892
6648,0.946329845
6649,0.954424787
6650,0.943450498
6651,0.958804811
6652,0.982893976
6653,1.011413606
6654,1.037103911
6655,1.070639878
6656,1.100397513
6657,1.131496237
6658,1.160778343
6659,1.175195806
6660,1.166971767
6661,1.146248268
6662,1.114069686
6663,1.082410058
6664,1.062957842
6665,1.06003354
6666,1.043824206
6667,0.965952699
6668,0.865809507
6669,0.726088347
6670,0.595357497
6671,0.539471272
6672,0.379539417
6673,0.389206706
6674,0.396576498
6675,0.403068557
6676,0.411034252
6677,0.420727633
6678,0.433978631
6679,0.44740444
6680,0.471277856
6681,0.505409569
6682,0.547847683
6683,0.606011153
6684,0.682927932
6685,0.81301778
6686,0.902679732
6687,0.90200094
6688,0.872208297
6689,0.824592619
6690,0.778503481
6691,0.736588198
6692,0.686857756
6693,0.66045607
6694,0.649685077
