,Datetime,pimp,pexp
4045,2019-03-26 06:30:00,105,231
4046,2019-03-26 07:00:00,56,105
4047,2019-03-26 07:30:00,56,105
4048,2019-03-26 08:00:00,56,105
4049,2019-03-26 08:30:00,56,105
4050,2019-03-26 09:00:00,56,105
4051,2019-03-26 09:30:00,56,105
4052,2019-03-26 10:00:00,56,105
4053,2019-03-26 10:30:00,56,105
4054,2019-03-26 11:00:00,56,105
4055,2019-03-26 11:30:00,56,105
4056,2019-03-26 12:00:00,56,105
4057,2019-03-26 12:30:00,56,105
4058,2019-03-26 13:00:00,56,105
4059,2019-03-26 13:30:00,56,105
4060,2019-03-26 14:00:00,56,105
4061,2019-03-26 14:30:00,56,105
4062,2019-03-26 15:00:00,56,105
4063,2019-03-26 15:30:00,56,105
4064,2019-03-26 16:00:00,63,142
4065,2019-03-26 16:30:00,63,142
4066,2019-03-26 17:00:00,63,142
4067,2019-03-26 17:30:00,63,142
4068,2019-03-26 18:00:00,63,142
4069,2019-03-26 18:30:00,63,142
4070,2019-03-26 19:00:00,63,142
4071,2019-03-26 19:30:00,63,142
4072,2019-03-26 20:00:00,63,142
4073,2019-03-26 20:30:00,63,142
4074,2019-03-26 21:00:00,63,142
4075,2019-03-26 21:30:00,63,142
4076,2019-03-26 22:00:00,105,231
4077,2019-03-26 22:30:00,105,231
4078,2019-03-26 23:00:00,105,231
4079,2019-03-26 23:30:00,105,231
4080,2019-03-27 00:00:00,105,231
4081,2019-03-27 00:30:00,105,231
4082,2019-03-27 01:00:00,105,231
4083,2019-03-27 01:30:00,105,231
4084,2019-03-27 02:00:00,105,231
4085,2019-03-27 02:30:00,105,231
4086,2019-03-27 03:00:00,105,231
4087,2019-03-27 03:30:00,105,231
4088,2019-03-27 04:00:00,105,231
4089,2019-03-27 04:30:00,105,231
4090,2019-03-27 05:00:00,105,231
4091,2019-03-27 05:30:00,105,231
4092,2019-03-27 06:00:00,105,231
4093,2019-03-27 06:30:00,105,231
4094,2019-03-27 07:00:00,56,105
4095,2019-03-27 07:30:00,56,105
4096,2019-03-27 08:00:00,56,105
4097,2019-03-27 08:30:00,56,105
4098,2019-03-27 09:00:00,56,105
4099,2019-03-27 09:30:00,56,105
4100,2019-03-27 10:00:00,56,105
4101,2019-03-27 10:30:00,56,105
4102,2019-03-27 11:00:00,56,105
4103,2019-03-27 11:30:00,56,105
4104,2019-03-27 12:00:00,56,105
4105,2019-03-27 12:30:00,56,105
4106,2019-03-27 13:00:00,56,105
4107,2019-03-27 13:30:00,56,105
4108,2019-03-27 14:00:00,56,105
4109,2019-03-27 14:30:00,56,105
4110,2019-03-27 15:00:00,56,105
4111,2019-03-27 15:30:00,56,105
4112,2019-03-27 16:00:00,63,142
4113,2019-03-27 16:30:00,63,142
4114,2019-03-27 17:00:00,63,142
4115,2019-03-27 17:30:00,63,142
4116,2019-03-27 18:00:00,63,142
4117,2019-03-27 18:30:00,63,142
4118,2019-03-27 19:00:00,63,142
4119,2019-03-27 19:30:00,63,142
4120,2019-03-27 20:00:00,63,142
4121,2019-03-27 20:30:00,63,142
4122,2019-03-27 21:00:00,63,142
4123,2019-03-27 21:30:00,63,142
4124,2019-03-27 22:00:00,105,231
4125,2019-03-27 22:30:00,105,231
4126,2019-03-27 23:00:00,105,231
4127,2019-03-27 23:30:00,105,231
4128,2019-03-28 00:00:00,105,231
4129,2019-03-28 00:30:00,105,231
4130,2019-03-28 01:00:00,105,231
4131,2019-03-28 01:30:00,105,231
4132,2019-03-28 02:00:00,105,231
4133,2019-03-28 02:30:00,105,231
4134,2019-03-28 03:00:00,105,231
4135,2019-03-28 03:30:00,105,231
4136,2019-03-28 04:00:00,105,231
4137,2019-03-28 04:30:00,105,231
4138,2019-03-28 05:00:00,105,231
4139,2019-03-28 05:30:00,105,231
4140,2019-03-28 06:00:00,105,231
4141,2019-03-28 06:30:00,105,231
4142,2019-03-28 07:00:00,56,105
4143,2019-03-28 07:30:00,56,105
4144,2019-03-28 08:00:00,56,105
4145,2019-03-28 08:30:00,56,105
4146,2019-03-28 09:00:00,56,105
4147,2019-03-28 09:30:00,56,105
4148,2019-03-28 10:00:00,56,105
4149,2019-03-28 10:30:00,56,105
4150,2019-03-28 11:00:00,56,105
4151,2019-03-28 11:30:00,56,105
4152,2019-03-28 12:00:00,56,105
4153,2019-03-28 12:30:00,56,105
4154,2019-03-28 13:00:00,56,105
4155,2019-03-28 13:30:00,56,105
4156,2019-03-28 14:00:00,56,105
4157,2019-03-28 14:30:00,56,105
4158,2019-03-28 15:00:00,56,105
4159,2019-03-28 15:30:00,56,105
4160,2019-03-28 16:00:00,63,142
4161,2019-03-28 16:30:00,63,142
4162,2019-03-28 17:00:00,63,142
4163,2019-03-28 17:30:00,63,142
4164,2019-03-28 18:00:00,63,142
4165,2019-03-28 18:30:00,63,142
4166,2019-03-28 19:00:00,63,142
4167,2019-03-28 19:30:00,63,142
4168,2019-03-28 20:00:00,63,142
4169,2019-03-28 20:30:00,63,142
4170,2019-03-28 21:00:00,63,142
4171,2019-03-28 21:30:00,63,142
4172,2019-03-28 22:00:00,105,231
4173,2019-03-28 22:30:00,105,231
4174,2019-03-28 23:00:00,105,231
4175,2019-03-28 23:30:00,105,231
4176,2019-03-29 00:00:00,105,231
4177,2019-03-29 00:30:00,105,231
4178,2019-03-29 01:00:00,105,231
4179,2019-03-29 01:30:00,105,231
4180,2019-03-29 02:00:00,105,231
4181,2019-03-29 02:30:00,105,231
4182,2019-03-29 03:00:00,105,231
4183,2019-03-29 03:30:00,105,231
4184,2019-03-29 04:00:00,105,231
4185,2019-03-29 04:30:00,105,231
4186,2019-03-29 05:00:00,105,231
4187,2019-03-29 05:30:00,105,231
4188,2019-03-29 06:00:00,105,231
4189,2019-03-29 06:30:00,105,231
4190,2019-03-29 07:00:00,56,105
4191,2019-03-29 07:30:00,56,105
4192,2019-03-29 08:00:00,56,105
4193,2019-03-29 08:30:00,56,105
4194,2019-03-29 09:00:00,56,105
4195,2019-03-29 09:30:00,56,105
4196,2019-03-29 10:00:00,56,105
4197,2019-03-29 10:30:00,56,105
4198,2019-03-29 11:00:00,56,105
4199,2019-03-29 11:30:00,56,105
4200,2019-03-29 12:00:00,56,105
4201,2019-03-29 12:30:00,56,105
4202,2019-03-29 13:00:00,56,105
4203,2019-03-29 13:30:00,56,105
4204,2019-03-29 14:00:00,56,105
4205,2019-03-29 14:30:00,56,105
4206,2019-03-29 15:00:00,56,105
4207,2019-03-29 15:30:00,56,105
4208,2019-03-29 16:00:00,63,142
4209,2019-03-29 16:30:00,63,142
4210,2019-03-29 17:00:00,63,142
4211,2019-03-29 17:30:00,63,142
4212,2019-03-29 18:00:00,63,142
4213,2019-03-29 18:30:00,63,142
4214,2019-03-29 19:00:00,63,142
4215,2019-03-29 19:30:00,63,142
4216,2019-03-29 20:00:00,63,142
4217,2019-03-29 20:30:00,63,142
4218,2019-03-29 21:00:00,63,142
4219,2019-03-29 21:30:00,63,142
4220,2019-03-29 22:00:00,105,231
4221,2019-03-29 22:30:00,105,231
4222,2019-03-29 23:00:00,105,231
4223,2019-03-29 23:30:00,105,231
4224,2019-03-30 00:00:00,105,231
4225,2019-03-30 00:30:00,105,231
4226,2019-03-30 01:00:00,105,231
4227,2019-03-30 01:30:00,105,231
4228,2019-03-30 02:00:00,105,231
4229,2019-03-30 02:30:00,105,231
4230,2019-03-30 03:00:00,105,231
4231,2019-03-30 03:30:00,105,231
4232,2019-03-30 04:00:00,105,231
4233,2019-03-30 04:30:00,105,231
4234,2019-03-30 05:00:00,105,231
4235,2019-03-30 05:30:00,105,231
4236,2019-03-30 06:00:00,105,231
4237,2019-03-30 06:30:00,105,231
4238,2019-03-30 07:00:00,56,105
4239,2019-03-30 07:30:00,56,105
4240,2019-03-30 08:00:00,56,105
4241,2019-03-30 08:30:00,56,105
4242,2019-03-30 09:00:00,56,105
4243,2019-03-30 09:30:00,56,105
4244,2019-03-30 10:00:00,56,105
4245,2019-03-30 10:30:00,56,105
4246,2019-03-30 11:00:00,56,105
4247,2019-03-30 11:30:00,56,105
4248,2019-03-30 12:00:00,56,105
4249,2019-03-30 12:30:00,56,105
4250,2019-03-30 13:00:00,56,105
4251,2019-03-30 13:30:00,56,105
4252,2019-03-30 14:00:00,56,105
4253,2019-03-30 14:30:00,56,105
4254,2019-03-30 15:00:00,56,105
4255,2019-03-30 15:30:00,56,105
4256,2019-03-30 16:00:00,63,142
4257,2019-03-30 16:30:00,63,142
4258,2019-03-30 17:00:00,63,142
4259,2019-03-30 17:30:00,63,142
4260,2019-03-30 18:00:00,63,142
4261,2019-03-30 18:30:00,63,142
4262,2019-03-30 19:00:00,63,142
4263,2019-03-30 19:30:00,63,142
4264,2019-03-30 20:00:00,63,142
4265,2019-03-30 20:30:00,63,142
4266,2019-03-30 21:00:00,63,142
4267,2019-03-30 21:30:00,63,142
4268,2019-03-30 22:00:00,105,231
4269,2019-03-30 22:30:00,105,231
4270,2019-03-30 23:00:00,105,231
4271,2019-03-30 23:30:00,105,231
4272,2019-03-31 00:00:00,105,231
4273,2019-03-31 00:30:00,105,231
4274,2019-03-31 01:00:00,105,231
4275,2019-03-31 01:30:00,105,231
4276,2019-03-31 02:00:00,105,231
4277,2019-03-31 02:30:00,105,231
4278,2019-03-31 03:00:00,105,231
4279,2019-03-31 03:30:00,105,231
4280,2019-03-31 04:00:00,105,231
4281,2019-03-31 04:30:00,105,231
4282,2019-03-31 05:00:00,105,231
4283,2019-03-31 05:30:00,105,231
4284,2019-03-31 06:00:00,105,231
4285,2019-03-31 06:30:00,105,231
4286,2019-03-31 07:00:00,56,105
4287,2019-03-31 07:30:00,56,105
4288,2019-03-31 08:00:00,56,105
4289,2019-03-31 08:30:00,56,105
4290,2019-03-31 09:00:00,56,105
4291,2019-03-31 09:30:00,56,105
4292,2019-03-31 10:00:00,56,105
4293,2019-03-31 10:30:00,56,105
4294,2019-03-31 11:00:00,56,105
4295,2019-03-31 11:30:00,56,105
4296,2019-03-31 12:00:00,56,105
4297,2019-03-31 12:30:00,56,105
4298,2019-03-31 13:00:00,56,105
4299,2019-03-31 13:30:00,56,105
4300,2019-03-31 14:00:00,56,105
4301,2019-03-31 14:30:00,56,105
4302,2019-03-31 15:00:00,56,105
4303,2019-03-31 15:30:00,56,105
4304,2019-03-31 16:00:00,63,142
4305,2019-03-31 16:30:00,63,142
4306,2019-03-31 17:00:00,63,142
4307,2019-03-31 17:30:00,63,142
4308,2019-03-31 18:00:00,63,142
4309,2019-03-31 18:30:00,63,142
4310,2019-03-31 19:00:00,63,142
4311,2019-03-31 19:30:00,63,142
4312,2019-03-31 20:00:00,63,142
4313,2019-03-31 20:30:00,63,142
4314,2019-03-31 21:00:00,63,142
4315,2019-03-31 21:30:00,63,142
4316,2019-03-31 22:00:00,105,231
4317,2019-03-31 22:30:00,105,231
4318,2019-03-31 23:00:00,105,231
4319,2019-03-31 23:30:00,105,231
4320,2019-04-01 00:00:00,105,231
4321,2019-04-01 00:30:00,105,231
4322,2019-04-01 01:00:00,105,231
4323,2019-04-01 01:30:00,105,231
4324,2019-04-01 02:00:00,105,231
4325,2019-04-01 02:30:00,105,231
4326,2019-04-01 03:00:00,105,231
4327,2019-04-01 03:30:00,105,231
4328,2019-04-01 04:00:00,105,231
4329,2019-04-01 04:30:00,105,231
4330,2019-04-01 05:00:00,105,231
4331,2019-04-01 05:30:00,105,231
4332,2019-04-01 06:00:00,105,231
4333,2019-04-01 06:30:00,105,231
4334,2019-04-01 07:00:00,56,105
4335,2019-04-01 07:30:00,56,105
4336,2019-04-01 08:00:00,56,105
4337,2019-04-01 08:30:00,56,105
4338,2019-04-01 09:00:00,56,105
4339,2019-04-01 09:30:00,56,105
4340,2019-04-01 10:00:00,56,105
4341,2019-04-01 10:30:00,56,105
4342,2019-04-01 11:00:00,56,105
4343,2019-04-01 11:30:00,56,105
4344,2019-04-01 12:00:00,56,105
4345,2019-04-01 12:30:00,56,105
4346,2019-04-01 13:00:00,56,105
4347,2019-04-01 13:30:00,56,105
4348,2019-04-01 14:00:00,56,105
4349,2019-04-01 14:30:00,56,105
4350,2019-04-01 15:00:00,56,105
4351,2019-04-01 15:30:00,56,105
4352,2019-04-01 16:00:00,63,142
4353,2019-04-01 16:30:00,63,142
4354,2019-04-01 17:00:00,63,142
4355,2019-04-01 17:30:00,63,142
4356,2019-04-01 18:00:00,63,142
4357,2019-04-01 18:30:00,63,142
4358,2019-04-01 19:00:00,63,142
4359,2019-04-01 19:30:00,63,142
4360,2019-04-01 20:00:00,63,142
4361,2019-04-01 20:30:00,63,142
4362,2019-04-01 21:00:00,63,142
4363,2019-04-01 21:30:00,63,142
4364,2019-04-01 22:00:00,105,231
4365,2019-04-01 22:30:00,105,231
4366,2019-04-01 23:00:00,105,231
4367,2019-04-01 23:30:00,105,231
4368,2019-04-02 00:00:00,105,231
4369,2019-04-02 00:30:00,105,231
4370,2019-04-02 01:00:00,105,231
4371,2019-04-02 01:30:00,105,231
4372,2019-04-02 02:00:00,105,231
4373,2019-04-02 02:30:00,105,231
4374,2019-04-02 03:00:00,105,231
4375,2019-04-02 03:30:00,105,231
4376,2019-04-02 04:00:00,105,231
4377,2019-04-02 04:30:00,105,231
4378,2019-04-02 05:00:00,105,231
4379,2019-04-02 05:30:00,105,231
4380,2019-04-02 06:00:00,105,231
4381,2019-04-02 06:30:00,105,231
4382,2019-04-02 07:00:00,56,105
4383,2019-04-02 07:30:00,56,105
4384,2019-04-02 08:00:00,56,105
4385,2019-04-02 08:30:00,56,105
4386,2019-04-02 09:00:00,56,105
4387,2019-04-02 09:30:00,56,105
4388,2019-04-02 10:00:00,56,105
4389,2019-04-02 10:30:00,56,105
4390,2019-04-02 11:00:00,56,105
4391,2019-04-02 11:30:00,56,105
4392,2019-04-02 12:00:00,56,105
4393,2019-04-02 12:30:00,56,105
4394,2019-04-02 13:00:00,56,105
4395,2019-04-02 13:30:00,56,105
4396,2019-04-02 14:00:00,56,105
4397,2019-04-02 14:30:00,56,105
4398,2019-04-02 15:00:00,56,105
4399,2019-04-02 15:30:00,56,105
4400,2019-04-02 16:00:00,63,142
4401,2019-04-02 16:30:00,63,142
4402,2019-04-02 17:00:00,63,142
4403,2019-04-02 17:30:00,63,142
4404,2019-04-02 18:00:00,63,142
4405,2019-04-02 18:30:00,63,142
4406,2019-04-02 19:00:00,63,142
4407,2019-04-02 19:30:00,63,142
4408,2019-04-02 20:00:00,63,142
4409,2019-04-02 20:30:00,63,142
4410,2019-04-02 21:00:00,63,142
4411,2019-04-02 21:30:00,63,142
4412,2019-04-02 22:00:00,105,231
4413,2019-04-02 22:30:00,105,231
4414,2019-04-02 23:00:00,105,231
4415,2019-04-02 23:30:00,105,231
4416,2019-04-03 00:00:00,105,231
4417,2019-04-03 00:30:00,105,231
4418,2019-04-03 01:00:00,105,231
4419,2019-04-03 01:30:00,105,231
4420,2019-04-03 02:00:00,105,231
4421,2019-04-03 02:30:00,105,231
4422,2019-04-03 03:00:00,105,231
4423,2019-04-03 03:30:00,105,231
4424,2019-04-03 04:00:00,105,231
4425,2019-04-03 04:30:00,105,231
4426,2019-04-03 05:00:00,105,231
4427,2019-04-03 05:30:00,105,231
4428,2019-04-03 06:00:00,105,231
4429,2019-04-03 06:30:00,105,231
4430,2019-04-03 07:00:00,56,105
4431,2019-04-03 07:30:00,56,105
4432,2019-04-03 08:00:00,56,105
4433,2019-04-03 08:30:00,56,105
4434,2019-04-03 09:00:00,56,105
4435,2019-04-03 09:30:00,56,105
4436,2019-04-03 10:00:00,56,105
4437,2019-04-03 10:30:00,56,105
4438,2019-04-03 11:00:00,56,105
4439,2019-04-03 11:30:00,56,105
4440,2019-04-03 12:00:00,56,105
4441,2019-04-03 12:30:00,56,105
4442,2019-04-03 13:00:00,56,105
4443,2019-04-03 13:30:00,56,105
4444,2019-04-03 14:00:00,56,105
4445,2019-04-03 14:30:00,56,105
4446,2019-04-03 15:00:00,56,105
4447,2019-04-03 15:30:00,56,105
4448,2019-04-03 16:00:00,63,142
4449,2019-04-03 16:30:00,63,142
4450,2019-04-03 17:00:00,63,142
4451,2019-04-03 17:30:00,63,142
4452,2019-04-03 18:00:00,63,142
4453,2019-04-03 18:30:00,63,142
4454,2019-04-03 19:00:00,63,142
4455,2019-04-03 19:30:00,63,142
4456,2019-04-03 20:00:00,63,142
4457,2019-04-03 20:30:00,63,142
4458,2019-04-03 21:00:00,63,142
4459,2019-04-03 21:30:00,63,142
4460,2019-04-03 22:00:00,105,231
4461,2019-04-03 22:30:00,105,231
4462,2019-04-03 23:00:00,105,231
4463,2019-04-03 23:30:00,105,231
4464,2019-04-04 00:00:00,105,231
4465,2019-04-04 00:30:00,105,231
4466,2019-04-04 01:00:00,105,231
4467,2019-04-04 01:30:00,105,231
4468,2019-04-04 02:00:00,105,231
4469,2019-04-04 02:30:00,105,231
4470,2019-04-04 03:00:00,105,231
4471,2019-04-04 03:30:00,105,231
4472,2019-04-04 04:00:00,105,231
4473,2019-04-04 04:30:00,105,231
4474,2019-04-04 05:00:00,105,231
4475,2019-04-04 05:30:00,105,231
4476,2019-04-04 06:00:00,105,231
4477,2019-04-04 06:30:00,105,231
4478,2019-04-04 07:00:00,56,105
4479,2019-04-04 07:30:00,56,105
4480,2019-04-04 08:00:00,56,105
4481,2019-04-04 08:30:00,56,105
4482,2019-04-04 09:00:00,56,105
4483,2019-04-04 09:30:00,56,105
4484,2019-04-04 10:00:00,56,105
4485,2019-04-04 10:30:00,56,105
4486,2019-04-04 11:00:00,56,105
4487,2019-04-04 11:30:00,56,105
4488,2019-04-04 12:00:00,56,105
4489,2019-04-04 12:30:00,56,105
4490,2019-04-04 13:00:00,56,105
4491,2019-04-04 13:30:00,56,105
4492,2019-04-04 14:00:00,56,105
4493,2019-04-04 14:30:00,56,105
4494,2019-04-04 15:00:00,56,105
4495,2019-04-04 15:30:00,56,105
4496,2019-04-04 16:00:00,63,142
4497,2019-04-04 16:30:00,63,142
4498,2019-04-04 17:00:00,63,142
4499,2019-04-04 17:30:00,63,142
4500,2019-04-04 18:00:00,63,142
4501,2019-04-04 18:30:00,63,142
4502,2019-04-04 19:00:00,63,142
4503,2019-04-04 19:30:00,63,142
4504,2019-04-04 20:00:00,63,142
4505,2019-04-04 20:30:00,63,142
4506,2019-04-04 21:00:00,63,142
4507,2019-04-04 21:30:00,63,142
4508,2019-04-04 22:00:00,105,231
4509,2019-04-04 22:30:00,105,231
4510,2019-04-04 23:00:00,105,231
4511,2019-04-04 23:30:00,105,231
4512,2019-04-05 00:00:00,105,231
4513,2019-04-05 00:30:00,105,231
4514,2019-04-05 01:00:00,105,231
4515,2019-04-05 01:30:00,105,231
4516,2019-04-05 02:00:00,105,231
4517,2019-04-05 02:30:00,105,231
4518,2019-04-05 03:00:00,105,231
4519,2019-04-05 03:30:00,105,231
4520,2019-04-05 04:00:00,105,231
4521,2019-04-05 04:30:00,105,231
4522,2019-04-05 05:00:00,105,231
4523,2019-04-05 05:30:00,105,231
4524,2019-04-05 06:00:00,105,231
4525,2019-04-05 06:30:00,105,231
4526,2019-04-05 07:00:00,56,105
4527,2019-04-05 07:30:00,56,105
4528,2019-04-05 08:00:00,56,105
4529,2019-04-05 08:30:00,56,105
4530,2019-04-05 09:00:00,56,105
4531,2019-04-05 09:30:00,56,105
4532,2019-04-05 10:00:00,56,105
4533,2019-04-05 10:30:00,56,105
4534,2019-04-05 11:00:00,56,105
4535,2019-04-05 11:30:00,56,105
4536,2019-04-05 12:00:00,56,105
4537,2019-04-05 12:30:00,56,105
4538,2019-04-05 13:00:00,56,105
4539,2019-04-05 13:30:00,56,105
4540,2019-04-05 14:00:00,56,105
4541,2019-04-05 14:30:00,56,105
4542,2019-04-05 15:00:00,56,105
4543,2019-04-05 15:30:00,56,105
4544,2019-04-05 16:00:00,63,142
4545,2019-04-05 16:30:00,63,142
4546,2019-04-05 17:00:00,63,142
4547,2019-04-05 17:30:00,63,142
4548,2019-04-05 18:00:00,63,142
4549,2019-04-05 18:30:00,63,142
4550,2019-04-05 19:00:00,63,142
4551,2019-04-05 19:30:00,63,142
4552,2019-04-05 20:00:00,63,142
4553,2019-04-05 20:30:00,63,142
4554,2019-04-05 21:00:00,63,142
4555,2019-04-05 21:30:00,63,142
4556,2019-04-05 22:00:00,105,231
4557,2019-04-05 22:30:00,105,231
4558,2019-04-05 23:00:00,105,231
4559,2019-04-05 23:30:00,105,231
4560,2019-04-06 00:00:00,105,231
4561,2019-04-06 00:30:00,105,231
4562,2019-04-06 01:00:00,105,231
4563,2019-04-06 01:30:00,105,231
4564,2019-04-06 02:00:00,105,231
4565,2019-04-06 02:30:00,105,231
4566,2019-04-06 03:00:00,105,231
4567,2019-04-06 03:30:00,105,231
4568,2019-04-06 04:00:00,105,231
4569,2019-04-06 04:30:00,105,231
4570,2019-04-06 05:00:00,105,231
4571,2019-04-06 05:30:00,105,231
4572,2019-04-06 06:00:00,105,231
4573,2019-04-06 06:30:00,105,231
4574,2019-04-06 07:00:00,56,105
4575,2019-04-06 07:30:00,56,105
4576,2019-04-06 08:00:00,56,105
4577,2019-04-06 08:30:00,56,105
4578,2019-04-06 09:00:00,56,105
4579,2019-04-06 09:30:00,56,105
4580,2019-04-06 10:00:00,56,105
4581,2019-04-06 10:30:00,56,105
4582,2019-04-06 11:00:00,56,105
4583,2019-04-06 11:30:00,56,105
4584,2019-04-06 12:00:00,56,105
4585,2019-04-06 12:30:00,56,105
4586,2019-04-06 13:00:00,56,105
4587,2019-04-06 13:30:00,56,105
4588,2019-04-06 14:00:00,56,105
4589,2019-04-06 14:30:00,56,105
4590,2019-04-06 15:00:00,56,105
4591,2019-04-06 15:30:00,56,105
4592,2019-04-06 16:00:00,63,142
4593,2019-04-06 16:30:00,63,142
4594,2019-04-06 17:00:00,63,142
4595,2019-04-06 17:30:00,63,142
4596,2019-04-06 18:00:00,63,142
4597,2019-04-06 18:30:00,63,142
4598,2019-04-06 19:00:00,63,142
4599,2019-04-06 19:30:00,63,142
4600,2019-04-06 20:00:00,63,142
4601,2019-04-06 20:30:00,63,142
4602,2019-04-06 21:00:00,63,142
4603,2019-04-06 21:30:00,63,142
4604,2019-04-06 22:00:00,105,231
4605,2019-04-06 22:30:00,105,231
4606,2019-04-06 23:00:00,105,231
4607,2019-04-06 23:30:00,105,231
4608,2019-04-07 00:00:00,105,231
4609,2019-04-07 00:30:00,105,231
4610,2019-04-07 01:00:00,105,231
4611,2019-04-07 01:30:00,105,231
4612,2019-04-07 02:00:00,105,231
4613,2019-04-07 02:30:00,105,231
4614,2019-04-07 03:00:00,105,231
4615,2019-04-07 03:30:00,105,231
4616,2019-04-07 04:00:00,105,231
4617,2019-04-07 04:30:00,105,231
4618,2019-04-07 05:00:00,105,231
4619,2019-04-07 05:30:00,105,231
4620,2019-04-07 06:00:00,105,231
4621,2019-04-07 06:30:00,105,231
4622,2019-04-07 07:00:00,56,105
4623,2019-04-07 07:30:00,56,105
4624,2019-04-07 08:00:00,56,105
4625,2019-04-07 08:30:00,56,105
4626,2019-04-07 09:00:00,56,105
4627,2019-04-07 09:30:00,56,105
4628,2019-04-07 10:00:00,56,105
4629,2019-04-07 10:30:00,56,105
4630,2019-04-07 11:00:00,56,105
4631,2019-04-07 11:30:00,56,105
4632,2019-04-07 12:00:00,56,105
4633,2019-04-07 12:30:00,56,105
4634,2019-04-07 13:00:00,56,105
4635,2019-04-07 13:30:00,56,105
4636,2019-04-07 14:00:00,56,105
4637,2019-04-07 14:30:00,56,105
4638,2019-04-07 15:00:00,56,105
4639,2019-04-07 15:30:00,56,105
4640,2019-04-07 16:00:00,63,142
4641,2019-04-07 16:30:00,63,142
4642,2019-04-07 17:00:00,63,142
4643,2019-04-07 17:30:00,63,142
4644,2019-04-07 18:00:00,63,142
4645,2019-04-07 18:30:00,63,142
4646,2019-04-07 19:00:00,63,142
4647,2019-04-07 19:30:00,63,142
4648,2019-04-07 20:00:00,63,142
4649,2019-04-07 20:30:00,63,142
4650,2019-04-07 21:00:00,63,142
4651,2019-04-07 21:30:00,63,142
4652,2019-04-07 22:00:00,105,231
4653,2019-04-07 22:30:00,105,231
4654,2019-04-07 23:00:00,105,231
4655,2019-04-07 23:30:00,105,231
4656,2019-04-08 00:00:00,105,231
4657,2019-04-08 00:30:00,105,231
4658,2019-04-08 01:00:00,105,231
4659,2019-04-08 01:30:00,105,231
4660,2019-04-08 02:00:00,105,231
4661,2019-04-08 02:30:00,105,231
4662,2019-04-08 03:00:00,105,231
4663,2019-04-08 03:30:00,105,231
4664,2019-04-08 04:00:00,105,231
4665,2019-04-08 04:30:00,105,231
4666,2019-04-08 05:00:00,105,231
4667,2019-04-08 05:30:00,105,231
4668,2019-04-08 06:00:00,105,231
4669,2019-04-08 06:30:00,105,231
4670,2019-04-08 07:00:00,56,105
4671,2019-04-08 07:30:00,56,105
4672,2019-04-08 08:00:00,56,105
4673,2019-04-08 08:30:00,56,105
4674,2019-04-08 09:00:00,56,105
4675,2019-04-08 09:30:00,56,105
4676,2019-04-08 10:00:00,56,105
4677,2019-04-08 10:30:00,56,105
4678,2019-04-08 11:00:00,56,105
4679,2019-04-08 11:30:00,56,105
4680,2019-04-08 12:00:00,56,105
4681,2019-04-08 12:30:00,56,105
4682,2019-04-08 13:00:00,56,105
4683,2019-04-08 13:30:00,56,105
4684,2019-04-08 14:00:00,56,105
4685,2019-04-08 14:30:00,56,105
4686,2019-04-08 15:00:00,56,105
4687,2019-04-08 15:30:00,56,105
4688,2019-04-08 16:00:00,63,142
4689,2019-04-08 16:30:00,63,142
4690,2019-04-08 17:00:00,63,142
4691,2019-04-08 17:30:00,63,142
4692,2019-04-08 18:00:00,63,142
4693,2019-04-08 18:30:00,63,142
4694,2019-04-08 19:00:00,63,142
4695,2019-04-08 19:30:00,63,142
4696,2019-04-08 20:00:00,63,142
4697,2019-04-08 20:30:00,63,142
4698,2019-04-08 21:00:00,63,142
4699,2019-04-08 21:30:00,63,142
4700,2019-04-08 22:00:00,105,231
4701,2019-04-08 22:30:00,105,231
4702,2019-04-08 23:00:00,105,231
4703,2019-04-08 23:30:00,105,231
4704,2019-04-09 00:00:00,105,231
4705,2019-04-09 00:30:00,105,231
4706,2019-04-09 01:00:00,105,231
4707,2019-04-09 01:30:00,105,231
4708,2019-04-09 02:00:00,105,231
4709,2019-04-09 02:30:00,105,231
4710,2019-04-09 03:00:00,105,231
4711,2019-04-09 03:30:00,105,231
4712,2019-04-09 04:00:00,105,231
4713,2019-04-09 04:30:00,105,231
4714,2019-04-09 05:00:00,105,231
4715,2019-04-09 05:30:00,105,231
4716,2019-04-09 06:00:00,105,231
4717,2019-04-09 06:30:00,105,231
4718,2019-04-09 07:00:00,56,105
4719,2019-04-09 07:30:00,56,105
4720,2019-04-09 08:00:00,56,105
4721,2019-04-09 08:30:00,56,105
4722,2019-04-09 09:00:00,56,105
4723,2019-04-09 09:30:00,56,105
4724,2019-04-09 10:00:00,56,105
4725,2019-04-09 10:30:00,56,105
4726,2019-04-09 11:00:00,56,105
4727,2019-04-09 11:30:00,56,105
4728,2019-04-09 12:00:00,56,105
4729,2019-04-09 12:30:00,56,105
4730,2019-04-09 13:00:00,56,105
4731,2019-04-09 13:30:00,56,105
4732,2019-04-09 14:00:00,56,105
4733,2019-04-09 14:30:00,56,105
4734,2019-04-09 15:00:00,56,105
4735,2019-04-09 15:30:00,56,105
4736,2019-04-09 16:00:00,63,142
4737,2019-04-09 16:30:00,63,142
4738,2019-04-09 17:00:00,63,142
4739,2019-04-09 17:30:00,63,142
4740,2019-04-09 18:00:00,63,142
4741,2019-04-09 18:30:00,63,142
4742,2019-04-09 19:00:00,63,142
4743,2019-04-09 19:30:00,63,142
