,Power
3978,1.920252186
3979,1.751748847
3980,1.51657691
3981,1.290909659
3982,1.106277941
3983,0.939847052
3984,0.939847052
3985,1.000810505
3986,1.02253815
3987,0.982890815
3988,0.968457981
3989,0.981361015
3990,0.971159824
3991,0.923291083
3992,0.944751868
3993,1.014023353
3994,1.187792617
3995,1.390142574
3996,1.570143587
3997,1.674916262
3998,1.684236898
3999,1.577850985
4000,1.586102229
4001,1.532829822
4002,1.55344151
4003,1.521789813
4004,1.559374573
4005,1.552848227
4006,1.605150372
4007,1.582487972
4008,1.514963933
4009,1.458185842
4010,1.442244297
4011,1.415211468
4012,1.468314409
4013,1.51151743
4014,1.667239575
4015,1.78298447
4016,2.01746179
4017,2.084366158
4018,2.103151034
4019,2.056238715
4020,2.033359996
4021,2.011495148
4022,1.951762623
4023,1.961887551
4024,2.030077167
4025,1.976047022
4026,1.920252186
4027,1.751748847
4028,1.51657691
4029,1.290909659
4030,1.106277941
4031,0.939847052
4032,0.939847052
4033,1.000810505
4034,1.02253815
4035,0.982890815
4036,0.968457981
4037,0.981361015
4038,0.971159824
4039,0.923291083
4040,0.944751868
4041,1.014023353
4042,1.187792617
4043,1.390142574
4044,1.570143587
4045,1.674916262
4046,1.684236898
4047,1.577850985
4048,1.586102229
4049,1.532829822
4050,1.55344151
4051,1.521789813
4052,1.559374573
4053,1.552848227
4054,1.605150372
4055,1.582487972
4056,1.514963933
4057,1.458185842
4058,1.442244297
4059,1.415211468
4060,1.468314409
4061,1.51151743
4062,1.667239575
4063,1.78298447
4064,2.01746179
4065,2.084366158
4066,2.103151034
4067,2.056238715
4068,2.033359996
4069,2.011495148
4070,1.951762623
4071,1.961887551
4072,2.030077167
4073,1.976047022
4074,1.920252186
4075,1.751748847
4076,1.51657691
4077,1.290909659
4078,1.106277941
4079,0.939847052
4080,0.939847052
4081,1.000810505
4082,1.02253815
4083,0.982890815
4084,0.968457981
4085,0.981361015
4086,0.971159824
4087,0.923291083
4088,0.944751868
4089,1.014023353
4090,1.187792617
4091,1.390142574
4092,1.570143587
4093,1.674916262
4094,1.684236898
4095,1.577850985
4096,1.586102229
4097,1.532829822
4098,1.55344151
4099,1.521789813
4100,1.559374573
4101,1.552848227
4102,1.605150372
4103,1.582487972
4104,1.514963933
4105,1.458185842
4106,1.442244297
4107,1.415211468
4108,1.468314409
4109,1.51151743
4110,1.667239575
4111,1.78298447
4112,2.01746179
4113,2.084366158
4114,2.103151034
4115,2.056238715
4116,2.033359996
4117,2.011495148
4118,1.951762623
4119,1.961887551
4120,2.030077167
4121,1.976047022
4122,1.920252186
4123,1.751748847
4124,1.51657691
4125,1.290909659
4126,1.106277941
4127,0.939847052
4128,0.939847052
4129,1.000810505
4130,1.02253815
4131,0.982890815
4132,0.968457981
4133,0.981361015
4134,0.971159824
4135,0.923291083
4136,0.944751868
4137,1.014023353
4138,1.187792617
4139,1.390142574
4140,1.570143587
4141,1.674916262
4142,1.684236898
4143,1.577850985
4144,1.586102229
4145,1.532829822
4146,1.55344151
4147,1.521789813
4148,1.559374573
4149,1.552848227
4150,1.605150372
4151,1.582487972
4152,1.514963933
4153,1.458185842
4154,1.442244297
4155,1.415211468
4156,1.468314409
4157,1.51151743
4158,1.667239575
4159,1.78298447
4160,2.01746179
4161,2.084366158
4162,2.103151034
4163,2.056238715
4164,2.033359996
4165,2.011495148
4166,1.951762623
4167,1.961887551
4168,2.030077167
4169,1.976047022
4170,1.920252186
4171,1.751748847
4172,1.51657691
4173,1.290909659
4174,1.106277941
4175,0.939847052
4176,0.939847052
4177,1.000810505
4178,1.02253815
4179,0.982890815
4180,0.968457981
4181,0.981361015
4182,0.971159824
4183,0.923291083
4184,0.944751868
4185,1.014023353
4186,1.187792617
4187,1.390142574
4188,1.570143587
4189,1.674916262
4190,1.684236898
4191,1.577850985
4192,1.586102229
4193,1.532829822
4194,1.55344151
4195,1.521789813
4196,1.559374573
4197,1.552848227
4198,1.605150372
4199,1.582487972
4200,1.514963933
4201,1.458185842
4202,1.442244297
4203,1.415211468
4204,1.468314409
4205,1.51151743
4206,1.667239575
4207,1.78298447
4208,2.01746179
4209,2.084366158
4210,2.103151034
4211,2.056238715
4212,2.033359996
4213,2.011495148
4214,1.951762623
4215,1.961887551
4216,2.030077167
4217,1.976047022
4218,1.920252186
4219,1.751748847
4220,1.51657691
4221,1.290909659
4222,1.106277941
4223,0.939847052
4224,0.939847052
4225,1.000810505
4226,1.02253815
4227,0.982890815
4228,0.968457981
4229,0.981361015
4230,0.971159824
4231,0.923291083
4232,0.944751868
4233,1.014023353
4234,1.187792617
4235,1.390142574
4236,1.570143587
4237,1.674916262
4238,1.684236898
4239,1.577850985
4240,1.586102229
4241,1.532829822
4242,1.55344151
4243,1.521789813
4244,1.559374573
4245,1.552848227
4246,1.605150372
4247,1.582487972
4248,1.514963933
4249,1.458185842
4250,1.442244297
4251,1.415211468
4252,1.468314409
4253,1.51151743
4254,1.667239575
4255,1.78298447
4256,2.01746179
4257,2.084366158
4258,2.103151034
4259,2.056238715
4260,2.033359996
4261,2.011495148
4262,1.951762623
4263,1.961887551
4264,2.030077167
4265,1.976047022
4266,1.920252186
4267,1.751748847
4268,1.51657691
4269,1.290909659
4270,1.106277941
4271,0.939847052
4272,0.939847052
4273,1.000810505
4274,1.02253815
4275,0.982890815
4276,0.968457981
4277,0.981361015
4278,0.971159824
4279,0.923291083
4280,0.944751868
4281,1.014023353
4282,1.187792617
4283,1.390142574
4284,1.570143587
4285,1.674916262
4286,1.684236898
4287,1.577850985
4288,1.586102229
4289,1.532829822
4290,1.55344151
4291,1.521789813
4292,1.559374573
4293,1.552848227
4294,1.605150372
4295,1.582487972
4296,1.514963933
4297,1.458185842
4298,1.442244297
4299,1.415211468
4300,1.468314409
4301,1.51151743
4302,1.667239575
4303,1.78298447
4304,2.01746179
4305,2.084366158
4306,2.103151034
4307,2.056238715
4308,2.033359996
4309,2.011495148
4310,1.951762623
4311,1.961887551
4312,2.030077167
4313,1.976047022
4314,1.920252186
4315,1.751748847
4316,1.51657691
4317,1.290909659
4318,1.106277941
4319,0.939847052
4320,0.939847052
4321,1.000810505
4322,1.02253815
4323,0.982890815
4324,0.968457981
4325,0.981361015
4326,0.971159824
4327,0.923291083
4328,0.944751868
4329,1.014023353
4330,1.187792617
4331,1.390142574
4332,1.570143587
4333,1.674916262
4334,1.684236898
4335,1.577850985
4336,1.586102229
4337,1.532829822
4338,1.55344151
4339,1.521789813
4340,1.559374573
4341,1.552848227
4342,1.605150372
4343,1.582487972
4344,1.514963933
4345,1.458185842
4346,1.442244297
4347,1.415211468
4348,1.468314409
4349,1.51151743
4350,1.667239575
4351,1.78298447
4352,2.01746179
4353,2.084366158
4354,2.103151034
4355,2.056238715
4356,2.033359996
4357,2.011495148
4358,1.951762623
4359,1.961887551
4360,2.030077167
4361,1.976047022
4362,1.920252186
4363,1.751748847
4364,1.51657691
4365,1.290909659
4366,1.106277941
4367,0.939847052
4368,0.939847052
4369,1.000810505
4370,1.02253815
4371,0.982890815
4372,0.968457981
4373,0.981361015
4374,0.971159824
4375,0.923291083
4376,0.944751868
4377,1.014023353
4378,1.187792617
4379,1.390142574
4380,1.570143587
4381,1.674916262
4382,1.684236898
4383,1.577850985
4384,1.586102229
4385,1.532829822
4386,1.55344151
4387,1.521789813
4388,1.559374573
4389,1.552848227
4390,1.605150372
4391,1.582487972
4392,1.514963933
4393,1.458185842
4394,1.442244297
4395,1.415211468
4396,1.468314409
4397,1.51151743
4398,1.667239575
4399,1.78298447
4400,2.01746179
4401,2.084366158
4402,2.103151034
4403,2.056238715
4404,2.033359996
4405,2.011495148
4406,1.951762623
4407,1.961887551
4408,2.030077167
4409,1.976047022
4410,1.920252186
4411,1.751748847
4412,1.51657691
4413,1.290909659
4414,1.106277941
4415,0.939847052
4416,0.939847052
4417,1.000810505
4418,1.02253815
4419,0.982890815
4420,0.968457981
4421,0.981361015
4422,0.971159824
4423,0.923291083
4424,0.944751868
4425,1.014023353
4426,1.187792617
4427,1.390142574
4428,1.570143587
4429,1.674916262
4430,1.684236898
4431,1.577850985
4432,1.586102229
4433,1.532829822
4434,1.55344151
4435,1.521789813
4436,1.559374573
4437,1.552848227
4438,1.605150372
4439,1.582487972
4440,1.514963933
4441,1.458185842
4442,1.442244297
4443,1.415211468
4444,1.468314409
4445,1.51151743
4446,1.667239575
4447,1.78298447
4448,2.01746179
4449,2.084366158
4450,2.103151034
4451,2.056238715
4452,2.033359996
4453,2.011495148
4454,1.951762623
4455,1.961887551
4456,2.030077167
4457,1.976047022
4458,1.920252186
4459,1.751748847
4460,1.51657691
4461,1.290909659
4462,1.106277941
4463,0.939847052
4464,0.939847052
4465,1.000810505
4466,1.02253815
4467,0.982890815
4468,0.968457981
4469,0.981361015
4470,0.971159824
4471,0.923291083
4472,0.944751868
4473,1.014023353
4474,1.187792617
4475,1.390142574
4476,1.570143587
4477,1.674916262
4478,1.684236898
4479,1.577850985
4480,1.586102229
4481,1.532829822
4482,1.55344151
4483,1.521789813
4484,1.559374573
4485,1.552848227
4486,1.605150372
4487,1.582487972
4488,1.514963933
4489,1.458185842
4490,1.442244297
4491,1.415211468
4492,1.468314409
4493,1.51151743
4494,1.667239575
4495,1.78298447
4496,2.01746179
4497,2.084366158
4498,2.103151034
4499,2.056238715
4500,2.033359996
4501,2.011495148
4502,1.951762623
4503,1.961887551
4504,2.030077167
4505,1.976047022
4506,1.920252186
4507,1.751748847
4508,1.51657691
4509,1.290909659
4510,1.106277941
4511,0.939847052
4512,0.939847052
4513,1.000810505
4514,1.02253815
4515,0.982890815
4516,0.968457981
4517,0.981361015
4518,0.971159824
4519,0.923291083
4520,0.944751868
4521,1.014023353
4522,1.187792617
4523,1.390142574
4524,1.570143587
4525,1.674916262
4526,1.684236898
4527,1.577850985
4528,1.586102229
4529,1.532829822
4530,1.55344151
4531,1.521789813
4532,1.559374573
4533,1.552848227
4534,1.605150372
4535,1.582487972
4536,1.514963933
4537,1.458185842
4538,1.442244297
4539,1.415211468
4540,1.468314409
4541,1.51151743
4542,1.667239575
4543,1.78298447
4544,2.01746179
4545,2.084366158
4546,2.103151034
4547,2.056238715
4548,2.033359996
4549,2.011495148
4550,1.951762623
4551,1.961887551
4552,2.030077167
4553,1.976047022
4554,1.920252186
4555,1.751748847
4556,1.51657691
4557,1.290909659
4558,1.106277941
4559,0.939847052
4560,0.939847052
4561,1.000810505
4562,1.02253815
4563,0.982890815
4564,0.968457981
4565,0.981361015
4566,0.971159824
4567,0.923291083
4568,0.944751868
4569,1.014023353
4570,1.187792617
4571,1.390142574
4572,1.570143587
4573,1.674916262
4574,1.684236898
4575,1.577850985
4576,1.586102229
4577,1.532829822
4578,1.55344151
4579,1.521789813
4580,1.559374573
4581,1.552848227
4582,1.605150372
4583,1.582487972
4584,1.514963933
4585,1.458185842
4586,1.442244297
4587,1.415211468
4588,1.468314409
4589,1.51151743
4590,1.667239575
4591,1.78298447
4592,2.01746179
4593,2.084366158
4594,2.103151034
4595,2.056238715
4596,2.033359996
4597,2.011495148
4598,1.951762623
4599,1.961887551
4600,2.030077167
4601,1.976047022
4602,1.920252186
4603,1.751748847
4604,1.51657691
4605,1.290909659
4606,1.106277941
4607,0.939847052
4608,0.939847052
4609,1.000810505
4610,1.02253815
4611,0.982890815
4612,0.968457981
4613,0.981361015
4614,0.971159824
4615,0.923291083
4616,0.944751868
4617,1.014023353
4618,1.187792617
4619,1.390142574
4620,1.570143587
4621,1.674916262
4622,1.684236898
4623,1.577850985
4624,1.586102229
4625,1.532829822
4626,1.55344151
4627,1.521789813
4628,1.559374573
4629,1.552848227
4630,1.605150372
4631,1.582487972
4632,1.514963933
4633,1.458185842
4634,1.442244297
4635,1.415211468
4636,1.468314409
4637,1.51151743
4638,1.667239575
4639,1.78298447
4640,2.01746179
4641,2.084366158
4642,2.103151034
4643,2.056238715
4644,2.033359996
4645,2.011495148
4646,1.951762623
4647,1.961887551
4648,2.030077167
4649,1.976047022
4650,1.920252186
4651,1.751748847
4652,1.51657691
4653,1.290909659
4654,1.106277941
4655,0.939847052
4656,0.939847052
4657,1.000810505
4658,1.02253815
4659,0.982890815
4660,0.968457981
4661,0.981361015
4662,0.971159824
4663,0.923291083
4664,0.944751868
4665,1.014023353
4666,1.187792617
4667,1.390142574
4668,1.570143587
4669,1.674916262
4670,1.684236898
4671,1.577850985
4672,1.586102229
4673,1.532829822
4674,1.55344151
4675,1.521789813
4676,1.559374573
4677,1.552848227
4678,1.605150372
4679,1.582487972
4680,1.514963933
4681,1.458185842
4682,1.442244297
4683,1.415211468
4684,1.468314409
4685,1.51151743
4686,1.667239575
4687,1.78298447
4688,2.01746179
4689,2.084366158
4690,2.103151034
4691,2.056238715
4692,2.033359996
4693,2.011495148
4694,1.951762623
4695,1.961887551
4696,2.030077167
4697,1.976047022
4698,1.920252186
4699,1.751748847
4700,1.51657691
4701,1.290909659
4702,1.106277941
4703,0.939847052
4704,0.939847052
4705,1.000810505
4706,1.02253815
4707,0.982890815
4708,0.968457981
4709,0.981361015
4710,0.971159824
4711,0.923291083
4712,0.944751868
4713,1.014023353
4714,1.187792617
4715,1.390142574
4716,1.570143587
4717,1.674916262
4718,1.684236898
4719,1.577850985
4720,1.586102229
4721,1.532829822
4722,1.55344151
4723,1.521789813
4724,1.559374573
4725,1.552848227
4726,1.605150372
4727,1.582487972
4728,1.514963933
4729,1.458185842
4730,1.442244297
4731,1.415211468
4732,1.468314409
4733,1.51151743
4734,1.667239575
4735,1.78298447
4736,2.01746179
4737,2.084366158
4738,2.103151034
4739,2.056238715
4740,2.033359996
4741,2.011495148
4742,1.951762623
4743,1.961887551
4744,2.030077167
4745,1.976047022
4746,1.920252186
4747,1.751748847
4748,1.51657691
4749,1.290909659
4750,1.106277941
4751,0.939847052
4752,0.939847052
4753,1.000810505
4754,1.02253815
4755,0.982890815
4756,0.968457981
4757,0.981361015
4758,0.971159824
4759,0.923291083
4760,0.944751868
4761,1.014023353
4762,1.187792617
4763,1.390142574
4764,1.570143587
4765,1.674916262
4766,1.684236898
4767,1.577850985
4768,1.586102229
4769,1.532829822
4770,1.55344151
4771,1.521789813
4772,1.559374573
4773,1.552848227
4774,1.605150372
4775,1.582487972
4776,1.514963933
4777,1.458185842
4778,1.442244297
4779,1.415211468
4780,1.468314409
4781,1.51151743
4782,1.667239575
4783,1.78298447
4784,2.01746179
4785,2.084366158
4786,2.103151034
4787,2.056238715
4788,2.033359996
4789,2.011495148
4790,1.951762623
4791,1.961887551
4792,2.030077167
4793,1.976047022
4794,1.920252186
4795,1.751748847
4796,1.51657691
4797,1.290909659
4798,1.106277941
4799,0.939847052
4800,0.939847052
4801,1.000810505
4802,1.02253815
4803,0.982890815
4804,0.968457981
4805,0.981361015
4806,0.971159824
4807,0.923291083
4808,0.944751868
4809,1.014023353
4810,1.187792617
4811,1.390142574
4812,1.570143587
4813,1.674916262
4814,1.684236898
4815,1.577850985
4816,1.586102229
4817,1.532829822
4818,1.55344151
4819,1.521789813
4820,1.559374573
4821,1.552848227
4822,1.605150372
4823,1.582487972
4824,1.514963933
4825,1.458185842
4826,1.442244297
4827,1.415211468
4828,1.468314409
4829,1.51151743
4830,1.667239575
4831,1.78298447
4832,2.01746179
4833,2.084366158
4834,2.103151034
4835,2.056238715
4836,2.033359996
4837,2.011495148
4838,1.951762623
4839,1.961887551
4840,2.030077167
4841,1.976047022
4842,1.920252186
4843,1.751748847
4844,1.51657691
4845,1.290909659
4846,1.106277941
4847,0.939847052
4848,0.939847052
4849,1.000810505
4850,1.02253815
4851,0.982890815
4852,0.968457981
4853,0.981361015
4854,0.971159824
4855,0.923291083
4856,0.944751868
4857,1.014023353
4858,1.187792617
4859,1.390142574
4860,1.570143587
4861,1.674916262
4862,1.684236898
4863,1.577850985
4864,1.586102229
4865,1.532829822
4866,1.55344151
4867,1.521789813
4868,1.559374573
4869,1.552848227
4870,1.605150372
4871,1.582487972
4872,1.514963933
4873,1.458185842
4874,1.442244297
4875,1.415211468
4876,1.468314409
4877,1.51151743
4878,1.667239575
4879,1.78298447
4880,2.01746179
4881,2.084366158
4882,2.103151034
4883,2.056238715
4884,2.033359996
4885,2.011495148
4886,1.951762623
4887,1.961887551
4888,2.030077167
4889,1.976047022
4890,1.920252186
4891,1.751748847
4892,1.51657691
4893,1.290909659
4894,1.106277941
4895,0.939847052
4896,0.939847052
4897,1.000810505
4898,1.02253815
4899,0.982890815
4900,0.968457981
4901,0.981361015
4902,0.971159824
4903,0.923291083
4904,0.944751868
4905,1.014023353
4906,1.187792617
4907,1.390142574
4908,1.570143587
4909,1.674916262
4910,1.684236898
4911,1.577850985
4912,1.586102229
4913,1.532829822
4914,1.55344151
4915,1.521789813
4916,1.559374573
4917,1.552848227
4918,1.605150372
4919,1.582487972
4920,1.514963933
4921,1.458185842
4922,1.442244297
4923,1.415211468
4924,1.468314409
4925,1.51151743
4926,1.667239575
4927,1.78298447
4928,2.01746179
4929,2.084366158
4930,2.103151034
4931,2.056238715
4932,2.033359996
4933,2.011495148
4934,1.951762623
4935,1.961887551
4936,2.030077167
4937,1.976047022
4938,1.920252186
4939,1.751748847
4940,1.51657691
4941,1.290909659
4942,1.106277941
4943,0.939847052
4944,0.939847052
4945,1.000810505
4946,1.02253815
4947,0.982890815
4948,0.968457981
4949,0.981361015
4950,0.971159824
4951,0.923291083
4952,0.944751868
4953,1.014023353
4954,1.187792617
4955,1.390142574
4956,1.570143587
4957,1.674916262
4958,1.684236898
4959,1.577850985
4960,1.586102229
4961,1.532829822
4962,1.55344151
4963,1.521789813
4964,1.559374573
4965,1.552848227
4966,1.605150372
4967,1.582487972
4968,1.514963933
4969,1.458185842
4970,1.442244297
4971,1.415211468
4972,1.468314409
4973,1.51151743
4974,1.667239575
4975,1.78298447
4976,2.01746179
4977,2.084366158
4978,2.103151034
4979,2.056238715
4980,2.033359996
4981,2.011495148
4982,1.951762623
4983,1.961887551
4984,2.030077167
4985,1.976047022
4986,1.920252186
4987,1.751748847
4988,1.51657691
4989,1.290909659
4990,1.106277941
4991,0.939847052
4992,0.939847052
4993,1.000810505
4994,1.02253815
4995,0.982890815
4996,0.968457981
4997,0.981361015
4998,0.971159824
4999,0.923291083
5000,0.944751868
5001,1.014023353
5002,1.187792617
5003,1.390142574
5004,1.570143587
5005,1.674916262
5006,1.684236898
5007,1.577850985
5008,1.586102229
5009,1.532829822
5010,1.55344151
5011,1.521789813
5012,1.559374573
5013,1.552848227
5014,1.605150372
5015,1.582487972
5016,1.514963933
5017,1.458185842
5018,1.442244297
5019,1.415211468
5020,1.468314409
5021,1.51151743
5022,1.667239575
5023,1.78298447
5024,2.01746179
5025,2.084366158
5026,2.103151034
5027,2.056238715
5028,2.033359996
5029,2.011495148
5030,1.951762623
5031,1.961887551
5032,2.030077167
5033,1.976047022
5034,1.920252186
5035,1.751748847
5036,1.51657691
5037,1.290909659
5038,1.106277941
5039,0.939847052
5040,0.939847052
5041,1.000810505
5042,1.02253815
5043,0.982890815
5044,0.968457981
5045,0.981361015
5046,0.971159824
5047,0.923291083
5048,0.944751868
5049,1.014023353
5050,1.187792617
5051,1.390142574
5052,1.570143587
5053,1.674916262
5054,1.684236898
5055,1.577850985
5056,1.586102229
5057,1.532829822
5058,1.55344151
5059,1.521789813
5060,1.559374573
5061,1.552848227
5062,1.605150372
5063,1.582487972
5064,1.514963933
5065,1.458185842
5066,1.442244297
5067,1.415211468
5068,1.468314409
5069,1.51151743
5070,1.667239575
5071,1.78298447
5072,2.01746179
5073,2.084366158
5074,2.103151034
5075,2.056238715
5076,2.033359996
5077,2.011495148
5078,1.951762623
5079,1.961887551
5080,2.030077167
5081,1.976047022
5082,1.920252186
5083,1.751748847
5084,1.51657691
5085,1.290909659
5086,1.106277941
5087,0.939847052
5088,0.939847052
5089,1.000810505
5090,1.02253815
5091,0.982890815
5092,0.968457981
5093,0.981361015
5094,0.971159824
5095,0.923291083
5096,0.944751868
5097,1.014023353
5098,1.187792617
5099,1.390142574
5100,1.570143587
5101,1.674916262
5102,1.684236898
5103,1.577850985
5104,1.586102229
5105,1.532829822
5106,1.55344151
5107,1.521789813
5108,1.559374573
5109,1.552848227
5110,1.605150372
5111,1.582487972
5112,1.514963933
5113,1.458185842
5114,1.442244297
5115,1.415211468
5116,1.468314409
5117,1.51151743
5118,1.667239575
5119,1.78298447
5120,2.01746179
5121,2.084366158
5122,2.103151034
5123,2.056238715
5124,2.033359996
5125,2.011495148
5126,1.951762623
5127,1.961887551
5128,2.030077167
5129,1.976047022
5130,1.920252186
5131,1.751748847
5132,1.51657691
5133,1.290909659
5134,1.106277941
5135,0.939847052
5136,0.939847052
5137,1.000810505
5138,1.02253815
5139,0.982890815
5140,0.968457981
5141,0.981361015
5142,0.971159824
5143,0.923291083
5144,0.944751868
5145,1.014023353
5146,1.187792617
5147,1.390142574
5148,1.570143587
5149,1.674916262
5150,1.684236898
5151,1.577850985
5152,1.586102229
5153,1.532829822
5154,1.55344151
5155,1.521789813
5156,1.559374573
5157,1.552848227
5158,1.605150372
5159,1.582487972
5160,1.514963933
5161,1.458185842
5162,1.442244297
5163,1.415211468
5164,1.468314409
5165,1.51151743
5166,1.667239575
5167,1.78298447
5168,2.01746179
5169,2.084366158
5170,2.103151034
5171,2.056238715
5172,2.033359996
5173,2.011495148
5174,1.951762623
5175,1.961887551
5176,2.030077167
5177,1.976047022
5178,1.920252186
5179,1.751748847
5180,1.51657691
5181,1.290909659
5182,1.106277941
5183,0.939847052
5184,0.939847052
5185,1.000810505
5186,1.02253815
5187,0.982890815
5188,0.968457981
5189,0.981361015
5190,0.971159824
5191,0.923291083
5192,0.944751868
5193,1.014023353
5194,1.187792617
5195,1.390142574
5196,1.570143587
5197,1.674916262
5198,1.684236898
5199,1.577850985
5200,1.586102229
5201,1.532829822
5202,1.55344151
5203,1.521789813
5204,1.559374573
5205,1.552848227
5206,1.605150372
5207,1.582487972
5208,1.514963933
5209,1.458185842
5210,1.442244297
5211,1.415211468
5212,1.468314409
5213,1.51151743
5214,1.667239575
5215,1.78298447
5216,2.01746179
5217,2.084366158
5218,2.103151034
5219,2.056238715
5220,2.033359996
5221,2.011495148
5222,1.951762623
5223,1.961887551
5224,2.030077167
5225,1.976047022
5226,1.920252186
5227,1.751748847
5228,1.51657691
5229,1.290909659
5230,1.106277941
5231,0.939847052
5232,0.939847052
5233,1.000810505
5234,1.02253815
5235,0.982890815
5236,0.968457981
5237,0.981361015
5238,0.971159824
5239,0.923291083
5240,0.944751868
5241,1.014023353
5242,1.187792617
5243,1.390142574
5244,1.570143587
5245,1.674916262
5246,1.684236898
5247,1.577850985
5248,1.586102229
5249,1.532829822
5250,1.55344151
5251,1.521789813
5252,1.559374573
5253,1.552848227
5254,1.605150372
5255,1.582487972
5256,1.514963933
5257,1.458185842
5258,1.442244297
5259,1.415211468
5260,1.468314409
5261,1.51151743
5262,1.667239575
5263,1.78298447
5264,2.01746179
5265,2.084366158
5266,2.103151034
5267,2.056238715
5268,2.033359996
5269,2.011495148
5270,1.951762623
5271,1.961887551
5272,2.030077167
5273,1.976047022
5274,1.920252186
5275,1.751748847
5276,1.51657691
5277,1.290909659
5278,1.106277941
5279,0.939847052
5280,0.939847052
5281,1.000810505
5282,1.02253815
5283,0.982890815
5284,0.968457981
5285,0.981361015
5286,0.971159824
5287,0.923291083
5288,0.944751868
5289,1.014023353
5290,1.187792617
5291,1.390142574
5292,1.570143587
5293,1.674916262
5294,1.684236898
5295,1.577850985
5296,1.586102229
5297,1.532829822
5298,1.55344151
5299,1.521789813
5300,1.559374573
5301,1.552848227
5302,1.605150372
5303,1.582487972
5304,1.514963933
5305,1.458185842
5306,1.442244297
5307,1.415211468
5308,1.468314409
5309,1.51151743
5310,1.667239575
5311,1.78298447
5312,2.01746179
5313,2.084366158
5314,2.103151034
5315,2.056238715
5316,2.033359996
5317,2.011495148
5318,1.951762623
5319,1.961887551
5320,2.030077167
5321,1.976047022
5322,1.920252186
5323,1.751748847
5324,1.51657691
5325,1.290909659
5326,1.106277941
5327,0.939847052
5328,0.939847052
5329,1.000810505
5330,1.02253815
5331,0.982890815
5332,0.968457981
5333,0.981361015
5334,0.971159824
5335,0.923291083
5336,0.944751868
5337,1.014023353
5338,1.187792617
5339,1.390142574
5340,1.570143587
5341,1.674916262
5342,1.684236898
5343,1.577850985
5344,1.586102229
5345,1.532829822
5346,1.55344151
5347,1.521789813
5348,1.559374573
5349,1.552848227
5350,1.605150372
5351,1.582487972
5352,1.514963933
5353,1.458185842
5354,1.442244297
5355,1.415211468
5356,1.468314409
5357,1.51151743
5358,1.667239575
5359,1.78298447
5360,2.01746179
5361,2.084366158
5362,2.103151034
5363,2.056238715
5364,2.033359996
5365,2.011495148
5366,1.951762623
5367,1.961887551
5368,2.030077167
5369,1.976047022
5370,1.920252186
5371,1.751748847
5372,1.51657691
5373,1.290909659
5374,1.106277941
5375,0.939847052
5376,0.939847052
5377,1.000810505
5378,1.02253815
5379,0.982890815
5380,0.968457981
5381,0.981361015
5382,0.971159824
5383,0.923291083
5384,0.944751868
5385,1.014023353
5386,1.187792617
5387,1.390142574
5388,1.570143587
5389,1.674916262
5390,1.684236898
5391,1.577850985
5392,1.586102229
5393,1.532829822
5394,1.55344151
5395,1.521789813
5396,1.559374573
5397,1.552848227
5398,1.605150372
5399,1.582487972
5400,1.514963933
5401,1.458185842
5402,1.442244297
5403,1.415211468
5404,1.468314409
5405,1.51151743
5406,1.667239575
5407,1.78298447
5408,2.01746179
5409,2.084366158
5410,2.103151034
5411,2.056238715
5412,2.033359996
5413,2.011495148
5414,1.951762623
5415,1.961887551
5416,2.030077167
5417,1.976047022
5418,1.920252186
5419,1.751748847
5420,1.51657691
5421,1.290909659
5422,1.106277941
5423,0.939847052
5424,0.939847052
5425,1.000810505
5426,1.02253815
5427,0.982890815
5428,0.968457981
5429,0.981361015
5430,0.971159824
5431,0.923291083
5432,0.944751868
5433,1.014023353
5434,1.187792617
5435,1.390142574
5436,1.570143587
5437,1.674916262
5438,1.684236898
5439,1.577850985
5440,1.586102229
5441,1.532829822
5442,1.55344151
5443,1.521789813
5444,1.559374573
5445,1.552848227
5446,1.605150372
5447,1.582487972
5448,1.514963933
5449,1.458185842
5450,1.442244297
5451,1.415211468
5452,1.468314409
5453,1.51151743
5454,1.667239575
5455,1.78298447
5456,2.01746179
5457,2.084366158
5458,2.103151034
5459,2.056238715
5460,2.033359996
5461,2.011495148
5462,1.951762623
5463,1.961887551
5464,2.030077167
5465,1.976047022
5466,1.920252186
5467,1.751748847
5468,1.51657691
5469,1.290909659
5470,1.106277941
5471,0.939847052
5472,0.939847052
5473,1.000810505
5474,1.02253815
5475,0.982890815
5476,0.968457981
5477,0.981361015
5478,0.971159824
5479,0.923291083
5480,0.944751868
5481,1.014023353
5482,1.187792617
5483,1.390142574
5484,1.570143587
5485,1.674916262
5486,1.684236898
5487,1.577850985
5488,1.586102229
5489,1.532829822
5490,1.55344151
5491,1.521789813
5492,1.559374573
5493,1.552848227
5494,1.605150372
5495,1.582487972
5496,1.514963933
5497,1.458185842
5498,1.442244297
5499,1.415211468
5500,1.468314409
5501,1.51151743
5502,1.667239575
5503,1.78298447
5504,2.01746179
5505,2.084366158
5506,2.103151034
5507,2.056238715
5508,2.033359996
5509,2.011495148
5510,1.951762623
5511,1.961887551
5512,2.030077167
5513,1.976047022
5514,1.920252186
5515,1.751748847
5516,1.51657691
5517,1.290909659
5518,1.106277941
5519,0.939847052
5520,0.939847052
5521,1.000810505
5522,1.02253815
5523,0.982890815
5524,0.968457981
5525,0.981361015
5526,0.971159824
5527,0.923291083
5528,0.944751868
5529,1.014023353
5530,1.187792617
5531,1.390142574
5532,1.570143587
