,Power
3124,3.1597242136105614
3125,3.3378291486509197
3126,3.574715581531555
3127,3.8366860876628106
3128,3.817212974075593
3129,4.17955757610108
3130,4.634912811414584
3131,5.003515832739511
3132,5.694782537606523
3133,7.021506516959459
3134,7.971046896814122
3135,8.212157403502136
3136,7.856878200410386
3137,7.029514682443481
3138,5.970363037212749
3139,5.167525236889257
3140,4.502002171827372
3141,4.219506216603616
3142,4.041162347677145
3143,3.838701950447092
3144,3.7520438269737713
3145,3.6896541349606995
3146,3.6299973855890313
3147,3.569865985367667
3148,3.5170432530819875
3149,3.5088708586285295
3150,3.5900426150848435
3151,3.782860517175286
3152,4.128959528951213
3153,4.571145720462882
3154,4.905019592985956
3155,5.15006093027645
3156,5.448074349705257
3157,5.707485972546604
3158,5.797141431955514
3159,5.775452182405732
3160,5.7175614081065325
3161,5.651346098314598
3162,5.5542768093535715
3163,5.359678247343769
3164,4.918889125622604
3165,3.914154481507783
3166,3.5078199693132026
3167,3.090733942821661
3168,2.6375938465525284
3169,2.529007080036944
3170,2.566055713105185
3171,2.661149375996072
3172,2.807479886197337
3173,2.965729780477486
3174,3.1762082433638006
3175,3.408974420732173
3176,3.3916721591986314
3177,3.7136227831413224
3178,4.118215265836675
3179,4.44572662391776
3180,5.059931294550844
3181,6.238752810214988
3182,7.0824389477871375
3183,7.296670587042718
3184,6.9809977152243485
3185,6.24586822979012
3186,5.304790230764355
3187,4.5914523493827275
3188,4.000121431667413
3189,3.749117971046865
3190,3.5906557790995572
3191,3.410765556235658
3192,3.333768032977463
3193,3.2783335097117154
3194,3.2253272621362337
3195,3.1718992775282193
3196,3.124965194551225
3197,3.1177038541622974
3198,3.1898266275982743
3199,3.361149295407662
3200,3.6686653786177796
3201,4.061556895312729
3202,4.358210691108491
3203,4.575934954120627
3204,4.840726000522495
3205,5.0712185575107815
3206,5.150879275333578
3207,5.131607931462669
3208,5.080170789024321
3209,5.021337125757623
3210,4.935089068046869
3211,4.762184247312161
3212,4.370534055831464
3213,3.4778066803955068
3214,3.116770117413152
3215,2.7461806130681072
3216,2.72284644258093
3217,2.610749922752919
3218,2.6489960457806183
3219,2.74716333641669
3220,2.898223557331044
3221,3.0615884219566922
3222,3.278869992680323
3223,3.519159663824739
3224,3.5012981567065053
3225,3.833654903836031
3226,4.251324668891761
3227,4.589421884815098
3228,5.223478945812486
3229,6.440402459096898
3230,7.311358312040531
3231,7.5325143697094274
3232,7.206638284893244
3233,6.4477478640397425
3234,5.476252239272558
3235,4.739857773074937
3236,4.1294137929322945
3237,3.870297371077027
3238,3.7067133468758673
3239,3.5210086926053457
3240,3.4415224470011854
3241,3.384296163027401
3242,3.3295766417356374
3243,3.2744217519809666
3244,3.225970660454215
3245,3.2184746182291364
3246,3.2929285518155766
3247,3.469788729582511
3248,3.787244381179334
3249,4.192834980335205
3250,4.499077252478955
3251,4.723838822870465
3252,4.997188474358689
3253,5.235131036917076
3254,5.317366557151072
3255,5.2974723228013705
3256,5.244372623434142
3257,5.183637332085512
3258,5.094601555245116
3259,4.916108086033419
3260,4.5117989343407885
3261,3.5902167272934333
3262,3.217510701138929
3263,2.8349429624089444
3264,2.5212285444255094
3265,2.585447020503597
3266,2.634403547527578
3267,2.6775294081846455
3268,2.7304444337210954
3269,2.7948362381773437
3270,2.8828608091057326
3271,2.972046629489951
3272,3.130634469301457
3273,3.3573667809416956
3274,3.6392773775114198
3275,4.025649374195699
3276,4.536597035271806
3277,5.400766137542475
3278,5.996378248884107
3279,5.991869125559188
3280,5.793960667745192
3281,5.47765621782662
3282,5.171492362840323
3283,4.893054860920106
3284,4.562702319871089
3285,4.3873195251241945
3286,4.315769287909165
3287,4.300141840259816
3288,4.31003850421928
3289,4.346906740573027
3290,4.29692458251188
3291,4.366855462297694
3292,4.476569036552426
3293,4.606461066302464
3294,4.723466994579072
3295,4.876205821622134
3296,5.01173631613617
3297,5.153374773645857
3298,5.286739483691871
3299,5.352403500718324
3300,5.314947295434257
3301,5.220562573639569
3302,5.074005929664148
3303,4.929812850841783
3304,4.841218156800858
3305,4.827899490016967
3306,4.75407443356289
3307,4.399410365436244
3308,3.943310392674998
3309,3.3069534356101973
3310,2.711542650074936
3311,2.4570100683474174
3312,2.568612770591405
3313,2.6340381752524826
3314,2.683914796233799
3315,2.7278511687103935
3316,2.7817606846285834
3317,2.847362675219019
3318,2.937041588902748
3319,3.0279035766829008
3320,3.1894719325152265
3321,3.4204654743234397
3322,3.7076743273705306
3323,4.101307838730078
3324,4.621858302211741
3325,5.502268686645472
3326,6.109074792697859
3327,6.104480924449759
3328,5.902852954913603
3329,5.580603846933241
3330,5.268685917259591
3331,4.985015432556744
3332,4.648454212189798
3333,4.469775255327707
3334,4.3968802956638084
3335,4.380959144170968
3336,4.391041807041315
3337,4.4286029487858025
3338,4.377681420953092
3339,4.448926588819244
3340,4.560702131167846
3341,4.693035364960427
3342,4.81224031457545
3343,4.967849730697372
3344,5.105927399135253
3345,5.250227824247704
3346,5.386099004243591
3347,5.452997117496914
3348,5.414836956474119
3349,5.318678358600631
3350,5.169367314124869
3351,5.0224642558864865
3352,4.9322045041383475
3353,4.91863552497381
3354,4.843422992886295
3355,4.4820933321245775
3356,4.017421370000705
3357,3.3691046554428894
3358,2.762503658934568
3359,2.503187365930322
3360,2.5795559875395764
3361,2.473358574280158
3362,2.509591985798862
3363,2.6025931989340387
3364,2.7457038390512665
3365,2.9004715880173944
3366,3.1063186633342315
3367,3.3339630322017486
3368,3.3170414912316906
3369,3.631907883860311
3370,4.027597676136118
3371,4.347902443994718
3372,4.9485920982328855
3373,6.101474716209296
3374,6.926596305957783
3375,7.136113972403846
3376,6.827387195661089
3377,6.1084335674338215
3378,5.188063135761153
3379,4.490421607114942
3380,3.9121023896192026
3381,3.6666220323673953
3382,3.511646657151616
3383,3.3357147553939073
3384,3.2604114927608108
3385,3.2061967558734494
3386,3.1543568626734215
3387,3.1021045123815387
3388,3.0562031713084075
3389,3.0491016101251778
3390,3.1196373873821233
3391,3.2871902553593486
3392,3.587939726225086
3393,3.972186021638855
3394,4.262312219867403
3395,4.475245658053751
3396,4.7342102177738115
3397,4.959630995214423
3398,5.037538851232541
3399,5.01869155579503
3400,4.968386240997534
3401,4.910847159100274
3402,4.826496911630507
3403,4.657396704567303
3404,4.274364420132931
3405,3.4012807004555254
3406,3.048188419405842
3407,2.6857534007989887
3408,2.4176364739039307
3409,2.3181051045634637
3410,2.352064133824594
3411,2.4392276325348363
3412,2.573355174260016
3413,2.718408104567384
3414,2.9113340963800742
3415,3.1246891589999306
3416,3.1088297883014517
3417,3.4039319217316315
3418,3.7747841454392868
3419,4.074983285632755
3420,4.637967467638474
3421,5.718483293157815
3422,6.491811749844705
3423,6.68817792866546
3424,6.398830025565265
3425,5.725005335175145
3426,4.862406835331429
3427,4.20855647755186
3428,3.6665385331726554
3429,3.4364670525823042
3430,3.2912195287881123
3431,3.1263309259947216
3432,3.0557544720525924
3433,3.004942810683298
3434,2.9563569233410285
3435,2.907384468963963
3436,2.8643643690260148
3437,2.857708574997435
3438,2.9238168000700053
3439,3.0808523235809067
3440,3.3627236587194105
3441,3.7228506973423827
3442,3.9947655858970768
3443,4.194333127427393
3444,4.43704240299728
3445,4.6483134497001695
3446,4.721331005908644
3447,4.703666760936145
3448,4.656519126043497
3449,4.602591789811328
3450,4.523536233021403
3451,4.365050497369407
3452,4.006061265887541
3453,3.1877812767499116
3454,2.856852705537197
3455,2.5171678432443945
3456,2.2478028902303273
3457,2.1552633781543777
3458,2.1868368611600078
3459,2.2678773180021783
3460,2.392582698320377
3461,2.5274459829790414
3462,2.706819353077509
3463,2.9051866972083604
3464,2.890441412018434
3465,3.1648132771013424
3466,3.509613957144172
3467,3.7887247756047713
3468,4.312160571319319
3469,5.316772563965176
3470,6.035776417026365
3471,6.218348308649074
3472,5.949326452017172
3473,5.322836447040698
3474,4.520833572751602
3475,3.912914747957491
3476,3.4089723583206752
3477,3.1950628873920395
3478,3.0600186790060753
3479,2.9067131337242733
3480,2.8410945186571506
3481,2.7938522634562015
3482,2.748679426608644
3483,2.703147178200478
3484,2.663149144574529
3485,2.656960905269032
3486,2.7184251746040227
3487,2.8644293019518505
3488,3.126499802887961
3489,3.4613287182375347
3490,3.7141421908118124
3491,3.8996905565359796
3492,4.125350045462676
3493,4.3217797711583215
3494,4.389668006488397
3495,4.373244635426825
3496,4.329409016994049
3497,4.279269956157766
3498,4.205767876354086
3499,4.058415411041726
3500,3.7246443744129345
3501,2.9638467340501005
3502,2.656165158734293
3503,2.3403424023062693
3504,2.303371320049619
3505,2.2085441183347565
3506,2.240898136360686
3507,2.3239420121672714
3508,2.4517302616304617
3509,2.5899275312222914
3510,2.773735229869351
3511,2.9770064567599737
3512,2.9618966501305595
3513,3.243051322458495
3514,3.5963758959769816
3515,3.882386674391749
3516,4.418762441580429
3517,5.4482096683349415
3518,6.184988173845544
3519,6.372073465371198
3520,6.09640106023035
3521,5.4544234579981685
3522,4.63259409419413
3523,4.009646774375734
3524,3.493246314045435
3525,3.274048740020822
3526,3.1356660740464166
3527,2.978570628648848
3528,2.9113298413610003
3529,2.8629196999748125
3530,2.8166301354884555
3531,2.769972274349222
3532,2.7289854405334895
3533,2.722644220402563
3534,2.785627961463372
3535,2.935241488967739
3536,3.203790692419212
3537,3.5468969870554368
3538,3.8059603171101877
3539,3.9960956648084607
3540,4.227333731611342
3541,4.428619439775112
3542,4.498185955107799
3543,4.481356578276682
3544,4.436437289875755
3545,4.3850587302847535
3546,4.309739589394054
3547,4.158744391365665
3548,3.816722127502833
3549,3.0371166412790833
3550,2.721828802042653
3551,2.3981985217644812
3552,1.9905315651942341
3553,1.9085836236663358
3554,1.9365433770855398
3555,2.0083083828621713
3556,2.118740661845273
3557,2.2381682265421645
3558,2.397011493755721
3559,2.572674787771569
3560,2.559617167934929
3561,2.802585917740559
3562,3.10792258240485
3563,3.355087890692223
3564,3.8186140647401676
3565,4.708243618481581
3566,5.344954190941065
3567,5.50662989425635
3568,5.268398819956922
3569,4.7136134623953545
3570,4.003403486428392
3571,3.4650637525096126
3572,3.0187998750266916
3573,2.829373321734104
3574,2.7097855408582645
3575,2.574026516644416
3576,2.5159182522929795
3577,2.4740830893446732
3578,2.434080490351122
3579,2.393759616094471
3580,2.358339540417817
3581,2.3528595734135456
3582,2.4072889759090503
3583,2.5365822628772485
3584,2.768657595944438
3585,3.0651638100078857
3586,3.28904162396243
3587,3.453353130300206
3588,3.6531848582717688
3589,3.8271323031474025
3590,3.8872504193386295
3591,3.872706778236005
3592,3.833888346891554
3593,3.78948793096648
3594,3.7243985004863664
3595,3.593911199002646
3596,3.2983417846003324
3597,2.6246209150127275
3598,2.3521549037104474
3599,2.0724795067221398
3600,1.7029092590497252
3601,1.7462842389805322
3602,1.7793508657028045
3603,1.8084792950075514
3604,1.8442196038851868
3605,1.8877116547180688
3606,1.9471659462337048
3607,2.0074045785639782
3608,2.114519303004499
3609,2.2676607362440935
3610,2.4580711479397204
3611,2.7190377517194264
3612,3.0641462921015017
3613,3.647830610960714
3614,4.050123922072213
3615,4.047078332303252
3616,3.913405347360707
3617,3.6997643517294594
3618,3.49297260149512
3619,3.3049080164201223
3620,3.081778541646091
3621,2.963320028349916
3622,2.914992969023995
3623,2.9044377476989665
3624,2.9111222351991275
3625,2.936024087587898
3626,2.9022647205769956
3627,2.949498019971478
3628,3.0236016794175504
3629,3.111334439950966
3630,3.1903635621090864
3631,3.2935276974521988
3632,3.3850688369898414
3633,3.48073546795198
3634,3.5708137752399
3635,3.615165114521688
3636,3.589866131243025
3637,3.526116013463189
3638,3.427127499886023
3639,3.329735405242168
3640,3.2698960364080514
3641,3.2609002311548476
3642,3.2110366944027016
3643,2.9714865247838116
3644,2.6634236685287767
3645,2.2336101331226548
3646,1.8314528031702038
3647,1.659534279118912
3648,1.9738062954673798
3649,2.0240813221596285
3650,2.0624081535203964
3651,2.096170303108371
3652,2.1375961432051014
3653,2.1880068643169404
3654,2.2569190827821797
3655,2.3267404141842936
3656,2.4508948377476094
3657,2.628397851145926
3658,2.8490985533883224
3659,3.1515794534772517
3660,3.551587502059836
3661,4.228123716193051
3662,4.694413429444956
3663,4.690883350418462
3664,4.5359458058538475
3665,4.2883190225088565
3666,4.048631055405413
3667,3.830649351446257
3668,3.5720246715504613
3669,3.4347219009811427
3670,3.378707023246451
3671,3.366472688274884
3672,3.3742205371045753
3673,3.403083750310177
3674,3.363953978255095
3675,3.4187011018643387
3676,3.504593094496668
3677,3.606282291463174
3678,3.6978832843005764
3679,3.8174586631556533
3680,3.9235620721032762
3681,4.034447251366792
3682,4.138855122229591
3683,4.190261826504401
3684,4.160938307239373
3685,4.087046886929142
3686,3.9723113834140573
3687,3.8594262554982746
3688,3.790067702014647
3689,3.7796408534041204
3690,3.721845077009915
3691,3.444187515186636
3692,3.087118339689188
3693,2.5889305134422944
3694,2.1227984130910076
3695,1.9235312687751256
3696,2.0876105796125013
3697,2.0016660044535386
3698,2.030989366143417
3699,2.1062543797332047
3700,2.222072484789649
3701,2.347324579214116
3702,2.513914695609926
3703,2.698145158190548
3704,2.684450713052287
3705,2.939269145213124
3706,3.259497200192282
3707,3.5187168586575104
3708,4.004849388173743
3709,4.937866528319074
3710,5.605629728089172
3711,5.775190419619576
3712,5.525340721279584
3713,4.943498261651648
3714,4.198651063295225
3715,3.634056286901933
3716,3.1660279430050924
3717,2.967362981530571
3718,2.8419428571205323
3719,2.6995628114169845
3720,2.63862058395165
3721,2.5947451035032083
3722,2.552791561880884
3723,2.510504222584554
3724,2.4733566957599598
3725,2.467609468590055
3726,2.5246934146467006
3727,2.6602923865330608
3728,2.9036861256978472
3729,3.214653065495808
3730,3.449449489287475
3731,3.621774532999773
3732,3.831352133651872
3733,4.013783064448743
3734,4.076833165025734
3735,4.061580224774589
3736,4.020868603127577
3737,3.9743027612966078
3738,3.906038893459891
3739,3.7691876744962207
3740,3.45920322245065
3741,2.752624718673155
3742,2.4668704318658725
3743,2.1735551547714564
3744,2.1126568499467924
3745,2.0256811480613135
3746,2.055356319064268
3747,2.1315243305098317
3748,2.2487319722917505
3749,2.375486788463045
3750,2.544075582740165
3751,2.730516364627781
3752,2.7166576193186174
3753,2.9745332554428736
3754,3.298603271423741
3755,3.560932937907367
3756,4.052897880265087
3757,4.997108966133251
3758,5.672883706841175
3759,5.844478715959124
3760,5.5916314264262565
3761,5.002808266624603
3762,4.249024706060607
3763,3.677656159914964
3764,3.2040126095520205
3765,3.002964149747092
3766,2.8760392876373975
3767,2.731951026259091
3768,2.67027763967875
3769,2.625875759740336
3770,2.583418877238625
3771,2.540624192299354
3772,2.503030985131802
3773,2.4972148051568124
3774,2.554983620297108
3775,2.692209451397581
3776,2.938523325882782
3777,3.2532211157326048
3778,3.4908345278846666
3779,3.665227054714908
3780,3.8773190789348924
3781,4.0619387390161865
3782,4.125745288079825
3783,4.1103093494914145
3784,4.069109286996544
3785,4.021984767855619
3786,3.952901898953951
3787,3.8144087968444413
3788,3.500705282220254
3789,2.78564954787551
3790,2.4964669017820387
3791,2.199632551832267
3792,2.397435696098593
3793,2.2987359700173178
3794,2.332411251571971
3795,2.418846447872321
3796,2.5518532749254588
3797,2.6956942024992556
3798,2.887008183930917
3799,3.0985805392413224
3800,3.082853682933276
3801,3.3754900640919043
3802,3.7432435988731676
3803,4.040934398299169
3804,4.599214515615518
3805,5.670701994507023
3806,6.437568836103082
3807,6.632294259752528
3808,6.345364028937663
3809,5.677169541018955
3810,4.821778560096546
3811,4.173391507465624
3812,3.635902442501952
3813,3.4077533447466197
3814,3.2637194496292774
3815,3.100208588305135
3816,3.03022184223669
3817,2.9798347422488636
3818,2.931654818634091
3819,2.8830915579799616
3820,2.840430916335014
3821,2.833830735388769
3822,2.8993865872736406
3823,3.0551099864216655
3824,3.334626120407185
3825,3.6917440853470667
3826,3.9613869647287743
3827,4.159287001815341
3828,4.3999682983238575
3829,4.609474050898693
3830,4.681881502385148
3831,4.664364852591509
3832,4.617611163979371
3833,4.564134422428667
3834,4.485739421414693
3835,4.32857792750284
3836,3.9725882626547273
3837,3.161145485158115
3838,2.8329820172223714
3839,2.4961354221798615
3840,2.2582378978542454
3841,2.1652687882730146
3842,2.1969888453120237
3843,2.27840551743031
3844,2.4036898193256775
3845,2.539179181746641
3846,2.719385259415966
3847,2.9186734871159814
3848,2.903859749676959
3849,3.179505335207675
3850,3.5259066883969874
3851,3.8063132270166915
3852,4.332178976239462
3853,5.341454693559727
3854,6.0637963885290915
3855,6.247215836265039
3856,5.976945095606344
3857,5.347546727086686
3858,4.541820703341743
3859,3.93107972826078
3860,3.4247978796345886
3861,3.2098953736984512
3862,3.074224247645371
3863,2.9202070098300483
3864,2.854283772524264
3865,2.8068222039238426
3866,2.7614396605673464
3867,2.7156960371487937
3868,2.675512320077183
3869,2.669295353019523
3870,2.7310449588143535
3871,2.8777268832184184
3872,3.1410139978029767
3873,3.477397294232652
3874,3.731384406419742
3875,3.917794145985605
3876,4.144501217197026
3877,4.341842831427967
3878,4.410046225287428
3879,4.393546611774623
3880,4.349507494621151
3881,4.299135672503006
3882,4.225292372939157
3883,4.077255851161869
3884,3.7419353444585415
3885,2.9776058422888125
3886,2.6684959123792216
3887,2.3512070074354825
3888,2.2098485680608344
3889,2.118871592660148
3890,2.149911955012172
3891,2.229584037598257
3892,2.352183758117978
3893,2.4847698659934734
3894,2.6611145031425645
3895,2.856132399632889
3896,2.841636089700983
3897,3.111375165046472
3898,3.4503538594732666
3899,3.72475187060949
3900,4.2393494132405705
3901,5.226998456247945
3902,5.933861874754674
3903,6.113351026149647
3904,5.848871623956967
3905,5.23295995019813
3906,4.4444989552276954
3907,3.8468448858662923
3908,3.3514116016738447
3909,3.141114008374704
3910,3.0083500316827543
3911,2.857633062152534
3912,2.7931224223742603
3913,2.746677856233012
3914,2.7022677661594177
3915,2.657504333216657
3916,2.618181669420059
3917,2.612097919004263
3918,2.672524359492959
3919,2.8160631960844196
3920,3.073708616749087
3921,3.4028839204852552
3922,3.651428618413606
3923,3.8338439859192333
3924,4.055693197271973
3925,4.248806192161229
3926,4.315548129492293
3927,4.299402068295869
3928,4.2563066176027755
3929,4.2070141586089
3930,4.134753166993659
3931,3.9898887592263956
3932,3.661753471848622
3933,2.913801957306532
3934,2.611315608710074
3935,2.300825543461521
3936,1.7472918063016039
3937,1.791797258737685
3938,1.8257256936362636
3939,1.8556132907493514
3940,1.8922850913897593
3941,1.9369106659209294
3942,1.9979145014821482
3943,2.059723119959115
3944,2.169629551763719
3945,2.326762276295474
3946,2.522135312423035
3947,2.789903431058488
3948,3.144006458973671
3949,3.7429032130958158
3950,4.155681405767888
3951,4.152556439466606
3952,4.015399565092496
3953,3.7961904914599396
3954,3.5840091735916824
3955,3.391043102844954
3956,3.162098253937024
3957,3.0405523826176273
3958,2.990965785836793
3959,2.9801354661137025
3960,2.986994169932652
3961,3.0125450337907163
3962,2.977905803866636
3963,3.026370134292918
3964,3.102405141019783
3965,3.192424461080214
3966,3.273513301764038
3967,3.3793661811416453
3968,3.473293137145683
3969,3.5714531063444594
3970,3.663879104625498
3971,3.7093863630503026
3972,3.683428017967825
3973,3.6180163949729325
3974,3.5164479656675054
3975,3.4165175624088295
3976,3.355118613344186
3977,3.3458883524089793
3978,3.2947252333307095
3979,3.048931720641247
3980,2.7328398903221953
3981,2.291824219838535
3982,1.8791855523723855
3983,1.702786353865523
3984,1.569961098218821
3985,1.6099497416333262
3986,1.640434817292762
3987,1.6672891553132076
3988,1.7002391755670914
3989,1.7403357500184384
3990,1.7951483739475667
3991,1.8506841042666287
3992,1.949436254167963
3993,2.0906217527105078
3994,2.266166596024569
3995,2.506759225192061
3996,2.8249247294217272
3997,3.3630401160047305
3998,3.733925907577175
3999,3.7311180906409613
4000,3.6078811153721126
4001,3.410919327570832
4002,3.220272056393468
4003,3.0468898982124952
4004,2.8411804081738294
4005,2.731970092568644
4006,2.6874159845151344
4007,2.677684821932443
4008,2.6838474435055026
4009,2.7068051785205594
4010,2.675681445634656
4011,2.719227184901604
4012,2.7875454831008355
4013,2.8684288421787425
4014,2.9412880663301655
4015,3.036398054345878
4016,3.1207924677281356
4017,3.208990290489415
4018,3.29203607668377
4019,3.3329248539079748
4020,3.3096009924861707
4021,3.2508279225828054
4022,3.1595675605519036
4023,3.0697789831204667
4024,3.014611345319288
4025,3.0063178533321837
4026,2.960347222481219
4027,2.7394990208669743
4028,2.455486999934945
4029,2.0592295208652307
4030,1.6884690942402554
4031,1.5299724548043183
4032,1.8704008199957447
4033,1.7933985258795
4034,1.819670877766106
4035,1.8871047873803493
4036,1.9908723582019794
4037,2.103092339459784
4038,2.2523492427121834
4039,2.4174110658530505
4040,2.4051414875772243
4041,2.6334468090381518
4042,2.9203560738541148
4043,3.152604686927526
4044,3.5881565521621557
4045,4.424095994623602
4046,5.022380391440993
4047,5.174298790195373
4048,4.95044522037032
4049,4.429141762616039
4050,3.7617937312432495
4051,3.2559433858558755
4052,2.8366120188111723
4053,2.658617564062173
4054,2.546247035846104
4055,2.418681216418045
4056,2.3640798490286
4057,2.324769483671231
4058,2.287181085040534
4059,2.2492936194050817
4060,2.2160111838243806
4061,2.2108619387897623
4062,2.262006467638022
4063,2.3834967640964315
4064,2.601566098368607
4065,2.8801778398829834
4066,3.090544384237974
4067,3.2449395124352676
4068,3.4327111782529323
4069,3.5961607056156444
4070,3.6526506281000897
4071,3.63898471155813
4072,3.602509014770822
4073,3.5607882122442303
4074,3.4996269996958667
4075,3.377014748796771
4076,3.099283270064954
4077,2.466222187809804
4078,2.210199796669755
4079,1.9474031141119899
4080,1.786718316139713
4081,1.7131611364104116
4082,1.738258052441466
4083,1.8026749411364593
4084,1.901799908055987
4085,2.0089991210838294
4086,2.1515782089458417
4087,2.309255098064113
4088,2.2975344657791137
4089,2.5156253130272077
4090,2.789698139042139
4091,3.011555853410145
4092,3.4276209486154126
4093,4.226160115761888
4094,4.797677021991993
4095,4.942798528949896
4096,4.728960260134012
4097,4.23098013401396
4098,3.5934895287135125
4099,3.110271136341721
4100,2.7097008275496264
4101,2.53966991809351
4102,2.4323268936403895
4103,2.310468421569146
4104,2.258309941868938
4105,2.2207583384653886
4106,2.1848516602871912
4107,2.148659295485336
4108,2.1168659297949226
4109,2.1119470641061913
4110,2.16080336564681
4111,2.276858136151014
4112,2.4851709584974957
4113,2.7513174958244306
4114,2.9522721542504957
4115,3.099759580754866
4116,3.279130264825273
4117,3.4352669929432604
4118,3.4892295330048597
4119,3.476175035203472
4120,3.4413312761294192
4121,3.4014770795094185
4122,3.343052244827344
4123,3.225925716586716
4124,2.960620058722514
4125,2.355882390299616
4126,2.111314546497641
4127,1.8602754958690215
4128,1.8874864127318636
4129,1.8097807240154145
4130,1.8362930665498778
4131,1.9043429662256908
4132,2.009058425026906
4133,2.122303504689358
4134,2.2729238283566513
4135,2.439493445472112
4136,2.427111788001695
4137,2.657502615253825
4138,2.9470327166297783
4139,3.1814028563696
4140,3.6209333670930985
4141,4.46450888451414
4142,5.068258443362621
4143,5.221564574555163
4144,4.995666164455403
4145,4.469600744197737
4146,3.7961566736469314
4147,3.2856855256517297
4148,2.8625236828703775
4149,2.682903298143899
4150,2.569506296318472
4151,2.440775198510245
4152,2.3856750627733505
4153,2.346005608131145
4154,2.308073849904085
4155,2.269840292778114
4156,2.2362538313792557
4157,2.2310575494193765
4158,2.2826692693537627
4159,2.4052693459750643
4160,2.625330683134413
4161,2.906487465634723
4162,3.118775650027365
4163,3.274581134899342
4164,3.46406804280589
4165,3.6290106362684336
4166,3.6860165785273287
4167,3.6722258276280004
4168,3.6354169354670427
4169,3.5933150249806136
4170,3.5315951217186483
4171,3.4078628419140196
4172,3.1275943631526433
4173,2.4887504434902024
4174,2.230389358814753
4175,1.9651921014483191
4176,2.167835618812159
4177,2.0785882691901603
4178,2.1090385018894127
4179,2.18719588378034
4180,2.3074647767897347
4181,2.437530199084439
4182,2.6105222271914834
4183,2.8018325044782775
4184,2.7876117938531677
4185,3.052222674331973
4186,3.3847568119275073
4187,3.6539380539681354
4188,4.1587522291981545
4189,5.1276243977539995
4190,5.821049150210655
4191,5.9971259100430006
4192,5.737674707457437
4193,5.133472553647276
4194,4.3600015323089805
4195,3.77370987503646
4196,3.2876956133624455
4197,3.0813961320797048
4198,2.951156222554811
4199,2.8033046368718386
4200,2.7400204531838983
4201,2.69445887659604
4202,2.650893097253666
4203,2.6069806926861556
4204,2.568405619064868
4205,2.5624375310076335
4206,2.621715162924459
4207,2.762525084085205
4208,3.0152722306604196
4209,3.338189356560487
4210,3.582008800491342
4211,3.7609561441296537
4212,3.9785876277194374
4213,4.168029218798134
4214,4.2335022793082375
4215,4.2176631819732435
4216,4.17538704849897
4217,4.1270317223059525
4218,4.056144534044149
4219,3.9140342430518684
4220,3.5921373610447414
4221,2.858405666573174
4222,2.56167009375188
4223,2.2570829684341653
4224,1.8946684626998465
4225,1.8166670970792336
4226,1.8432803213830002
4227,1.9115891568458514
4228,2.016703067075617
4229,2.1303790541158807
4230,2.2815725012151993
4231,2.448775930211478
4232,2.436347159457473
4233,2.667614643845958
4234,2.958246432440045
4235,3.193508370946345
4236,3.6347113334921093
4237,4.481496729128436
4238,5.087543607560544
4239,5.241433081916338
4240,5.014675108718242
4241,4.486607963781002
4242,3.810601379967742
4243,3.2981878448552675
4244,2.873415834456859
4245,2.693111978543691
4246,2.5792834912634115
4247,2.450062560431408
4248,2.3947527638855988
4249,2.3549323635181616
4250,2.316856271651862
4251,2.2784772325155953
4252,2.244762971709865
4253,2.2395469174451725
4254,2.291355024462941
4255,2.414421605039145
4256,2.635320294726616
4257,2.9175469032384607
4258,3.1306428626368614
4259,3.2870412009302385
4260,3.4772491230023417
4261,3.642819337379189
4262,3.7000421922065763
4263,3.6861989663005947
4264,3.649250013103448
4265,3.606987901185721
4266,3.5450331483236486
4267,3.4208300564325294
4268,3.1394951317326067
4269,2.4982203553912496
4270,2.238876184317182
4271,1.972669828320467
4272,2.1150042054635527
4273,2.168875698896364
4274,2.2099442726952483
4275,2.2461216263332617
4276,2.2905108990904925
4277,2.344527793958457
4278,2.4183697065091008
4279,2.4931857661628
4280,2.626221681878705
4281,2.816422524120417
4282,3.052911238571949
4283,3.377030366791167
4284,3.8056533309159706
4285,4.530586137810957
4286,5.030232281790162
4287,5.026449675561883
4288,4.860428542135132
4289,4.595087566496964
4290,4.338253317063816
4291,4.104678106747364
4292,3.8275524906864655
4293,3.680427649792618
4294,3.620405700197338
4295,3.607296171681124
4296,3.615598269458263
4297,3.64652623713838
4298,3.60459728360055
4299,3.6632607892021283
4300,3.7552971384883707
4301,3.864260758539777
4302,3.9624145062102722
4303,4.090543811365055
4304,4.2042374178013
4305,4.323054862554854
4306,4.434931639149103
4307,4.490015765681639
4308,4.458594563557118
4309,4.379417257727924
4310,4.256474052506809
4311,4.1355135910752825
4312,4.061193414551577
4313,4.050020672468609
4314,3.988090426115424
4315,3.690570394750868
4316,3.3079579724717734
4317,2.774131856888615
4318,2.2746546007827546
4319,2.061132712030749
4320,1.7833900807336387
4321,1.8288149960951323
4322,1.86344437742384
4323,1.8939494390490355
4324,1.931378862840122
4325,1.9769263819659548
4326,2.0391905297369335
4327,2.1022760868820702
4328,2.21445313686437
4329,2.3748321538539408
4330,2.574241510331262
4331,2.8475415996403073
4332,3.2089602391967653
4333,3.8202299348669637
4334,4.241535942083167
4335,4.238346415362884
4336,4.0983559407432235
4337,3.8746181047886292
4338,3.6580532149181813
4339,3.4611005506598462
4340,3.2274258026269527
4341,3.1033688474673315
4342,3.0527578135705635
4343,3.0417037442412815
4344,3.0487041458418003
4345,3.07478287922469
4346,3.0394280181602356
4347,3.0888936001768847
