,Heat
4194,0.609793297768926
4195,0.5277940781600999
4196,0.459819735217157
4197,0.430966524940233
4198,0.412751067137802
4199,0.39207242623690397
4200,0.383221449744872
4201,0.37684917124148704
4202,0.370756026535414
4203,0.36461440254841404
4204,0.359219261931858
4205,0.358384560367919
4206,0.366675177328173
4207,0.386368965402995
4208,0.421718383257481
4209,0.46688183048323995
4210,0.5009826127130209
4211,0.526010331165772
4212,0.5564484443391589
4213,0.582943896623391
4214,0.5921010111765911
4215,0.589885742368537
4216,0.583972968563951
4217,0.577209954008697
4218,0.567295615222481
4219,0.547419956384079
4220,0.5023992012843189
4221,0.399778900274367
4222,0.3582772259801789
4223,0.31567742728077697
4224,0.272170898197347
4225,0.260965929011693
4226,0.264788943594604
4227,0.27460157175026895
4228,0.28970128334809897
4229,0.306030945294406
4230,0.327750025496932
4231,0.35176895458532
4232,0.349983550032385
4233,0.38320534064590506
4234,0.42495486912733504
4235,0.458750466813943
4236,0.522129685377753
4237,0.643771200106046
4238,0.7308304014913471
4239,0.75293676853292
4240,0.7203627734230881
4241,0.644505433748328
4242,0.5473964551982791
4243,0.47378777122762394
4244,0.412768874320201
4245,0.386868056642367
4246,0.37051648789383096
4247,0.35195378022078094
4248,0.344008476173479
4249,0.338288238386262
4250,0.33281857214801697
4251,0.327305387250864
4252,0.32246230212742305
4253,0.32171301104974104
4254,0.32915529411853495
4255,0.3468339236164749
4256,0.37856622716534205
4257,0.41910834366017297
4258,0.44971977769916105
4259,0.472186545393824
4260,0.49951009144622704
4261,0.5232944077257411
4262,0.531514524385937
4263,0.5295259320264001
4264,0.524218180313054
4265,0.51814718837604
4266,0.509247330133804
4267,0.4914054397216289
4268,0.45099141444105395
4269,0.35887169254553003
4270,0.321616659608056
4271,0.283375867383001
4272,0.309925695734423
4273,0.31781984556130605
4274,0.323837898042979
4275,0.32913920735817
4276,0.335643864042488
4277,0.343559320513034
4278,0.354379869267736
4279,0.36534316630534097
4280,0.38483780779560794
4281,0.41270920786599896
4282,0.44736347908229107
4283,0.49485882025214895
4284,0.5576678066461099
4285,0.663897053830227
4286,0.7371135412460709
4287,0.736559250685343
4288,0.7122310648826919
4289,0.673348879084162
4290,0.6357132407065289
4291,0.6014859047151221
4292,0.5608768368269189
4293,0.539317651007783
4294,0.530522233750645
4295,0.528601206957581
4296,0.529817768807902
4297,0.5343498505296079
4298,0.528205720856929
4299,0.5368020762404421
4300,0.5502887773598589
4301,0.566255944548905
4302,0.580639068921488
4303,0.5994147119871059
4304,0.6160749956802951
4305,0.633486109632458
4306,0.649880161111376
4307,0.657952006167485
4308,0.653347647507536
4309,0.6417452679320721
4310,0.62372957873602
4311,0.606004434233385
4312,0.5951138022636171
4313,0.593476585725522
4314,0.584401532995871
4315,0.540803935186189
4316,0.48473718086714
4317,0.406512073869277
4318,0.333320334721788
4319,0.30203154590754105
4320,0.27041423052000696
4321,0.277301979681906
4322,0.282552809327395
4323,0.287178271168559
4324,0.292853669356884
4325,0.29976000884456394
4326,0.30920107941592606
4327,0.318766699734567
4328,0.335776029875334
4329,0.36009419163888295
4330,0.390330497353964
4331,0.431770804861534
4332,0.486572468483575
4333,0.579258878585653
4334,0.643141223219958
4335,0.64265759744279
4336,0.6214309365549849
4337,0.5875057199680539
4338,0.5546681323395101
4339,0.524804333202322
4340,0.48937238936461896
4341,0.47056171724495294
4342,0.462887600440745
4343,0.461211479392364
4344,0.462272945547517
4345,0.466227246234089
4346,0.460866412587445
4347,0.468366845298585
4348,0.480134168743058
4349,0.494065731335113
4350,0.506615195813911
4351,0.5229971904080539
4352,0.5375335062319571
4353,0.552724931295031
4354,0.5670289560235121
4355,0.574071746601273
4356,0.570054383339031
4357,0.5599311551321371
4358,0.544212230246952
4359,0.5287468094138139
4360,0.5192445903189989
4361,0.5178160974368761
4362,0.509897995018805
4363,0.47185851966556297
4364,0.42293954187311894
4365,0.35468711102499
4366,0.290826359579104
4367,0.26352648135810697
4368,0.27906061906396096
4369,0.267572007833844
4370,0.27149179802178697
4371,0.28155282256886704
4372,0.297034767530971
4373,0.31377779774479403
4374,0.336046673686197
4375,0.36067361677619203
4376,0.358843016579325
4377,0.392905781983067
4378,0.43571215599594504
4379,0.470363253797088
4380,0.5353468508140721
4381,0.660067592924208
4382,0.749330606694991
4383,0.7719965732356291
4384,0.738598001599417
4385,0.660820412921165
4386,0.5612532224157479
4387,0.485781211802621
4388,0.42321768550952504
4389,0.39666121579394803
4390,0.379895724230171
4391,0.36086312107879104
4392,0.35271668999164396
4393,0.34685165038356497
4394,0.34124352528045093
4395,0.335590779889215
4396,0.33062509714473903
4397,0.329856838549195
4398,0.337487515209273
4399,0.35561366067365796
4400,0.388149234209707
4401,0.42971763186773904
4402,0.46110396225770506
4403,0.48413945261601893
4404,0.512154665582975
4405,0.536541056886873
4406,0.544969257180018
4407,0.542930325690304
4408,0.537488213808489
4409,0.531263541077142
4410,0.522138392256641
4411,0.503844853099186
4412,0.462407789150173
4413,0.36795615309933705
4414,0.32975804807180603
4415,0.290549230294079
4416,0.267492607572997
4417,0.256480238340661
4418,0.260237539897681
4419,0.26988150076891104
4420,0.284721666472355
4421,0.30077064115603397
4422,0.32211639647352003
4423,0.34572246903865195
4424,0.343967753444147
4425,0.37661850140549197
4426,0.417650405670081
4427,0.45086509765057303
4428,0.5131549036212311
4429,0.6327055469093579
4430,0.7182683052572081
4431,0.739994690418447
4432,0.7079806031346508
4433,0.633427159957787
4434,0.5379873680360651
4435,0.46564392887435707
4436,0.405673873467628
4437,0.380218259716105
4438,0.364147754781799
4439,0.34590411774357605
4440,0.338095383923577
4441,0.332473470148906
4442,0.327097820899437
4443,0.32167940102450104
4444,0.316919562713545
4445,0.31618315104893296
4446,0.32349751021647605
4447,0.340872265320866
4448,0.372059128710021
4449,0.41190437494890103
4450,0.441989635227906
4451,0.464070226188166
4452,0.49092411332344205
4453,0.514299605791909
4454,0.522378428526276
4455,0.520424017679359
4456,0.515207499838706
4457,0.50924086095651
4458,0.500493980580932
4459,0.4829587708212029
4460,0.44323941406255496
4461,0.352703119469935
4462,0.31608845577272804
4463,0.278504976805332
4464,0.28356565097191305
4465,0.271891572654596
4466,0.275874642211476
4467,0.286098087514172
4468,0.301829966187042
4469,0.318843288517331
4470,0.341471663398451
4471,0.3664961730271721
4472,0.3646360204257929
4473,0.399248680133976
4474,0.442746101423387
4475,0.47795659130845597
4476,0.543989254936977
4477,0.670723433857631
4478,0.761427470466342
4479,0.784459346402697
4480,0.750521602914126
4481,0.6714884070495419
4482,0.570313847608599
4483,0.493623450047469
4484,0.430049925700295
4485,0.4030647400167221
4486,0.386028593730324
4487,0.36668873660389095
4488,0.358410793115938
4489,0.35245107088777294
4490,0.346752410679354
4491,0.341008409852505
4492,0.33596256330962704
4493,0.33518190228518396
4494,0.34293576523341807
4495,0.36135453121860295
4496,0.394415344745214
4497,0.436654804333947
4498,0.4685478218385421
4499,0.49195518702257596
4500,0.5204226652670461
4501,0.545202739747426
4502,0.55376700119952
4503,0.551695154096525
4504,0.54616518715384
4505,0.539840026043425
4506,0.530567564833455
4507,0.511978702825036
4508,0.469872697138961
4509,0.373896275413979
4510,0.335081516977775
4511,0.295239729289229
4512,0.29830665235666404
4513,0.28602570362309104
4514,0.290215830817778
4515,0.30097073619276193
4516,0.317520427758367
4517,0.33541817811148106
4518,0.35922287637420197
4519,0.385548271105985
4520,0.38359141951451897
4521,0.4200033989320511
4522,0.4657620092803711
4523,0.502802896741362
4524,0.572268231367412
4525,0.705590615525765
4526,0.801009850624381
4527,0.825239025718471
4528,0.789537047661835
4529,0.706395355420176
4530,0.599961293230191
4531,0.519284188348301
4532,0.45240582998042206
4533,0.4240178345483279
4534,0.40609607374854295
4535,0.38575084499227896
4536,0.377042577253133
4537,0.37077304220625296
4538,0.36477814034185296
4539,0.3587355408523929
4540,0.35342738880593705
4541,0.35260614555581504
4542,0.36076308872221097
4543,0.38013934393065796
4544,0.41491880531291203
4545,0.45935405952682107
4546,0.4929050176655789
4547,0.517529201605371
4548,0.547476545746093
4549,0.5735447985053921
4550,0.582554268287522
4551,0.580374717374459
4552,0.574557278200633
4553,0.567903307136093
4554,0.5581488222287271
4555,0.5385936286506421
4556,0.49429876586570004
4557,0.393333063666505
4558,0.35250054177448104
4559,0.31058760109023603
4560,0.241143295647612
4561,0.23121569789577898
4562,0.234602887128493
4563,0.24329687134243203
4564,0.256675209152042
4565,0.27114328242741803
4566,0.29038637789853805
4567,0.311667138467217
4568,0.310085270821519
4569,0.33951976263867994
4570,0.37650982644207
4571,0.406452711072669
4572,0.462606670740192
4573,0.5703809990884019
4574,0.6475154130817691
4575,0.667101644521308
4576,0.638241099234433
4577,0.571031529771322
4578,0.48499301764666103
4579,0.419775756144673
4580,0.365713040422698
4581,0.342764927394566
4582,0.32827744470208803
4583,0.31183089389864
4584,0.304791358020343
4585,0.299723229866181
4586,0.294877107993789
4587,0.289992428608816
4588,0.285701457327523
4589,0.28503758576348603
4590,0.291631445276894
4591,0.30729470320748703
4592,0.33540951014292897
4593,0.371329807459229
4594,0.398451524503748
4595,0.41835707076282
4596,0.442565720502728
4597,0.46363861422631897
4598,0.470921633958319
4599,0.46915974200567295
4600,0.46445707633086103
4601,0.459078180154827
4602,0.451192909681224
4603,0.43538500265269303
4604,0.399578194095676
4605,0.31796016116431797
4606,0.28495221842869
4607,0.251070893399446
4608,0.23092926232931196
4609,0.236811285734693
4610,0.24129540705596303
4611,0.245245474657281
4612,0.250092170463692
4613,0.255990069698576
4614,0.264052587186842
4615,0.272221468090994
4616,0.286747153572005
4617,0.307514459887439
4618,0.333335762859993
4619,0.36872509730818503
4620,0.415524807997673
4621,0.49467746306196203
4622,0.549231924540924
4623,0.548818916158377
4624,0.530691700252953
4625,0.501720128654385
4626,0.473677374124967
4627,0.44817418558403904
4628,0.417915893934225
4629,0.40185189231656104
4630,0.395298324003174
4631,0.3938669444617461
4632,0.394773418931399
4633,0.398150326052087
4634,0.39357226314057103
4635,0.39997750812269894
4636,0.4100266069345371
4637,0.421923930038765
4638,0.4326409643055771
4639,0.446630915647389
4640,0.459044687969003
4641,0.47201791270203797
4642,0.48423331228561795
4643,0.490247738485506
4644,0.4868169769724221
4645,0.47817190819141203
4646,0.46474820737002703
4647,0.451540994799368
4648,0.44342625748751296
4649,0.442206348287924
4650,0.43544442031195596
4651,0.40295934004888795
4652,0.36118334536921004
4653,0.30289690283387605
4654,0.248360881579244
4655,0.22504723892393105
4656,0.23897758614548395
4657,0.24506460924896803
4658,0.249705010723132
4659,0.253792745689905
4660,0.258808358059314
4661,0.264911810295141
4662,0.273255321845678
4663,0.281708903779355
4664,0.296740837014435
4665,0.318231923436081
4666,0.344953147906596
4667,0.381575867939642
4668,0.430006637518476
4669,0.511917913090366
4670,0.56837370126639
4671,0.567946298756533
4672,0.549187314914812
4673,0.51920602896763
4674,0.49018593113025
4675,0.46379390798407705
4676,0.43248105734565506
4677,0.415857194732037
4678,0.409075222103816
4679,0.407593956264147
4680,0.408532023092382
4681,0.412026621846129
4682,0.407289004738705
4683,0.41391748468559203
4684,0.42431681369555396
4685,0.43662878112819203
4686,0.447719324413559
4687,0.462196852156194
4688,0.47504326804327396
4689,0.4884686343218979
4690,0.501109763803895
4691,0.507333804190988
4692,0.503783474116888
4693,0.494837108253555
4694,0.480945565938493
4695,0.46727805690126395
4696,0.458880505567011
4697,0.45761808021262296
4698,0.45062048619146294
4699,0.417003239123226
4700,0.373771271607826
4701,0.313453435740676
4702,0.257016730465857
4703,0.232890563041999
4704,0.227513080115232
4705,0.21814662297779
4706,0.221342357087662
4707,0.229544928598823
4708,0.242167078568666
4709,0.255817368556507
4710,0.273972780714363
4711,0.294050682408342
4712,0.29255822714666496
4713,0.320328984268335
4714,0.35522824749258103
4715,0.383478661386723
4716,0.43645861378521
4717,0.538141181131736
4718,0.610915703282081
4719,0.6293948562300911
4720,0.60216560428515
4721,0.538754941671846
4722,0.45757961042557105
4723,0.39604864394711503
4724,0.345041731479289
4725,0.323390721593896
4726,0.309722119273313
4727,0.29420518184191996
4728,0.28756354378206
4729,0.282781882970486
4730,0.27820967991238
4731,0.273601098739655
4732,0.269552667327655
4733,0.268926319977092
4734,0.27514747277221197
4735,0.289925391631031
4736,0.31645105681922997
4737,0.35034102029152403
4738,0.3759297283094721
4739,0.39471014734876203
4740,0.417550444247606
4741,0.437432228417137
4742,0.44430358781909496
4743,0.44264128381889395
4744,0.438204428340265
4745,0.433129565141837
4746,0.425689996199342
4747,0.410775604287356
4748,0.37699271481483204
4749,0.299988002677635
4750,0.268845777886014
4751,0.23687953725267302
4752,0.193287352579656
4753,0.18532993007792498
4754,0.188044916773779
4755,0.19501354174661398
4756,0.20573688982971697
4757,0.217333710603089
4758,0.232757929506051
4759,0.24981542994434805
4760,0.24854749086046302
4761,0.27214057887307996
4762,0.301789802522896
4763,0.325790390568703
4764,0.37080035102334097
4765,0.45718639193122296
4766,0.519013143670355
4767,0.534712401706097
4768,0.511579358021327
4769,0.45770782195122706
4770,0.388744029348964
4771,0.336469419000123
4772,0.29313568597178496
4773,0.274741726471505
4774,0.263129348164853
4775,0.24994668739326603
4776,0.24430417823848496
4777,0.240241842311535
4778,0.236357454547499
4779,0.23244216117810898
4780,0.22900275193917902
4781,0.22847062859434
4782,0.23375590781060898
4783,0.24631072361026
4784,0.26884602398527396
4785,0.297637780992226
4786,0.319377074514242
4787,0.335332277945193
4788,0.35473661512648796
4789,0.37162750080542295
4790,0.37746517337684204
4791,0.37605293659810995
4792,0.3722835355210011
4793,0.367972104847076
4794,0.36165170083118103
4795,0.348980942180544
4796,0.32028015159159
4797,0.25485957472797
4798,0.22840220278098602
4799,0.201244775081386
4800,0.225112734225798
4801,0.21584509662381798
4802,0.21900711457446698
4803,0.227123145967585
4804,0.239612127656376
4805,0.253118402111372
4806,0.271082268056052
4807,0.290948340571792
4808,0.2894716312569
4809,0.316949396772682
4810,0.35148046005439304
4811,0.37943282178893395
4812,0.43185381638641207
4813,0.532463595599466
4814,0.6044703200257829
4815,0.622754511177326
4816,0.595812537761362
4817,0.533070880742255
4818,0.45275197881679796
4819,0.39187018645345
4820,0.34140141549649106
4821,0.319978831653917
4822,0.306454438067961
4823,0.29110120998005395
4824,0.284529643621601
4825,0.279798431073783
4826,0.275274466423819
4827,0.270714507461599
4828,0.26670878847603896
4829,0.26608904931823296
4830,0.272244566684693
4831,0.286866573115227
4832,0.31311238287108506
4833,0.346644794880964
4834,0.371963532706096
4835,0.39054581148189
4836,0.4131451349266071
4837,0.432817159029237
4838,0.43961602308592895
4839,0.43797125699858896
4840,0.43358121196182503
4841,0.428559890419163
4842,0.4211988116396121
4843,0.40644177199634607
4844,0.373015304316527
4845,0.29682301994898497
4846,0.266009356975562
4847,0.234380371827778
4848,0.22823066343635
4849,0.21883466420217998
4850,0.22204047775669197
4851,0.23026892043316602
4852,0.242930881056052
4853,0.256624224482485
4854,0.274836899374184
4855,0.29497812739371604
4856,0.293480964881788
4857,0.321339311833965
4858,0.356348648418373
4859,0.38468816499537994
4860,0.43783521780926005
4861,0.539838495131403
4862,0.612842550384949
4863,0.631379987155309
4864,0.6040648533040079
4865,0.54045419149132
4866,0.459022830729032
4867,0.39729779367118395
4868,0.346130003817187
4869,0.32441070597414595
4870,0.31069899245730503
4871,0.295133114123306
4872,0.288470528130719
4873,0.28367378581242897
4874,0.27908716188386795
4875,0.274464045102984
4876,0.270402844812569
4877,0.269774521943008
4878,0.27601529644726897
4879,0.29083982532116304
4880,0.317449153281239
4881,0.35144600675092896
4882,0.3771154223487371
4883,0.3959550754129861
4884,0.41886741131765703
4885,0.438811903251976
4886,0.445704935134909
4887,0.444037388176261
4888,0.439586538717646
4889,0.43449566924306804
4890,0.4270326356690589
4891,0.41207120330174996
4892,0.378181761546551
4893,0.30093417415554696
4894,0.269693725819673
4895,0.23762666267052
4896,0.205779732959302
4897,0.19730801323425898
4898,0.200198472593366
4899,0.20761748768599897
4900,0.219033897893496
4901,0.23138023431992102
4902,0.247801337949292
4903,0.265961283948343
4904,0.264611396526283
4905,0.289729332522229
4906,0.32129481905656104
4907,0.34684659227409104
4908,0.39476559741979705
4909,0.48673486593212395
4910,0.5525575506180072
4911,0.5692714694706271
4912,0.544643310988163
4913,0.48728999656453004
4914,0.413868995986098
4915,0.3582158184006529
4916,0.31208137715713596
4917,0.29249859523418503
4918,0.280135695773496
4919,0.266101024714755
4920,0.260093833806531
4921,0.25576894451045395
4922,0.25163350436848
4923,0.24746516115689698
4924,0.243803459005779
4925,0.243236943926851
4926,0.248863816721287
4927,0.262230064476897
4928,0.286221846822909
4929,0.31687444767468
4930,0.34001877634378297
4931,0.35700518263221004
4932,0.377663644089349
4933,0.39564620682854795
4934,0.401861174785933
4935,0.400357663545677
4936,0.39634464181035994
4937,0.391754558491861
4938,0.38502565961033797
4939,0.37153597548604794
4940,0.340980220314835
4941,0.27133143751881
4942,0.243164095675728
4943,0.21425145268434498
4944,0.239800241679416
4945,0.245908218728089
4946,0.250564594302644
4947,0.25466640087272396
4948,0.259699278967084
4949,0.265823741703683
4950,0.27419597492665804
4951,0.28267865743864196
4952,0.297762336543538
4953,0.31932740379937
4954,0.346140613311407
4955,0.38288940325665205
4956,0.431486890732545
4957,0.51368013736803
4958,0.570330268734621
4959,0.569901394935989
4960,0.551077835239615
4961,0.52099334182768
4962,0.49187334531584204
4963,0.46539047036953396
4964,0.43396982849313
4965,0.41728873995805604
4966,0.410483421093045
4967,0.408997056149481
4968,0.40993835217540003
4969,0.413444980722609
4970,0.408691054860067
4971,0.415342352661122
4972,0.425777480281729
4973,0.43813183038424497
4974,0.449260551713651
4975,0.46378791684274207
4976,0.47667855518302904
4977,0.49015013689148607
4978,0.502834782149548
4979,0.509080248149606
4980,0.505517696432757
4981,0.496540533633591
4982,0.48260117112608003
4983,0.46888661310770796
4984,0.46046015407466906
4985,0.45919338295204104
4986,0.452171700439829
4987,0.41843872948809996
4988,0.37505794041209706
4989,0.31453246665609097
4990,0.257901483881612
4991,0.233692264630743
4992,0.22341281171759603
4993,0.22910338282291898
4994,0.23344155175986
4995,0.23726304973886703
4996,0.241951991827575
4997,0.24765792202456002
4998,0.25545801493356196
4999,0.26336100926600103
5000,0.277413902358477
5001,0.297505259551292
5002,0.32248611230733504
5003,0.35672356941491606
5004,0.402000009686043
5005,0.4785763475847371
5006,0.5313551314764621
5007,0.530955565985813
5008,0.513418367654199
5009,0.48538978346600803
5010,0.458259784545433
5011,0.43358669200522704
5012,0.4043132688492829
5013,0.38877212983277903
5014,0.382431871742884
5015,0.381047081765382
5016,0.381924051656389
5017,0.38519104479156896
5018,0.38076199194237603
5019,0.386958754434764
5020,0.396680767999156
5021,0.4081908485312539
5022,0.418559057110243
5023,0.43209365352102397
5024,0.444103373512416
5025,0.456654336458456
5026,0.468472140489415
5027,0.47429080484849795
5028,0.470971710212161
5029,0.46260802730608
5030,0.44962125068924397
5031,0.436843915908886
5032,0.428993302864421
5033,0.42781310014099205
5034,0.42127126422767
5035,0.389843531565127
5036,0.34942729180605897
5037,0.29303799804360303
5038,0.240277054170612
5039,0.217722240612272
5040,0.19711550173145997
5041,0.18900047864286298
5042,0.191769236958423
5043,0.198875878906621
5044,0.209811608065469
5045,0.221638109462093
5046,0.237367812452465
5047,0.254763144905963
5048,0.253470093677575
5049,0.277530454166422
5050,0.307766894976865
5051,0.33224282623341
5052,0.37814423064254205
5053,0.46624118871502707
5054,0.5292924490630779
5055,0.54530263846878
5056,0.5217114337073621
5057,0.466772945907824
5058,0.396443292163421
5059,0.343133357968518
5060,0.298941379477542
5061,0.280183118746376
5062,0.26834075169203
5063,0.254897001971902
5064,0.249142740204512
5065,0.24499994775712503
5066,0.24103862782176103
5067,0.23704579018063798
5068,0.23353826178447898
5069,0.23299559948039603
5070,0.23838555619821203
5071,0.251189026174213
5072,0.274170649031608
5073,0.303532640659161
5074,0.325702491364285
5075,0.341973695287074
5076,0.36176234471606894
5077,0.37898776252461297
5078,0.38494105301414505
5079,0.383500846205535
5080,0.3796567903238379
5081,0.375259969687987
5082,0.36881438702512204
5083,0.355892677894106
5084,0.32662345431829104
5085,0.259907191407505
5086,0.232925818460838
5087,0.20523052482005802
5088,0.20435040298742702
5089,0.195937527166699
5090,0.198807909620588
5091,0.20617539281315803
5092,0.21751250552597
5093,0.229773085262738
5094,0.24608012918733999
5095,0.264113937618172
5096,0.262773426408839
5097,0.287716895180853
5098,0.319063130308201
5099,0.34443742290230395
5100,0.39202358637651796
5101,0.483354043524452
5102,0.548719528977457
5103,0.56531735425361
5104,0.540860261038677
5105,0.48390531826279104
5106,0.41099429422666794
5107,0.3557276792711239
5108,0.30991368425745197
5109,0.29046692281004804
5110,0.27818989508456
5111,0.264252707756122
5112,0.258287242327314
5113,0.253992393374896
5114,0.249885677677534
5115,0.24574628745271898
5116,0.242110019199086
5117,0.241547439089702
5118,0.247135228064671
5119,0.260408634906095
5120,0.284233772203576
5121,0.314673462481097
5122,0.337657032448796
5123,0.35452545248428496
5124,0.37504042187974795
5125,0.39289807914101293
5126,0.399069878415808
5127,0.397576810447335
5128,0.39359166284792796
5129,0.389033461890078
5130,0.382351301415253
5131,0.368955315584535
5132,0.33861179830503
5133,0.269446790520875
5134,0.24147509683684804
5135,0.212763278808154
5136,0.204026197516256
5137,0.195626668869449
5138,0.19849249741161398
5139,0.20584829196386398
5140,0.21716741815002802
5141,0.22940854626364102
5142,0.24568971877922402
5143,0.26369491625909197
5144,0.262356531794125
5145,0.287260427318778
5146,0.31855693109849703
5147,0.343890966935746
5148,0.39140163413334494
5149,0.482587193921357
5150,0.547848975893969
5151,0.564420468431427
5152,0.540002176820568
5153,0.483137594052729
5154,0.410342244625296
5155,0.355163311116324
5156,0.309422000803159
5157,0.290006091981273
5158,0.27774854197396004
5159,0.263833466235803
5160,0.25787746512173
5161,0.253589430021929
5162,0.249489229700501
5163,0.24535640669032605
5164,0.24172590743956898
5165,0.24116421987332
5166,0.246743143723821
5167,0.25999549207426104
5168,0.283782830376729
5169,0.31417422755580604
5170,0.33712133368970904
5171,0.353962991683208
5172,0.37444541372265006
5173,0.392274739499849
5174,0.39843674710767
5175,0.39694604791751703
5176,0.39296722282414104
5177,0.38841625353144804
5178,0.38174469442052295
5179,0.36836996155449
5180,0.338074584793294
5181,0.269019308497844
5182,0.24109199239271
5183,0.21242572616306302
5184,0.211602948968977
5185,0.20289149400265102
5186,0.20586374843930602
5187,0.21349270902483103
5188,0.22523218419959803
5189,0.23792790092166896
5190,0.254813693819395
5191,0.273487535364696
5192,0.27209944842738604
5193,0.29792817923737
5194,0.330386915286105
5195,0.35666176017224105
5196,0.405936791559789
5197,0.500508633751736
5198,0.568193988321336
5199,0.5853808826144781
5200,0.5600557891875401
5201,0.5010794736356771
5202,0.425580783773339
5203,0.368352716036933
5204,0.320912748670979
5205,0.300775807368152
5206,0.288063058906154
5207,0.27363123055682603
5208,0.26745404637585896
5209,0.263006770077783
5210,0.25875430402224897
5211,0.254468003796268
5212,0.250702681709977
5213,0.25012013521906395
5214,0.255906238931287
5215,0.26965072873629703
5216,0.29432143766584
5217,0.325841454921799
5218,0.349640728678549
5219,0.367107821337899
5220,0.3883508820739
5221,0.406842320715171
5222,0.413233161681957
5223,0.411687103634009
5224,0.407560520217568
5225,0.40284054535784797
5226,0.39592123009697205
5227,0.382049810884253
5228,0.35062937987668896
5229,0.279009655136092
5230,0.25004522548649105
5231,0.220314403935304
5232,0.18604665919803
5233,0.17838732788371697
5234,0.181000609082871
5235,0.187708183986746
5236,0.198029827175773
5237,0.20919222209406
5238,0.22403863785451503
5239,0.240457151163637
5240,0.23923671005626498
5241,0.261945982785858
5242,0.290484523638345
5243,0.31358603113542893
5244,0.356909883738615
5245,0.440059836892598
5246,0.49957051080175197
5247,0.5146816625168329
5248,0.49241520049956394
5249,0.44056173374168106
5250,0.37418137802756707
5251,0.323865014921126
5252,0.28215459697135803
5253,0.264449689388019
5254,0.253272319733655
5255,0.24058349160723103
5256,0.235152355199542
5257,0.23124219751119698
5258,0.227503321910266
5259,0.22373469845180702
5260,0.220424132137055
5261,0.219911942543337
5262,0.224999231121674
5263,0.23708373383329998
5264,0.258774844466457
5265,0.286488040038203
5266,0.30741296284933
5267,0.322770472047611
5268,0.341447907784356
5269,0.35770604785157395
5270,0.363325036703712
5271,0.361965703404491
5272,0.3583375070004629
5273,0.354187585846584
5274,0.34810394904238895
5275,0.335907846788446
5276,0.308282209962484
5277,0.245312338391251
5278,0.21984608001375303
5279,0.19370599051234397
5280,0.18740999735238298
5281,0.19218353700565197
5282,0.19582261312996105
5283,0.19902827945062498
5284,0.20296160188488602
5285,0.207748025523212
5286,0.21429113905455302
5287,0.22092057151875
5288,0.23270885096882601
5289,0.24956250036056699
5290,0.270517706612517
5291,0.29923782206406296
5292,0.33721799646007394
5293,0.40145411243085294
5294,0.44572763315406605
5295,0.445392457355646
5296,0.430681365956597
5297,0.407169568006802
5298,0.384411548953256
5299,0.36371450757910295
5300,0.33915847556834494
5301,0.32612177995745195
5302,0.32080324991118603
5303,0.319641617845317
5304,0.32037726466739597
5305,0.323117784202096
5306,0.319402470042808
5307,0.32460062870418205
5308,0.332755946755797
5309,0.34241118606576504
5310,0.351108565268858
5311,0.36246207117574497
5312,0.37253643340451004
5313,0.38306481767398604
5314,0.39297819106168896
5315,0.39785918183274893
5316,0.39507495691643296
5317,0.38805907551180696
5318,0.37716510863199504
5319,0.36644683218693397
5320,0.359861339803724
5321,0.35887132590267395
5322,0.35338370215464504
5323,0.327020526069096
5324,0.29311733435861104
5325,0.24581513484069298
5326,0.20155657922999198
5327,0.18263645769911396
5328,0.17767187512252397
5329,0.18219737404547304
5330,0.185647357972979
5331,0.188686452761175
5332,0.19241539349128198
5333,0.19695310692688503
5334,0.203156229848161
5335,0.209441186432934
5336,0.220616928090009
5337,0.23659483499141
5338,0.25646117531989604
5339,0.283688947787216
5340,0.319695611773937
5341,0.38059391675420395
5342,0.42256691476016706
5343,0.422249155230568
5344,0.40830247559291
5345,0.38601238814689504
5346,0.3644369120440129
5347,0.344815321934708
5348,0.32153526049424797
5349,0.30917597237028605
5350,0.30413380162398
5351,0.303032529812117
5352,0.30372995125255897
5353,0.306328069023323
5354,0.302805808510674
5355,0.307733862561143
5356,0.31546541728565697
5357,0.324618954968778
5358,0.33286440448319105
5359,0.343627964123493
5360,0.35317884643038794
5361,0.36316015906896204
5362,0.37255841777162396
5363,0.37718578448098494
5364,0.37454623232990897
5365,0.36789490730772495
5366,0.35756700831405797
5367,0.347405670600068
5368,0.34116237089962603
5369,0.340223799699146
5370,0.335021321629388
5371,0.310028018201196
5372,0.27788649038016805
5373,0.233042188557967
5374,0.191083378053412
5375,0.17314637619957504
5376,0.164625918695949
5377,0.157848455130353
5378,0.160160852569125
5379,0.166096141520469
5380,0.17522938798546803
5381,0.18510658506168104
5382,0.19824363812375895
5383,0.21277178309979397
5384,0.21169185917435698
5385,0.231786468247917
5386,0.257039184562923
5387,0.27748086790925397
5388,0.315816568571612
5389,0.38939293638442607
5390,0.44205176620023795
5391,0.45542307447512204
5392,0.435720292487515
5393,0.389837046642719
5394,0.33109948537767997
5395,0.28657636662057395
5396,0.24966833557195603
5397,0.23400190711310603
5398,0.224111459437852
5399,0.21288357716094397
5400,0.208077762186716
5401,0.204617805934534
5402,0.201309410968742
5403,0.197974693206315
5404,0.195045293542171
5405,0.194592075608692
5406,0.19909363215096101
5407,0.209786768859035
5408,0.228980443343231
5409,0.253502841652694
5410,0.272018544413887
5411,0.28560784546098306
5412,0.302134828693578
5413,0.31652106522365303
5414,0.321493103990235
5415,0.320290279418362
5416,0.317079820446419
5417,0.313407706228307
