time,temperature,precipitation,snowfall,snow_mass,air_density,radiation_surface,radiation_toa,cloud_cover
2019-01-01 00:00:00,5.976,0.007,0.0,0.0,1.269,0.0,0.0,0.753
2019-01-01 00:30:00,5.8965,0.008,0.0,0.0,1.2694999999999999,0.0,0.0,0.7404999999999999
2019-01-01 01:00:00,5.817,0.009,0.0,0.0,1.27,0.0,0.0,0.728
2019-01-01 01:30:00,5.734,0.0085,0.0,0.0,1.2705,0.0,0.0,0.71
2019-01-01 02:00:00,5.651,0.008,0.0,0.0,1.271,0.0,0.0,0.692
2019-01-01 02:30:00,5.742,0.007,0.0,0.0,1.2705,0.0,0.0,0.7455
2019-01-01 03:00:00,5.833,0.006,0.0,0.0,1.27,0.0,0.0,0.799
2019-01-01 03:30:00,5.969,0.005,0.0,0.0,1.2694999999999999,0.0,0.0,0.8475
2019-01-01 04:00:00,6.105,0.004,0.0,0.0,1.269,0.0,0.0,0.896
2019-01-01 04:30:00,6.179,0.004,0.0,0.0,1.269,0.0,0.0,0.8775
2019-01-01 05:00:00,6.253,0.004,0.0,0.0,1.269,0.0,0.0,0.859
2019-01-01 05:30:00,6.2965,0.0045000000000000005,0.0,0.0,1.2685,0.0,0.0,0.8525
2019-01-01 06:00:00,6.34,0.005,0.0,0.0,1.268,0.0,0.0,0.846
2019-01-01 06:30:00,6.362,0.0055,0.0,0.0,1.268,0.0,0.0,0.8605
2019-01-01 07:00:00,6.384,0.006,0.0,0.0,1.268,0.0,0.0,0.875
2019-01-01 07:30:00,6.4885,0.006500000000000001,0.0,0.0,1.268,2.357,23.5205,0.877
2019-01-01 08:00:00,6.593,0.007,0.0,0.0,1.268,4.714,47.041,0.879
2019-01-01 08:30:00,6.8225,0.007,0.0,0.0,1.267,18.1225,119.6425,0.8420000000000001
2019-01-01 09:00:00,7.052,0.007,0.0,0.0,1.266,31.531,192.244,0.805
2019-01-01 09:30:00,7.3795,0.006,0.0,0.0,1.2650000000000001,46.542500000000004,246.55650000000003,0.7965
2019-01-01 10:00:00,7.707,0.005,0.0,0.0,1.264,61.554,300.869,0.788
2019-01-01 10:30:00,8.073,0.0045000000000000005,0.0,0.0,1.2625,80.51599999999999,330.155,0.7384999999999999
2019-01-01 11:00:00,8.439,0.004,0.0,0.0,1.261,99.478,359.441,0.689
2019-01-01 11:30:00,8.699,0.004,0.0,0.0,1.2595,103.8675,361.763,0.6565
2019-01-01 12:00:00,8.959,0.004,0.0,0.0,1.258,108.257,364.085,0.624
2019-01-01 12:30:00,9.059999999999999,0.003,0.0,0.0,1.2574999999999998,109.917,339.297,0.546
2019-01-01 13:00:00,9.161,0.002,0.0,0.0,1.257,111.577,314.509,0.468
2019-01-01 13:30:00,8.994499999999999,0.0025,0.0,0.0,1.2574999999999998,93.1195,264.2555,0.43600000000000005
2019-01-01 14:00:00,8.828,0.003,0.0,0.0,1.258,74.662,214.002,0.404
2019-01-01 14:30:00,8.1665,0.003,0.0,0.0,1.2595,48.438500000000005,142.0915,0.32
2019-01-01 15:00:00,7.505,0.003,0.0,0.0,1.261,22.215,70.181,0.236
2019-01-01 15:30:00,6.645,0.002,0.0,0.0,1.263,11.1075,35.0905,0.1865
2019-01-01 16:00:00,5.785,0.001,0.0,0.0,1.265,0.0,0.0,0.137
2019-01-01 16:30:00,5.0280000000000005,0.0005,0.0,0.0,1.2679999999999998,0.0,0.0,0.07200000000000001
2019-01-01 17:00:00,4.271,0.0,0.0,0.0,1.271,0.0,0.0,0.007
2019-01-01 17:30:00,3.7865,0.0,0.0,0.0,1.274,0.0,0.0,0.004
2019-01-01 18:00:00,3.302,0.0,0.0,0.0,1.277,0.0,0.0,0.001
2019-01-01 18:30:00,2.9125,0.0,0.0,0.0,1.2795,0.0,0.0,0.0125
2019-01-01 19:00:00,2.523,0.0,0.0,0.0,1.282,0.0,0.0,0.024
2019-01-01 19:30:00,2.213,0.0,0.0,0.0,1.2845,0.0,0.0,0.091
2019-01-01 20:00:00,1.903,0.0,0.0,0.0,1.287,0.0,0.0,0.158
2019-01-01 20:30:00,1.853,0.0,0.0,0.0,1.289,0.0,0.0,0.2865
2019-01-01 21:00:00,1.803,0.0,0.0,0.0,1.291,0.0,0.0,0.415
2019-01-01 21:30:00,1.892,0.001,0.0,0.0,1.2934999999999999,0.0,0.0,0.5755
2019-01-01 22:00:00,1.981,0.002,0.0,0.0,1.296,0.0,0.0,0.736
2019-01-01 22:30:00,1.9855,0.002,0.0,0.0,1.298,0.0,0.0,0.758
2019-01-01 23:00:00,1.99,0.002,0.0,0.0,1.3,0.0,0.0,0.78
2019-01-01 23:30:00,1.6204999999999998,0.0015,0.0,0.0,1.3010000000000002,0.0,0.0,0.6799999999999999
2019-01-02 00:00:00,1.251,0.001,0.0,0.0,1.302,0.0,0.0,0.58
2019-01-02 00:30:00,0.988,0.001,0.0,0.0,1.304,0.0,0.0,0.6074999999999999
2019-01-02 01:00:00,0.725,0.001,0.0,0.0,1.306,0.0,0.0,0.635
2019-01-02 01:30:00,0.4865,0.001,0.0,0.0,1.307,0.0,0.0,0.6065
2019-01-02 02:00:00,0.248,0.001,0.0,0.0,1.308,0.0,0.0,0.578
2019-01-02 02:30:00,0.112,0.001,0.0005,0.0,1.3090000000000002,0.0,0.0,0.582
2019-01-02 03:00:00,-0.024,0.001,0.001,0.0,1.31,0.0,0.0,0.586
2019-01-02 03:30:00,-0.27,0.001,0.001,0.0,1.3105,0.0,0.0,0.5845
2019-01-02 04:00:00,-0.516,0.001,0.001,0.0,1.311,0.0,0.0,0.583
2019-01-02 04:30:00,-0.683,0.001,0.001,0.0,1.3115,0.0,0.0,0.6375
2019-01-02 05:00:00,-0.85,0.001,0.001,0.0,1.312,0.0,0.0,0.692
2019-01-02 05:30:00,-1.0045,0.0015,0.0015,0.0,1.3125,0.0,0.0,0.6739999999999999
2019-01-02 06:00:00,-1.159,0.002,0.002,0.0,1.313,0.0,0.0,0.656
2019-01-02 06:30:00,-1.3445,0.0015,0.0015,0.0,1.3135,0.0,0.0,0.5720000000000001
2019-01-02 07:00:00,-1.53,0.001,0.001,0.0,1.314,0.0,0.0,0.488
2019-01-02 07:30:00,-1.5670000000000002,0.001,0.001,0.0,1.3145,8.6715,24.1665,0.40900000000000003
2019-01-02 08:00:00,-1.604,0.001,0.001,0.0,1.315,17.343,48.333,0.33
2019-01-02 08:30:00,-0.885,0.0005,0.0005,0.0,1.3145,58.135000000000005,121.1945,0.248
2019-01-02 09:00:00,-0.166,0.0,0.0,0.0,1.314,98.927,194.056,0.166
2019-01-02 09:30:00,0.43349999999999994,0.0,0.0,0.0,1.3125,140.5405,248.40000000000003,0.179
2019-01-02 10:00:00,1.033,0.0,0.0,0.0,1.311,182.154,302.744,0.192
2019-01-02 10:30:00,1.7175,0.0,0.0,0.0,1.3079999999999998,201.08100000000002,332.092,0.23550000000000001
2019-01-02 11:00:00,2.402,0.0,0.0,0.0,1.305,220.008,361.44,0.279
2019-01-02 11:30:00,3.2385,0.0,0.0,0.0,1.3005,219.76850000000002,363.762,0.2895
2019-01-02 12:00:00,4.075,0.0,0.0,0.0,1.296,219.529,366.084,0.3
2019-01-02 12:30:00,4.3245000000000005,0.0005,0.0,0.0,1.294,200.04399999999998,341.23400000000004,0.3
2019-01-02 13:00:00,4.574,0.001,0.0,0.0,1.292,180.559,316.384,0.3
2019-01-02 13:30:00,4.308,0.001,0.0,0.0,1.2915,145.5925,266.10900000000004,0.297
2019-01-02 14:00:00,4.042,0.001,0.0,0.0,1.291,110.626,215.834,0.294
2019-01-02 14:30:00,2.9745,0.001,0.0,0.0,1.2915,69.6375,143.8265,0.2935
2019-01-02 15:00:00,1.907,0.001,0.0,0.0,1.292,28.649,71.819,0.293
2019-01-02 15:30:00,1.231,0.001,0.0,0.0,1.2925,14.3245,35.9095,0.307
2019-01-02 16:00:00,0.555,0.001,0.0,0.0,1.293,0.0,0.0,0.321
2019-01-02 16:30:00,0.42200000000000004,0.001,0.0,0.0,1.294,0.0,0.0,0.3415
2019-01-02 17:00:00,0.289,0.001,0.0,0.0,1.295,0.0,0.0,0.362
2019-01-02 17:30:00,0.22549999999999998,0.001,0.0,0.0,1.2955,0.0,0.0,0.3765
2019-01-02 18:00:00,0.162,0.001,0.0,0.0,1.296,0.0,0.0,0.391
2019-01-02 18:30:00,0.1605,0.001,0.0,0.0,1.2965,0.0,0.0,0.402
2019-01-02 19:00:00,0.159,0.001,0.0,0.0,1.297,0.0,0.0,0.413
2019-01-02 19:30:00,0.2005,0.001,0.0,0.0,1.2974999999999999,0.0,0.0,0.43
2019-01-02 20:00:00,0.242,0.001,0.0,0.0,1.298,0.0,0.0,0.447
2019-01-02 20:30:00,0.238,0.001,0.0,0.0,1.2985,0.0,0.0,0.46299999999999997
2019-01-02 21:00:00,0.234,0.001,0.0,0.0,1.299,0.0,0.0,0.479
2019-01-02 21:30:00,0.11800000000000001,0.001,0.0,0.0,1.2995,0.0,0.0,0.4905
2019-01-02 22:00:00,0.002,0.001,0.0,0.0,1.3,0.0,0.0,0.502
2019-01-02 22:30:00,-0.1505,0.001,0.0,0.0,1.3005,0.0,0.0,0.5415
2019-01-02 23:00:00,-0.303,0.001,0.0,0.0,1.301,0.0,0.0,0.581
2019-01-02 23:30:00,-0.41300000000000003,0.001,0.0,0.0,1.302,0.0,0.0,0.6399999999999999
2019-01-03 00:00:00,-0.523,0.001,0.0,0.0,1.303,0.0,0.0,0.699
2019-01-03 00:30:00,-0.6020000000000001,0.001,0.0,0.0,1.3035,0.0,0.0,0.712
2019-01-03 01:00:00,-0.681,0.001,0.0,0.0,1.304,0.0,0.0,0.725
2019-01-03 01:30:00,-0.7675000000000001,0.001,0.0,0.0,1.3045,0.0,0.0,0.704
2019-01-03 02:00:00,-0.854,0.001,0.0,0.0,1.305,0.0,0.0,0.683
2019-01-03 02:30:00,-0.915,0.001,0.0,0.0,1.305,0.0,0.0,0.677
2019-01-03 03:00:00,-0.976,0.001,0.0,0.0,1.305,0.0,0.0,0.671
2019-01-03 03:30:00,-0.9435,0.001,0.0,0.0,1.305,0.0,0.0,0.6675
2019-01-03 04:00:00,-0.911,0.001,0.0,0.0,1.305,0.0,0.0,0.664
2019-01-03 04:30:00,-0.8805000000000001,0.001,0.0,0.0,1.305,0.0,0.0,0.6485000000000001
2019-01-03 05:00:00,-0.85,0.001,0.0,0.0,1.305,0.0,0.0,0.633
2019-01-03 05:30:00,-0.8180000000000001,0.001,0.0,0.0,1.305,0.0,0.0,0.6575
2019-01-03 06:00:00,-0.786,0.001,0.0,0.0,1.305,0.0,0.0,0.682
2019-01-03 06:30:00,-0.7325,0.001,0.0,0.0,1.305,0.0,0.0,0.7
2019-01-03 07:00:00,-0.679,0.001,0.0,0.0,1.305,0.0,0.0,0.718
2019-01-03 07:30:00,-0.49950000000000006,0.001,0.0,0.0,1.305,7.9835,24.8885,0.6955
2019-01-03 08:00:00,-0.32,0.001,0.0,0.0,1.305,15.967,49.777,0.673
2019-01-03 08:30:00,0.35949999999999993,0.001,0.0,0.0,1.3045,50.3035,122.91650000000001,0.6155
2019-01-03 09:00:00,1.039,0.001,0.0,0.0,1.304,84.64,196.056,0.558
2019-01-03 09:30:00,1.6,0.0005,0.0,0.0,1.3035,120.785,250.41950000000003,0.5025000000000001
2019-01-03 10:00:00,2.161,0.0,0.0,0.0,1.303,156.93,304.783,0.447
2019-01-03 10:30:00,2.8855,0.0005,0.0,0.0,1.2995,179.437,334.1315,0.477
2019-01-03 11:00:00,3.61,0.001,0.0,0.0,1.296,201.944,363.48,0.507
2019-01-03 11:30:00,3.8105,0.0015,0.0,0.0,1.2955,191.8155,365.84450000000004,0.5585
2019-01-03 12:00:00,4.011,0.002,0.0,0.0,1.295,181.687,368.209,0.61
2019-01-03 12:30:00,3.9779999999999998,0.002,0.0,0.0,1.2945,162.2145,343.35900000000004,0.6094999999999999
2019-01-03 13:00:00,3.945,0.002,0.0,0.0,1.294,142.742,318.509,0.609
2019-01-03 13:30:00,3.7285,0.0015,0.0,0.0,1.2945,115.9135,268.193,0.5805
2019-01-03 14:00:00,3.512,0.001,0.0,0.0,1.295,89.085,217.877,0.552
2019-01-03 14:30:00,2.8545,0.0005,0.0,0.0,1.295,57.2955,145.76,0.47450000000000003
2019-01-03 15:00:00,2.197,0.0,0.0,0.0,1.295,25.506,73.643,0.397
2019-01-03 15:30:00,1.7035,0.0,0.0,0.0,1.295,12.753,36.8215,0.325
2019-01-03 16:00:00,1.21,0.0,0.0,0.0,1.295,0.0,0.0,0.253
2019-01-03 16:30:00,0.8055,0.0,0.0,0.0,1.2955,0.0,0.0,0.176
2019-01-03 17:00:00,0.401,0.0,0.0,0.0,1.296,0.0,0.0,0.099
2019-01-03 17:30:00,-0.08949999999999997,0.0,0.0,0.0,1.2970000000000002,0.0,0.0,0.0565
2019-01-03 18:00:00,-0.58,0.0,0.0,0.0,1.298,0.0,0.0,0.014
2019-01-03 18:30:00,-0.8939999999999999,0.0,0.0,0.0,1.2995,0.0,0.0,0.0095
2019-01-03 19:00:00,-1.208,0.0,0.0,0.0,1.301,0.0,0.0,0.005
2019-01-03 19:30:00,-1.2894999999999999,0.0,0.0,0.0,1.3014999999999999,0.0,0.0,0.0055
2019-01-03 20:00:00,-1.371,0.0,0.0,0.0,1.302,0.0,0.0,0.006
2019-01-03 20:30:00,-1.4205,0.0,0.0,0.0,1.3035,0.0,0.0,0.007
2019-01-03 21:00:00,-1.47,0.0,0.0,0.0,1.305,0.0,0.0,0.008
2019-01-03 21:30:00,-1.603,0.0,0.0,0.0,1.306,0.0,0.0,0.01
2019-01-03 22:00:00,-1.736,0.0,0.0,0.0,1.307,0.0,0.0,0.012
2019-01-03 22:30:00,-1.423,0.0,0.0,0.0,1.3075,0.0,0.0,0.01
2019-01-03 23:00:00,-1.11,0.0,0.0,0.0,1.308,0.0,0.0,0.008
2019-01-03 23:30:00,-0.984,0.0,0.0,0.0,1.3085,0.0,0.0,0.0075
2019-01-04 00:00:00,-0.858,0.0,0.0,0.0,1.309,0.0,0.0,0.007
2019-01-04 00:30:00,-1.263,0.0,0.0,0.0,1.31,0.0,0.0,0.014499999999999999
2019-01-04 01:00:00,-1.668,0.0,0.0,0.0,1.311,0.0,0.0,0.022
2019-01-04 01:30:00,-2.057,0.0,0.0,0.0,1.3119999999999998,0.0,0.0,0.059
2019-01-04 02:00:00,-2.446,0.0,0.0,0.0,1.313,0.0,0.0,0.096
2019-01-04 02:30:00,-2.5055,0.0,0.0,0.0,1.3135,0.0,0.0,0.264
2019-01-04 03:00:00,-2.565,0.0,0.0,0.0,1.314,0.0,0.0,0.432
2019-01-04 03:30:00,-2.3805,0.0,0.0,0.0,1.3145,0.0,0.0,0.5475
2019-01-04 04:00:00,-2.196,0.0,0.0,0.0,1.315,0.0,0.0,0.663
2019-01-04 04:30:00,-2.1905,0.0,0.0,0.0,1.315,0.0,0.0,0.6819999999999999
2019-01-04 05:00:00,-2.185,0.0,0.0,0.0,1.315,0.0,0.0,0.701
2019-01-04 05:30:00,-2.3025,0.0,0.0,0.0,1.315,0.0,0.0,0.655
2019-01-04 06:00:00,-2.42,0.0,0.0,0.0,1.315,0.0,0.0,0.609
2019-01-04 06:30:00,-2.521,0.0,0.0,0.0,1.315,0.0,0.0,0.5175
2019-01-04 07:00:00,-2.622,0.0,0.0,0.0,1.315,0.0,0.0,0.426
2019-01-04 07:30:00,-2.6215,0.0,0.0,0.0,1.3155000000000001,10.252,25.678,0.5579999999999999
2019-01-04 08:00:00,-2.621,0.0,0.0,0.0,1.316,20.504,51.356,0.69
2019-01-04 08:30:00,-1.8565,0.0,0.0,0.0,1.316,56.7455,124.7785,0.8049999999999999
2019-01-04 09:00:00,-1.092,0.0,0.0,0.0,1.316,92.987,198.201,0.92
2019-01-04 09:30:00,-0.6205,0.0,0.0,0.0,1.315,119.033,252.61649999999997,0.9319999999999999
2019-01-04 10:00:00,-0.149,0.0,0.0,0.0,1.314,145.079,307.032,0.944
2019-01-04 10:30:00,0.392,0.0,0.0,0.0,1.3115,164.2655,336.424,0.943
2019-01-04 11:00:00,0.933,0.0,0.0,0.0,1.309,183.452,365.816,0.942
2019-01-04 11:30:00,1.4754999999999998,0.0,0.0,0.0,1.3054999999999999,184.578,368.1375,0.942
2019-01-04 12:00:00,2.018,0.0,0.0,0.0,1.302,185.704,370.459,0.942
2019-01-04 12:30:00,2.01,0.0,0.0,0.0,1.3014999999999999,169.0395,345.60900000000004,0.944
2019-01-04 13:00:00,2.002,0.0,0.0,0.0,1.301,152.375,320.759,0.946
2019-01-04 13:30:00,1.5594999999999999,0.0,0.0,0.0,1.301,134.35399999999998,270.42150000000004,0.9464999999999999
2019-01-04 14:00:00,1.117,0.0,0.0,0.0,1.301,116.333,220.084,0.947
2019-01-04 14:30:00,-0.09799999999999998,0.0,0.0,0.0,1.3014999999999999,75.492,147.8495,0.9495
2019-01-04 15:00:00,-1.313,0.0,0.0,0.0,1.302,34.651,75.615,0.952
2019-01-04 15:30:00,-1.984,0.0,0.0,0.0,1.303,17.3255,37.8075,0.9475
2019-01-04 16:00:00,-2.655,0.0,0.0,0.0,1.304,0.0,0.0,0.943
2019-01-04 16:30:00,-2.7,0.0,0.0,0.0,1.3054999999999999,0.0,0.0,0.945
2019-01-04 17:00:00,-2.745,0.0,0.0,0.0,1.307,0.0,0.0,0.947
2019-01-04 17:30:00,-2.6925,0.0,0.0,0.0,1.3075,0.0,0.0,0.9475
2019-01-04 18:00:00,-2.64,0.0,0.0,0.0,1.308,0.0,0.0,0.948
2019-01-04 18:30:00,-2.5755,0.0,0.0,0.0,1.3085,0.0,0.0,0.9390000000000001
2019-01-04 19:00:00,-2.511,0.0,0.0,0.0,1.309,0.0,0.0,0.93
2019-01-04 19:30:00,-2.3945,0.0,0.0,0.0,1.3094999999999999,0.0,0.0,0.942
2019-01-04 20:00:00,-2.278,0.0,0.0,0.0,1.31,0.0,0.0,0.954
2019-01-04 20:30:00,-2.001,0.0005,0.0005,0.0,1.31,0.0,0.0,0.9145
2019-01-04 21:00:00,-1.724,0.001,0.001,0.0,1.31,0.0,0.0,0.875
2019-01-04 21:30:00,-1.549,0.0015,0.001,0.0,1.31,0.0,0.0,0.7975
2019-01-04 22:00:00,-1.374,0.002,0.001,0.0,1.31,0.0,0.0,0.72
2019-01-04 22:30:00,-1.3125,0.002,0.001,0.0,1.3094999999999999,0.0,0.0,0.673
2019-01-04 23:00:00,-1.251,0.002,0.001,0.0,1.309,0.0,0.0,0.626
2019-01-04 23:30:00,-1.1684999999999999,0.0025,0.002,0.0,1.3085,0.0,0.0,0.65
2019-01-05 00:00:00,-1.086,0.003,0.003,0.0,1.308,0.0,0.0,0.674
2019-01-05 00:30:00,-0.9955,0.0035,0.003,0.0,1.308,0.0,0.0,0.722
2019-01-05 01:00:00,-0.905,0.004,0.003,0.0,1.308,0.0,0.0,0.77
2019-01-05 01:30:00,-0.8865000000000001,0.004,0.0035,0.0,1.308,0.0,0.0,0.7875000000000001
2019-01-05 02:00:00,-0.868,0.004,0.004,0.0,1.308,0.0,0.0,0.805
2019-01-05 02:30:00,-0.8485,0.005,0.005,0.0005,1.3075,0.0,0.0,0.7775000000000001
2019-01-05 03:00:00,-0.829,0.006,0.006,0.001,1.307,0.0,0.0,0.75
2019-01-05 03:30:00,-0.7895,0.006500000000000001,0.006500000000000001,0.001,1.3065,0.0,0.0,0.7375
2019-01-05 04:00:00,-0.75,0.007,0.007,0.001,1.306,0.0,0.0,0.725
2019-01-05 04:30:00,-0.722,0.007,0.007,0.001,1.306,0.0,0.0,0.8049999999999999
2019-01-05 05:00:00,-0.694,0.007,0.007,0.001,1.306,0.0,0.0,0.885
2019-01-05 05:30:00,-0.6964999999999999,0.006500000000000001,0.005,0.0005,1.306,0.0,0.0,0.896
2019-01-05 06:00:00,-0.699,0.006,0.003,0.0,1.306,0.0,0.0,0.907
2019-01-05 06:30:00,-0.7625,0.0055,0.0035,0.0,1.3065,0.0,0.0,0.855
2019-01-05 07:00:00,-0.826,0.005,0.004,0.0,1.307,0.0,0.0,0.803
2019-01-05 07:30:00,-0.782,0.005,0.0045000000000000005,0.0005,1.3075,7.327,26.546,0.7245
2019-01-05 08:00:00,-0.738,0.005,0.005,0.001,1.308,14.654,53.092,0.646
2019-01-05 08:30:00,-0.2885,0.0045000000000000005,0.0045000000000000005,0.0005,1.3075,44.9585,126.80250000000001,0.5705
2019-01-05 09:00:00,0.161,0.004,0.004,0.0,1.307,75.263,200.513,0.495
2019-01-05 09:30:00,0.669,0.004,0.002,0.0,1.305,111.748,254.96050000000002,0.449
2019-01-05 10:00:00,1.177,0.004,0.0,0.0,1.303,148.233,309.408,0.403
2019-01-05 10:30:00,1.652,0.0045000000000000005,0.0,0.0,1.3005,169.62650000000002,338.819,0.369
2019-01-05 11:00:00,2.127,0.005,0.0,0.0,1.298,191.02,368.23,0.335
2019-01-05 11:30:00,2.5359999999999996,0.005,0.0,0.0,1.2955,193.81400000000002,370.59450000000004,0.377
2019-01-05 12:00:00,2.945,0.005,0.0,0.0,1.293,196.608,372.959,0.419
2019-01-05 12:30:00,3.0225,0.005,0.0,0.0,1.2919999999999998,181.0735,348.10900000000004,0.5895
2019-01-05 13:00:00,3.1,0.005,0.0,0.0,1.291,165.539,323.259,0.76
2019-01-05 13:30:00,2.721,0.0055,0.0,0.0,1.2905,133.69899999999998,272.85900000000004,0.687
2019-01-05 14:00:00,2.342,0.006,0.0,0.0,1.29,101.859,222.459,0.614
2019-01-05 14:30:00,1.4525000000000001,0.006,0.0,0.0,1.2905,64.431,150.121,0.5325
2019-01-05 15:00:00,0.563,0.006,0.0,0.0,1.291,27.003,77.783,0.451
2019-01-05 15:30:00,0.13249999999999998,0.006,0.0,0.0,1.291,13.5015,38.892,0.4465
2019-01-05 16:00:00,-0.298,0.006,0.0,0.0,1.291,0.0,0.001,0.442
2019-01-05 16:30:00,-0.20249999999999999,0.0055,0.0,0.0,1.2915,0.0,0.0005,0.489
2019-01-05 17:00:00,-0.107,0.005,0.0,0.0,1.292,0.0,0.0,0.536
2019-01-05 17:30:00,0.0985,0.005,0.0,0.0,1.292,0.0,0.0,0.5805
2019-01-05 18:00:00,0.304,0.005,0.0,0.0,1.292,0.0,0.0,0.625
2019-01-05 18:30:00,0.4565,0.005,0.0,0.0,1.2915,0.0,0.0,0.641
2019-01-05 19:00:00,0.609,0.005,0.0,0.0,1.291,0.0,0.0,0.657
2019-01-05 19:30:00,0.6885,0.0055,0.0,0.0,1.2905,0.0,0.0,0.6990000000000001
2019-01-05 20:00:00,0.768,0.006,0.0,0.0,1.29,0.0,0.0,0.741
2019-01-05 20:30:00,0.8325,0.006500000000000001,0.0,0.0,1.2894999999999999,0.0,0.0,0.829
2019-01-05 21:00:00,0.897,0.007,0.0,0.0,1.289,0.0,0.0,0.917
2019-01-05 21:30:00,1.0394999999999999,0.006,0.0,0.0,1.2885,0.0,0.0,0.9490000000000001
2019-01-05 22:00:00,1.182,0.005,0.0,0.0,1.288,0.0,0.0,0.981
2019-01-05 22:30:00,1.2945,0.0045000000000000005,0.0,0.0,1.2875,0.0,0.0,0.979
2019-01-05 23:00:00,1.407,0.004,0.0,0.0,1.287,0.0,0.0,0.977
2019-01-05 23:30:00,1.5265,0.005,0.0,0.0,1.2865,0.0,0.0,0.9755
2019-01-06 00:00:00,1.646,0.006,0.0,0.0,1.286,0.0,0.0,0.974
2019-01-06 00:30:00,1.775,0.006500000000000001,0.0,0.0,1.286,0.0,0.0,0.9695
2019-01-06 01:00:00,1.904,0.007,0.0,0.0,1.286,0.0,0.0,0.965
2019-01-06 01:30:00,1.9829999999999999,0.008,0.0,0.0,1.2854999999999999,0.0,0.0,0.966
2019-01-06 02:00:00,2.062,0.009,0.0,0.0,1.285,0.0,0.0,0.967
2019-01-06 02:30:00,2.105,0.0095,0.0,0.0,1.285,0.0,0.0,0.964
2019-01-06 03:00:00,2.148,0.01,0.0,0.0,1.285,0.0,0.0,0.961
2019-01-06 03:30:00,2.135,0.0125,0.0,0.0,1.2845,0.0,0.0,0.9535
2019-01-06 04:00:00,2.122,0.015,0.0,0.0,1.284,0.0,0.0,0.946
2019-01-06 04:30:00,2.1094999999999997,0.014499999999999999,0.0,0.0,1.284,0.0,0.0,0.937
2019-01-06 05:00:00,2.097,0.014,0.0,0.0,1.284,0.0,0.0,0.928
2019-01-06 05:30:00,2.169,0.0125,0.0,0.0,1.284,0.0,0.0,0.9365
2019-01-06 06:00:00,2.241,0.011,0.0,0.0,1.284,0.0,0.0,0.945
2019-01-06 06:30:00,2.2615,0.0095,0.0,0.0,1.284,0.0,0.0,0.94
2019-01-06 07:00:00,2.282,0.008,0.0,0.0,1.284,0.0,0.0,0.935
2019-01-06 07:30:00,2.2715,0.007,0.0,0.0,1.284,4.798,27.4865,0.889
2019-01-06 08:00:00,2.261,0.006,0.0,0.0,1.284,9.596,54.973,0.843
2019-01-06 08:30:00,2.755,0.005,0.0,0.0,1.2845,30.628,128.993,0.831
2019-01-06 09:00:00,3.249,0.004,0.0,0.0,1.285,51.66,203.013,0.819
2019-01-06 09:30:00,3.5860000000000003,0.004,0.0,0.0,1.2845,66.0645,257.5225,0.876
2019-01-06 10:00:00,3.923,0.004,0.0,0.0,1.284,80.469,312.032,0.933
2019-01-06 10:30:00,4.1274999999999995,0.0035,0.0,0.0,1.283,81.8615,341.4435,0.9205000000000001
2019-01-06 11:00:00,4.332,0.003,0.0,0.0,1.282,83.254,370.855,0.908
2019-01-06 11:30:00,4.5705,0.0025,0.0,0.0,1.2805,93.357,373.21950000000004,0.829
2019-01-06 12:00:00,4.809,0.002,0.0,0.0,1.279,103.46,375.584,0.75
2019-01-06 12:30:00,4.866,0.002,0.0,0.0,1.278,95.895,350.6915,0.7715000000000001
2019-01-06 13:00:00,4.923,0.002,0.0,0.0,1.277,88.33,325.799,0.793
2019-01-06 13:30:00,4.7255,0.0015,0.0,0.0,1.2765,72.99799999999999,275.40049999999997,0.7985
2019-01-06 14:00:00,4.528,0.001,0.0,0.0,1.276,57.666,225.002,0.804
2019-01-06 14:30:00,4.106,0.0015,0.0,0.0,1.276,36.358999999999995,152.561,0.8065
2019-01-06 15:00:00,3.684,0.002,0.0,0.0,1.276,15.052,80.12,0.809
2019-01-06 15:30:00,3.482,0.002,0.0,0.0,1.276,7.526,40.061,0.801
2019-01-06 16:00:00,3.28,0.002,0.0,0.0,1.276,0.0,0.002,0.793
2019-01-06 16:30:00,3.3855,0.002,0.0,0.0,1.276,0.0,0.001,0.7865
2019-01-06 17:00:00,3.491,0.002,0.0,0.0,1.276,0.0,0.0,0.78
2019-01-06 17:30:00,3.596,0.003,0.0,0.0,1.2765,0.0,0.0,0.79
2019-01-06 18:00:00,3.701,0.004,0.0,0.0,1.277,0.0,0.0,0.8
2019-01-06 18:30:00,3.7785,0.0045000000000000005,0.0,0.0,1.277,0.0,0.0,0.8195
2019-01-06 19:00:00,3.856,0.005,0.0,0.0,1.277,0.0,0.0,0.839
2019-01-06 19:30:00,3.896,0.0055,0.0,0.0,1.277,0.0,0.0,0.8714999999999999
2019-01-06 20:00:00,3.936,0.006,0.0,0.0,1.277,0.0,0.0,0.904
2019-01-06 20:30:00,3.959,0.0055,0.0,0.0,1.277,0.0,0.0,0.9015
2019-01-06 21:00:00,3.982,0.005,0.0,0.0,1.277,0.0,0.0,0.899
2019-01-06 21:30:00,3.8685,0.004,0.0,0.0,1.277,0.0,0.0,0.885
2019-01-06 22:00:00,3.755,0.003,0.0,0.0,1.277,0.0,0.0,0.871
2019-01-06 22:30:00,3.6254999999999997,0.0025,0.0,0.0,1.278,0.0,0.0,0.875
